entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3362,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3369,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3344,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3344,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3361,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6393,0.345,0.003954,0.003384,0.00253,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6402,0.3441,0.00395,0.00338,0.002528,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7819,
0.6402,0.3441,0.00395,0.00338,0.002528,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7819,
0.6402,0.3441,0.00395,0.00338,0.002528,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7819,
0.6402,0.3442,0.00395,0.00338,0.002528,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7819,
0.6422,0.3378,0.004051,0.00338,0.002528,0.004619,0.002031,0.001467,0.001141,0.001269,0.00161,0.1961,0.7818,
0.6422,0.334,0.004051,0.00338,0.002528,0.004619,0.002031,0.001467,0.001141,0.001269,0.00161,0.1961,0.7818,
0.6432,0.3333,0.004049,0.003379,0.002527,0.004617,0.00203,0.001467,0.00114,0.001269,0.001731,0.1964,0.7814,
0.6424,0.3308,0.004049,0.003379,0.002459,0.004617,0.001972,0.001467,0.00114,0.001269,0.001731,0.1964,0.7816,
