entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.529,0.2156,0.03873,0.008321,0.007709,0.06006,0.02535,0.02347,0.02083,0.0209,0.02025,0.3865,0.3878,
1.531,0.2214,0.04028,0.008315,0.007709,0.05984,0.02521,0.02338,0.02083,0.02091,0.02025,0.3868,0.3865,
1.531,0.2335,0.04024,0.008313,0.007707,0.05971,0.02516,0.02338,0.02082,0.0209,0.02055,0.3867,0.3865,
1.532,0.2392,0.04032,0.008312,0.007706,0.05967,0.02515,0.02326,0.02082,0.0209,0.0207,0.3867,0.3865,
1.533,0.2148,0.04048,0.008303,0.007617,0.05959,0.02524,0.02315,0.02081,0.02089,0.02128,0.3865,0.3862,
1.534,0.2112,0.04075,0.008305,0.007618,0.05947,0.02501,0.02309,0.02081,0.02089,0.02192,0.3859,0.3863,
1.533,0.2199,0.04072,0.008297,0.007614,0.05929,0.02616,0.02169,0.0208,0.02088,0.02191,0.3863,0.3863,
1.533,0.2318,0.04083,0.008297,0.007614,0.05917,0.02622,0.0215,0.0208,0.02088,0.02204,0.3863,0.3863,
1.537,0.2144,0.04118,0.008297,0.007615,0.05908,0.02614,0.02151,0.02081,0.02088,0.0231,0.3853,0.3861,
1.536,0.2043,0.04107,0.008289,0.007608,0.05896,0.02611,0.02149,0.02079,0.02086,0.02308,0.386,0.3857,
1.535,0.2026,0.04102,0.008286,0.007608,0.05891,0.02716,0.02034,0.02079,0.02087,0.02308,0.3861,0.3859,
1.53,0.216,0.04,0.008286,0.007608,0.05891,0.02923,0.01781,0.02079,0.02087,0.02308,0.3861,0.3873,
1.528,0.2217,0.03906,0.008287,0.007609,0.05888,0.02909,0.01777,0.02078,0.02086,0.02307,0.3861,0.3885,
1.535,0.2045,0.04205,0.008287,0.007609,0.05882,0.02887,0.01775,0.02076,0.02085,0.0236,0.3856,0.3858,
1.533,0.2071,0.04125,0.008278,0.007606,0.05859,0.02893,0.01768,0.02076,0.02085,0.02359,0.386,0.3865,
1.53,0.2073,0.04002,0.008275,0.007606,0.05852,0.02884,0.01768,0.02076,0.02085,0.02359,0.3861,0.3878,
1.525,0.2447,0.03824,0.008234,0.007567,0.05837,0.02883,0.0176,0.02076,0.02085,0.0236,0.3861,0.3898,
1.52,0.2281,0.03696,0.008168,0.007561,0.05803,0.02865,0.0176,0.02077,0.02085,0.0236,0.3862,0.3916,
1.517,0.2215,0.03607,0.008166,0.007562,0.05791,0.02837,0.0176,0.02077,0.02086,0.0236,0.3862,0.3929,
1.516,0.2195,0.03581,0.008157,0.007562,0.05792,0.02813,0.01754,0.02076,0.02085,0.02359,0.3862,0.3934,
1.515,0.2105,0.03573,0.008154,0.007563,0.05781,0.02799,0.01747,0.02077,0.02085,0.0236,0.3863,0.3938,
1.532,0.1833,0.04296,0.008148,0.00756,0.05771,0.02784,0.01743,0.02076,0.02085,0.02413,0.3861,0.3865,
1.534,0.1823,0.04312,0.008139,0.007555,0.05758,0.02781,0.01733,0.02074,0.02083,0.02488,0.3859,0.3861,
1.531,0.2038,0.04201,0.008087,0.007551,0.05751,0.0276,0.01732,0.02073,0.02083,0.02527,0.3858,0.3873,
1.53,0.1834,0.04155,0.008083,0.007549,0.05744,0.02756,0.01732,0.02073,0.02083,0.02527,0.3859,0.3878,
1.533,0.1866,0.04254,0.008036,0.007544,0.05732,0.02883,0.01588,0.02072,0.02081,0.02603,0.3856,0.3867,
1.529,0.1888,0.04182,0.008036,0.007545,0.05729,0.02839,0.01569,0.02072,0.02082,0.02604,0.3856,0.388,
1.527,0.1857,0.04136,0.008032,0.007545,0.05726,0.02817,0.01562,0.02071,0.02082,0.02604,0.3856,0.3888,
1.536,0.1866,0.04513,0.008007,0.007528,0.05725,0.02756,0.01558,0.02071,0.02082,0.02685,0.3849,0.3857,
1.534,0.1813,0.04492,0.007997,0.007522,0.0571,0.0275,0.01548,0.0207,0.0208,0.02684,0.3854,0.3857,
1.537,0.1781,0.04553,0.007932,0.007507,0.05693,0.02735,0.01542,0.02068,0.02079,0.02779,0.3851,0.3849,
1.533,0.1859,0.04361,0.007967,0.007507,0.05714,0.02727,0.0171,0.01913,0.0207,0.02773,0.3852,0.3867,
1.531,0.1898,0.04202,0.008052,0.007509,0.05772,0.02726,0.01698,0.01932,0.0211,0.02698,0.3852,0.3878,
1.537,0.1883,0.04383,0.008071,0.007507,0.05803,0.02732,0.0176,0.0186,0.02159,0.02708,0.385,0.3853,
1.537,0.1935,0.04376,0.008072,0.007509,0.05835,0.02917,0.01569,0.01859,0.02175,0.02725,0.3849,0.3849,
1.534,0.2364,0.04183,0.008115,0.007509,0.05909,0.02896,0.01569,0.01864,0.02178,0.02716,0.3849,0.3863,
1.536,0.2132,0.0427,0.008121,0.00751,0.05915,0.0288,0.01569,0.01874,0.02187,0.02711,0.3849,0.3854,
1.539,0.2096,0.04323,0.008128,0.007504,0.0592,0.02874,0.01568,0.01869,0.02195,0.02786,0.3846,0.3844,
1.537,0.2046,0.04232,0.008143,0.007506,0.05923,0.02861,0.01574,0.01878,0.02224,0.0273,0.3847,0.3854,
1.532,0.2,0.04046,0.008089,0.007497,0.0597,0.02836,0.01703,0.01746,0.02247,0.02685,0.3849,0.3872,
1.539,0.207,0.04302,0.008069,0.007491,0.05977,0.02835,0.01706,0.01741,0.02269,0.02716,0.3846,0.3844,
1.536,0.1897,0.04166,0.008097,0.007495,0.05986,0.02822,0.01706,0.01745,0.02302,0.02687,0.3847,0.3855,
1.532,0.193,0.04,0.008138,0.007501,0.06011,0.02776,0.01705,0.01754,0.0234,0.02638,0.3848,0.3873,
1.528,0.2001,0.0378,0.008228,0.007505,0.06078,0.02768,0.01708,0.0175,0.02349,0.02621,0.3848,0.3889,
1.537,0.1987,0.04114,0.008283,0.007518,0.06099,0.02761,0.01709,0.0175,0.02353,0.02658,0.3848,0.3849,
1.534,0.1982,0.04025,0.008266,0.007512,0.06099,0.02723,0.01739,0.01715,0.02361,0.02652,0.3849,0.3861,
1.532,0.1972,0.03936,0.008301,0.007517,0.06117,0.02707,0.01733,0.01715,0.02437,0.02577,0.385,0.3869,
1.53,0.206,0.03886,0.008327,0.00752,0.06141,0.02707,0.01725,0.01714,0.02446,0.02536,0.3852,0.3874,
1.529,0.2041,0.03816,0.008343,0.007528,0.06163,0.02699,0.01726,0.01721,0.025,0.02476,0.3852,0.3879,
1.526,0.209,0.03757,0.008324,0.007528,0.06159,0.02896,0.01519,0.01722,0.02521,0.02449,0.3854,0.3886,
1.522,0.2282,0.0359,0.008365,0.007516,0.06198,0.02854,0.0152,0.02424,0.01845,0.02419,0.3854,0.3902,
1.52,0.2126,0.03488,0.008373,0.007521,0.06198,0.02847,0.01525,0.02416,0.01856,0.02409,0.3855,0.3912,
1.53,0.2061,0.03953,0.008365,0.007512,0.06193,0.0281,0.0152,0.0242,0.01911,0.02365,0.3856,0.3868,
1.527,0.2058,0.03837,0.008371,0.007522,0.06211,0.0278,0.01519,0.02427,0.01915,0.02355,0.3856,0.3881,
1.534,0.2045,0.04059,0.008412,0.007526,0.06234,0.02779,0.01514,0.02427,0.01929,0.02409,0.385,0.3855,
1.534,0.2062,0.04085,0.00842,0.007527,0.0623,0.02752,0.01513,0.02434,0.01949,0.02379,0.3855,0.3852,
1.532,0.205,0.0402,0.008405,0.007526,0.06215,0.02744,0.01518,0.02426,0.01964,0.02363,0.3856,0.386,
1.529,0.2086,0.03923,0.00839,0.007533,0.06207,0.0273,0.01517,0.02434,0.01978,0.02343,0.3857,0.3871,
1.534,0.2056,0.04058,0.008403,0.007512,0.0621,0.02701,0.01516,0.02442,0.02018,0.02381,0.3854,0.3854,
1.531,0.2316,0.03944,0.008428,0.007515,0.06209,0.02702,0.01516,0.02525,0.01989,0.02316,0.3856,0.3865,
1.538,0.2021,0.04064,0.008406,0.007512,0.06199,0.02696,0.0152,0.02528,0.0199,0.02473,0.3843,0.385,
1.538,0.2013,0.04055,0.008389,0.007507,0.06185,0.02685,0.01526,0.02525,0.0199,0.02506,0.3849,0.3845,
1.531,0.2397,0.03818,0.008421,0.007468,0.06213,0.02611,0.01534,0.0264,0.01895,0.02465,0.385,0.3874,
1.528,0.2056,0.03771,0.008454,0.007476,0.06229,0.02845,0.01291,0.02638,0.01928,0.02433,0.385,0.3877,
1.523,0.204,0.03978,0.008481,0.007478,0.06243,0.03607,0.005132,0.02634,0.0193,0.02448,0.385,0.3855,
1.52,0.197,0.03872,0.008499,0.007479,0.06247,0.03601,0.005142,0.0262,0.01955,0.02424,0.385,0.3867,
1.52,0.1986,0.03839,0.008522,0.00748,0.06261,0.03602,0.005182,0.02617,0.01978,0.0239,0.3851,0.3868,
1.517,0.202,0.03695,0.008538,0.007502,0.06283,0.03589,0.00525,0.02609,0.01999,0.02369,0.3852,0.3881,
1.515,0.2075,0.03573,0.008528,0.0075,0.06293,0.03553,0.007079,0.02427,0.02011,0.02333,0.3853,0.3897,
1.511,0.2136,0.03461,0.00853,0.007502,0.06285,0.03514,0.007071,0.02423,0.02025,0.02316,0.3854,0.3913,
