RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,6.0E7,2.3999999999999997E8,
1213000.0,1038000.0,783600.0,1427000.0,623300.0,450500.0,350200.0,389700.0,400600.0,6.0E7,2.3999999999999997E8,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,6.0E7,2.3999999999999997E8,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,6.0E7,2.3999999999999997E8,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,6.0E7,2.3999999999999997E8,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,6.03E7,2.3999999999999997E8,
1212000.0,1033000.0,783400.0,1423000.0,623300.0,450500.0,350200.0,389600.0,514200.0,6.03E7,2.3999999999999997E8,
1212000.0,1033000.0,783400.0,1423000.0,623300.0,450500.0,350200.0,389600.0,514200.0,6.03E7,2.3999999999999997E8,
1268000.0,1033000.0,783400.0,1423000.0,617300.0,449000.0,350200.0,389600.0,575000.0,6.024E7,2.3999999999999997E8,
1268000.0,1033000.0,783400.0,1423000.0,609800.0,449000.0,350200.0,389600.0,697700.0,6.022E7,2.3999999999999997E8,
1234000.0,1033000.0,780100.0,1423000.0,597200.0,449000.0,350200.0,389600.0,834600.0,6.009E7,2.3999999999999997E8,
1234000.0,1033000.0,780100.0,1423000.0,597200.0,449000.0,350200.0,389600.0,834600.0,6.009E7,2.3999999999999997E8,
1234000.0,1033000.0,780100.0,1423000.0,597200.0,449000.0,350200.0,389600.0,834600.0,6.03E7,2.3999999999999997E8,
1234000.0,1033000.0,780100.0,1423000.0,597200.0,449000.0,350200.0,389600.0,834600.0,6.03E7,2.3999999999999997E8,
1220000.0,1032000.0,780000.0,1418000.0,597200.0,448900.0,350100.0,389600.0,834500.0,6.03E7,2.3999999999999997E8,
1220000.0,1032000.0,780000.0,1418000.0,597200.0,448900.0,350100.0,389600.0,834500.0,6.03E7,2.3999999999999997E8,
1243000.0,1032000.0,780000.0,1418000.0,597200.0,448900.0,350100.0,389600.0,1026000.0,6.03E7,2.3999999999999997E8,
1243000.0,1032000.0,780000.0,1418000.0,597200.0,448900.0,350100.0,389600.0,1026000.0,6.03E7,2.3999999999999997E8,
1271000.0,1032000.0,780000.0,1418000.0,597200.0,448900.0,350100.0,389600.0,1036000.0,6.029E7,2.3999999999999997E8,
1266000.0,1032000.0,780000.0,1418000.0,597200.0,448900.0,350100.0,389600.0,1036000.0,6.029E7,2.3999999999999997E8,
1266000.0,1032000.0,780000.0,1418000.0,588100.0,445400.0,350100.0,389600.0,1036000.0,6.029E7,2.3999999999999997E8,
1266000.0,1032000.0,772500.0,1418000.0,588100.0,445400.0,350100.0,389600.0,1325000.0,6.0E7,2.3999999999999997E8,
1266000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1325000.0,6.0E7,2.3999999999999997E8,
1266000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1325000.0,6.0E7,2.3999999999999997E8,
1266000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1325000.0,6.03E7,2.3999999999999997E8,
1285000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1421000.0,6.02E7,2.3999999999999997E8,
1285000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1421000.0,6.02E7,2.3999999999999997E8,
1285000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1421000.0,6.03E7,2.3999999999999997E8,
1285000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1421000.0,6.03E7,2.3999999999999997E8,
1285000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1421000.0,6.03E7,2.3999999999999997E8,
1285000.0,1032000.0,772500.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1421000.0,6.03E7,2.3999999999999997E8,
1283000.0,1033000.0,773000.0,1418000.0,583300.0,444200.0,348600.0,389600.0,1421000.0,6.03E7,2.3999999999999997E8,
1283000.0,1032000.0,774200.0,1418000.0,589400.0,438100.0,359900.0,431300.0,1368000.0,6.03E7,2.3999999999999997E8,
1281000.0,1032000.0,777100.0,1418000.0,592400.0,441500.0,362900.0,421800.0,1457000.0,6.021E7,2.3999999999999997E8,
