entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6395,0.3355,0.003954,0.003383,0.002555,0.004654,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3354,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3354,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3354,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6404,0.3355,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7818,
0.6425,0.33,0.003948,0.003364,0.002551,0.004632,0.00203,0.001467,0.00114,0.001269,0.001674,0.1964,0.7816,
0.6425,0.33,0.003948,0.003364,0.002551,0.004632,0.00203,0.001467,0.00114,0.001269,0.001674,0.1964,0.7816,
0.6442,0.3267,0.00413,0.003364,0.002551,0.004632,0.00201,0.001462,0.00114,0.001269,0.001872,0.1962,0.7814,
0.6462,0.3204,0.004129,0.003363,0.00255,0.004631,0.001985,0.001461,0.00114,0.001268,0.002271,0.1961,0.7812,
0.6473,0.3152,0.004019,0.003363,0.00254,0.004631,0.001944,0.001461,0.00114,0.001268,0.002717,0.1956,0.7813,
0.6473,0.3152,0.004019,0.003363,0.00254,0.004631,0.001944,0.001461,0.00114,0.001268,0.002717,0.1956,0.7813,
0.648,0.3152,0.004016,0.00336,0.002538,0.004628,0.001943,0.00146,0.001139,0.001268,0.002715,0.1962,0.7808,
0.648,0.3152,0.004016,0.00336,0.002538,0.004628,0.001943,0.00146,0.001139,0.001268,0.002715,0.1962,0.7808,
0.6476,0.3154,0.00397,0.003358,0.002537,0.004613,0.001943,0.00146,0.001139,0.001267,0.002715,0.1962,0.7808,
0.6476,0.3152,0.00397,0.003358,0.002537,0.004613,0.001943,0.00146,0.001139,0.001267,0.002715,0.1962,0.7808,
0.6512,0.306,0.00404,0.003356,0.002536,0.00461,0.001942,0.001459,0.001138,0.001267,0.003335,0.196,0.7803,
0.6512,0.3076,0.00404,0.003356,0.002536,0.00461,0.001942,0.001459,0.001138,0.001267,0.003335,0.196,0.7803,
0.6518,0.3059,0.004132,0.003356,0.002536,0.00461,0.001942,0.001459,0.001138,0.001267,0.003369,0.196,0.7802,
0.6518,0.306,0.004117,0.003355,0.002536,0.00461,0.001942,0.001459,0.001138,0.001267,0.00337,0.196,0.7802,
0.6515,0.3055,0.004117,0.003355,0.002536,0.00461,0.001912,0.001448,0.001138,0.001267,0.00337,0.196,0.7802,
0.6551,0.2942,0.004117,0.003355,0.002511,0.00461,0.001912,0.001448,0.001138,0.001267,0.004308,0.1951,0.7803,
0.6549,0.2943,0.004117,0.003355,0.002511,0.00461,0.001896,0.001444,0.001133,0.001267,0.004308,0.1951,0.7803,
0.6549,0.2943,0.004117,0.003355,0.002511,0.00461,0.001896,0.001444,0.001133,0.001267,0.004308,0.1951,0.7803,
0.6559,0.2956,0.004113,0.003351,0.002509,0.004605,0.001895,0.001443,0.001132,0.001265,0.004304,0.1959,0.7795,
0.6574,0.2969,0.004173,0.003351,0.002509,0.004605,0.001895,0.001443,0.001132,0.001265,0.004616,0.1955,0.7795,
0.6574,0.2965,0.004173,0.003351,0.002509,0.004605,0.001895,0.001443,0.001132,0.001265,0.004616,0.1955,0.7795,
0.6577,0.2965,0.004172,0.00335,0.002508,0.004604,0.001894,0.001442,0.001132,0.001265,0.004615,0.1958,0.7792,
0.6577,0.2965,0.004172,0.00335,0.002508,0.004604,0.001894,0.001442,0.001132,0.001265,0.004615,0.1958,0.7792,
0.6577,0.2965,0.004172,0.00335,0.002508,0.004604,0.001894,0.001442,0.001132,0.001265,0.004615,0.1958,0.7792,
0.6577,0.2965,0.004172,0.00335,0.002508,0.004604,0.001894,0.001442,0.001132,0.001265,0.004615,0.1958,0.7792,
