entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.052,0.2279,0.2993,0.07109,0.05369,0.0981,0.04271,0.03087,0.024,0.0267,0.02745,0.162,0.1641,
2.053,0.2298,0.2989,0.07117,0.05374,0.09789,0.04275,0.03089,0.02402,0.02672,0.02748,0.1621,0.1643,
2.053,0.2298,0.2988,0.07124,0.05379,0.09735,0.04279,0.03092,0.02404,0.02675,0.0275,0.1623,0.1645,
2.051,0.2271,0.2986,0.07126,0.05381,0.09738,0.04183,0.03069,0.02405,0.02676,0.0275,0.1624,0.1657,
2.051,0.2304,0.2988,0.07112,0.05375,0.09713,0.04184,0.03071,0.02406,0.02675,0.02751,0.1625,0.1659,
2.048,0.2395,0.3001,0.07089,0.05363,0.09709,0.0406,0.03069,0.02405,0.02671,0.02749,0.1632,0.1656,
2.049,0.2345,0.2991,0.07094,0.05367,0.09681,0.04063,0.03071,0.02406,0.02672,0.02751,0.1633,0.1666,
2.047,0.2432,0.3003,0.07093,0.05366,0.09648,0.0402,0.0306,0.02406,0.02672,0.0275,0.1641,0.1655,
2.047,0.2331,0.2999,0.071,0.05371,0.09626,0.04024,0.03063,0.02408,0.02674,0.02752,0.1643,0.1656,
2.044,0.233,0.3029,0.07095,0.05366,0.09618,0.03935,0.03052,0.02396,0.02672,0.0275,0.165,0.1633,
2.051,0.2304,0.3025,0.07094,0.05365,0.09585,0.03883,0.03051,0.02395,0.02671,0.03238,0.1609,0.1638,
2.051,0.2353,0.3025,0.07094,0.05365,0.09585,0.03883,0.03051,0.02395,0.02671,0.03238,0.1609,0.1638,
2.052,0.2331,0.3021,0.07098,0.05368,0.09591,0.03886,0.03053,0.02397,0.02673,0.03241,0.161,0.1639,
2.052,0.2324,0.3013,0.07098,0.05368,0.0959,0.03885,0.03053,0.02396,0.02673,0.0324,0.1618,0.1639,
2.052,0.2326,0.3015,0.07103,0.0537,0.0953,0.03888,0.03055,0.02398,0.02675,0.03242,0.1619,0.164,
2.052,0.2318,0.3016,0.07091,0.05374,0.09503,0.0389,0.03057,0.02399,0.02677,0.03245,0.162,0.1641,
2.051,0.2338,0.3014,0.07096,0.05245,0.09478,0.03893,0.03059,0.02401,0.02678,0.03246,0.1621,0.1655,
2.051,0.2339,0.2998,0.07092,0.05233,0.09446,0.03894,0.0306,0.02401,0.02679,0.03247,0.1622,0.1675,
2.05,0.2387,0.3003,0.07088,0.05231,0.09442,0.03841,0.03059,0.024,0.02678,0.03246,0.1629,0.167,
2.047,0.2263,0.3047,0.07085,0.05228,0.09407,0.03838,0.03057,0.02399,0.02676,0.03244,0.1637,0.1623,
