RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
3645000.0,2870000.0,3036000.0,3242000.0,2430000.0,1562000.0,1144000.0,1890000.0,2661000.0,6.018E7,2.3999999999999997E8,
3426000.0,2862000.0,3030000.0,3240000.0,2430000.0,1562000.0,1144000.0,1890000.0,2693000.0,6.015E7,2.4019999999999997E8,
3203000.0,2834000.0,3027000.0,3220000.0,2410000.0,1561000.0,1143000.0,1890000.0,2718000.0,6.012E7,2.4049999999999997E8,
3150000.0,2828000.0,3027000.0,3205000.0,2410000.0,1561000.0,1143000.0,1890000.0,2895000.0,5.994E7,2.4059999999999997E8,
3059000.0,2806000.0,3017000.0,3200000.0,2381000.0,1559000.0,1143000.0,1890000.0,2895000.0,5.994E7,2.4069999999999997E8,
2887000.0,2805000.0,3004000.0,3191000.0,2358000.0,1557000.0,1143000.0,1889000.0,2895000.0,5.994E7,2.4089999999999997E8,
2899000.0,2805000.0,3004000.0,3181000.0,2304000.0,1554000.0,1143000.0,1889000.0,2895000.0,5.994E7,2.4099999999999997E8,
2694000.0,2794000.0,3001000.0,3172000.0,2283000.0,1554000.0,1143000.0,1889000.0,2895000.0,5.994E7,2.4119999999999997E8,
2687000.0,2792000.0,2977000.0,3172000.0,2194000.0,1548000.0,1142000.0,1885000.0,2890000.0,6.03E7,2.4129999999999997E8,
2626000.0,2789000.0,2977000.0,3165000.0,2165000.0,1544000.0,1142000.0,1885000.0,2919000.0,6.03E7,2.4139999999999997E8,
2545000.0,2779000.0,2959000.0,3157000.0,2149000.0,1544000.0,1142000.0,1885000.0,3009000.0,6.021E7,2.4159999999999997E8,
2476000.0,2775000.0,2959000.0,3157000.0,2116000.0,1544000.0,1142000.0,1885000.0,3009000.0,6.021E7,2.4169999999999997E8,
2452000.0,2765000.0,2959000.0,3147000.0,2093000.0,1544000.0,1142000.0,1885000.0,3139000.0,6.008E7,2.4169999999999997E8,
2342000.0,2761000.0,2959000.0,3138000.0,2052000.0,1544000.0,1142000.0,1885000.0,3139000.0,6.03E7,2.4189999999999997E8,
2274000.0,2750000.0,2953000.0,3134000.0,2040000.0,1543000.0,1141000.0,1885000.0,3139000.0,6.03E7,2.4199999999999997E8,
2272000.0,2742000.0,2939000.0,3123000.0,2031000.0,1543000.0,1140000.0,1885000.0,3139000.0,6.03E7,2.4199999999999997E8,
2265000.0,2741000.0,2938000.0,3119000.0,2018000.0,1543000.0,1140000.0,1885000.0,3271000.0,6.017E7,2.4199999999999997E8,
2268000.0,2741000.0,2925000.0,3115000.0,1992000.0,1543000.0,1140000.0,1885000.0,3367000.0,6.02E7,2.4199999999999997E8,
2301000.0,2741000.0,2925000.0,3115000.0,1992000.0,1543000.0,1140000.0,1885000.0,3456000.0,6.012E7,2.4199999999999997E8,
2301000.0,2741000.0,2925000.0,3115000.0,1976000.0,1539000.0,1137000.0,1885000.0,3456000.0,6.012E7,2.4199999999999997E8,
2354000.0,2737000.0,2923000.0,3106000.0,1976000.0,1539000.0,1137000.0,1885000.0,3524000.0,6.005E7,2.4199999999999997E8,
2354000.0,2737000.0,2923000.0,3106000.0,1964000.0,1538000.0,1136000.0,1885000.0,3524000.0,6.03E7,2.4199999999999997E8,
2327000.0,2732000.0,2923000.0,3106000.0,1958000.0,1536000.0,1136000.0,1885000.0,3578000.0,6.03E7,2.4199999999999997E8,
2358000.0,2729000.0,2922000.0,3102000.0,1940000.0,1536000.0,1136000.0,1885000.0,3711000.0,6.017E7,2.4199999999999997E8,
2358000.0,2729000.0,2907000.0,3098000.0,1940000.0,1536000.0,1136000.0,1885000.0,3711000.0,6.03E7,2.4199999999999997E8,
2357000.0,2727000.0,2893000.0,3093000.0,1939000.0,1536000.0,1136000.0,1884000.0,3711000.0,6.03E7,2.4199999999999997E8,
2326000.0,2727000.0,2893000.0,3085000.0,1913000.0,1536000.0,1136000.0,1884000.0,3710000.0,6.03E7,2.4209999999999997E8,
2293000.0,2724000.0,2892000.0,3074000.0,1913000.0,1536000.0,1136000.0,1884000.0,3710000.0,6.03E7,2.4209999999999997E8,
2250000.0,2720000.0,2891000.0,3054000.0,1913000.0,1536000.0,1135000.0,1884000.0,3710000.0,6.03E7,2.4219999999999997E8,
2190000.0,2719000.0,2871000.0,3042000.0,1913000.0,1536000.0,1135000.0,1884000.0,3710000.0,6.03E7,2.4229999999999997E8,
2154000.0,2698000.0,2870000.0,3028000.0,1887000.0,1534000.0,1135000.0,1884000.0,3732000.0,6.03E7,2.4229999999999997E8,
2114000.0,2691000.0,2861000.0,3018000.0,1881000.0,1519000.0,1130000.0,1975000.0,3635000.0,6.03E7,2.4239999999999997E8,
2107000.0,2684000.0,2865000.0,3003000.0,1879000.0,1513000.0,1149000.0,2171000.0,3404000.0,6.032E7,2.4239999999999997E8,
