entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6704,0.3385,0.01748,0.01496,0.0113,0.02051,0.008986,0.006494,0.005048,0.005617,0.007371,0.8677,0.03454,
0.6704,0.3373,0.01748,0.01496,0.0113,0.02051,0.008986,0.006494,0.005048,0.005617,0.007371,0.8677,0.03454,
0.6704,0.3368,0.01748,0.01496,0.0113,0.02051,0.008986,0.006494,0.005048,0.005617,0.007371,0.8677,0.03454,
0.6695,0.3348,0.01745,0.01493,0.01128,0.02047,0.008972,0.006484,0.00504,0.005608,0.007359,0.8679,0.03448,
0.6694,0.3352,0.01745,0.01493,0.01128,0.02047,0.008863,0.006484,0.00504,0.005608,0.007359,0.8679,0.03459,
0.6807,0.3295,0.01745,0.01493,0.01128,0.02047,0.008863,0.006484,0.00504,0.005608,0.009812,0.8655,0.03459,
0.6807,0.3286,0.01745,0.01493,0.01128,0.02047,0.008863,0.006484,0.00504,0.005608,0.009812,0.8655,0.03459,
0.6818,0.3268,0.01741,0.0149,0.01125,0.02042,0.008842,0.006468,0.005028,0.005595,0.01032,0.8653,0.03451,
0.6818,0.3268,0.01741,0.0149,0.01125,0.02042,0.008842,0.006468,0.005028,0.005595,0.01032,0.8653,0.03451,
0.6908,0.3192,0.0174,0.01489,0.01124,0.02041,0.008635,0.006414,0.005025,0.005592,0.01255,0.8631,0.03474,
0.6908,0.3192,0.0174,0.01489,0.01124,0.02041,0.008635,0.006414,0.005025,0.005592,0.01255,0.8631,0.03474,
0.692,0.3183,0.0174,0.01489,0.01124,0.02041,0.008635,0.006414,0.005025,0.005592,0.01284,0.8628,0.03474,
0.6906,0.3179,0.01736,0.01485,0.01122,0.02036,0.008613,0.006398,0.005013,0.005578,0.01281,0.8632,0.03465,
0.6906,0.3179,0.01736,0.01485,0.01122,0.02036,0.008613,0.006398,0.005013,0.005578,0.01281,0.8632,0.03465,
0.6922,0.3135,0.0168,0.01478,0.01106,0.02034,0.00814,0.006385,0.00501,0.005513,0.01356,0.8624,0.03596,
0.692,0.3136,0.0168,0.01478,0.01106,0.02029,0.008141,0.006386,0.00501,0.005513,0.01356,0.8625,0.03597,
0.7001,0.3075,0.0168,0.01478,0.01106,0.02029,0.008141,0.006386,0.00501,0.005513,0.01557,0.8605,0.03597,
0.7001,0.3075,0.0168,0.01478,0.01106,0.02029,0.008141,0.006386,0.00501,0.005513,0.01557,0.8605,0.03597,
0.7054,0.3039,0.0168,0.01478,0.01088,0.02029,0.008141,0.006386,0.00501,0.005513,0.01695,0.8591,0.03615,
0.7052,0.3049,0.0168,0.01478,0.0107,0.02029,0.008141,0.006386,0.00501,0.005513,0.01695,0.8591,0.03633,
0.7029,0.3048,0.01673,0.01472,0.01065,0.02021,0.008107,0.006359,0.00499,0.005491,0.01688,0.8597,0.03618,
0.7085,0.2992,0.01673,0.01472,0.01065,0.02021,0.008107,0.006359,0.00499,0.005491,0.01833,0.8583,0.03618,
0.7083,0.2986,0.01673,0.01472,0.01065,0.02021,0.008039,0.006342,0.004968,0.005491,0.01833,0.8583,0.03628,
0.7083,0.2986,0.01673,0.01472,0.01065,0.02021,0.008039,0.006342,0.004968,0.005491,0.01833,0.8583,0.03628,
0.7122,0.2954,0.01667,0.01467,0.01062,0.02008,0.008015,0.006324,0.004953,0.005475,0.01977,0.8572,0.03618,
0.7122,0.292,0.01667,0.01467,0.01062,0.02008,0.008015,0.006324,0.004953,0.005475,0.01977,0.8572,0.03618,
0.7118,0.2875,0.01667,0.01467,0.01032,0.02008,0.008015,0.006324,0.004953,0.005475,0.01977,0.8572,0.03648,
0.7118,0.2875,0.01667,0.01467,0.01032,0.02008,0.008015,0.006324,0.004953,0.005475,0.01977,0.8572,0.03648,
0.7118,0.2886,0.01667,0.01467,0.01032,0.02008,0.008015,0.006324,0.004953,0.005475,0.01977,0.8572,0.03648,
0.7118,0.2886,0.01667,0.01467,0.01032,0.02008,0.008015,0.006324,0.004953,0.005475,0.01977,0.8572,0.03648,
0.7119,0.2933,0.01663,0.01467,0.01037,0.02008,0.008101,0.006238,0.005087,0.005426,0.01969,0.8572,0.03648,
0.7116,0.2984,0.01647,0.01468,0.01021,0.0202,0.008328,0.00601,0.005173,0.00534,0.01969,0.8572,0.03668,
0.714,0.309,0.01638,0.01475,0.01022,0.0202,0.008328,0.006148,0.005104,0.006024,0.01931,0.8569,0.03668,
0.7212,0.2663,0.01628,0.01476,0.01025,0.0202,0.008329,0.006148,0.005105,0.006025,0.0213,0.8549,0.03668,
0.717,0.3031,0.01614,0.01473,0.01025,0.02016,0.01204,0.004994,0.002505,0.00655,0.02072,0.8553,0.0366,
0.7171,0.3039,0.01612,0.01472,0.01027,0.02016,0.01204,0.00508,0.002545,0.006424,0.02072,0.8553,0.0366,
0.726,0.3,0.01607,0.01476,0.01028,0.02016,0.01212,0.005226,0.002313,0.006424,0.02322,0.8528,0.0366,
0.7301,0.301,0.01606,0.01472,0.01034,0.02016,0.01204,0.005131,0.002313,0.006702,0.02405,0.8517,0.03677,
0.7302,0.3053,0.01603,0.01473,0.01025,0.02009,0.01204,0.005131,0.002835,0.006181,0.02405,0.8518,0.03688,
0.728,0.3066,0.01595,0.01469,0.01023,0.02002,0.01193,0.005069,0.002824,0.006159,0.02397,0.8523,0.03686,
0.7355,0.3037,0.01594,0.01465,0.01026,0.02001,0.01193,0.005209,0.002926,0.005912,0.0261,0.8502,0.03684,
0.741,0.3019,0.01583,0.01462,0.01025,0.01994,0.01189,0.005191,0.003085,0.005878,0.02794,0.8487,0.03672,
0.7431,0.3005,0.01582,0.01463,0.01025,0.01994,0.01189,0.005191,0.003085,0.005878,0.02854,0.8481,0.03672,
0.745,0.3068,0.01582,0.01458,0.01031,0.01988,0.01189,0.005191,0.003085,0.007356,0.02707,0.8481,0.03672,
0.7453,0.3089,0.01581,0.01456,0.01034,0.01988,0.01189,0.005191,0.003085,0.007554,0.02687,0.8481,0.03672,
0.7456,0.3144,0.01576,0.01459,0.01036,0.01988,0.01189,0.005191,0.003085,0.007841,0.02658,0.8481,0.03672,
0.7479,0.3216,0.0157,0.01461,0.01036,0.01986,0.01188,0.005292,0.002976,0.008959,0.02589,0.8478,0.03668,
0.7474,0.3003,0.01568,0.01459,0.01029,0.01985,0.01176,0.00529,0.002975,0.008955,0.02587,0.8479,0.03688,
0.7576,0.296,0.01494,0.01462,0.01029,0.02055,0.01173,0.005205,0.002975,0.008955,0.02898,0.8448,0.03699,
0.761,0.2994,0.01477,0.0146,0.01035,0.02068,0.01173,0.005205,0.002975,0.009422,0.02936,0.8439,0.03699,
0.7586,0.3009,0.01468,0.01457,0.01021,0.0206,0.01169,0.005185,0.00303,0.009317,0.02925,0.8445,0.03695,
0.7599,0.311,0.01441,0.01452,0.01025,0.02087,0.01158,0.005185,0.003163,0.01046,0.02797,0.8445,0.03705,
0.7598,0.3195,0.01442,0.0145,0.01028,0.02087,0.01159,0.005186,0.003164,0.01123,0.0269,0.8448,0.03706,
0.7598,0.3075,0.01441,0.01449,0.01029,0.02081,0.01159,0.005186,0.003163,0.01152,0.0266,0.8449,0.03707,
0.7617,0.311,0.0144,0.01449,0.01032,0.02081,0.01159,0.005186,0.003163,0.01172,0.02692,0.8443,0.03707,
0.7641,0.3156,0.01425,0.01456,0.01032,0.02088,0.01159,0.00524,0.003267,0.01156,0.02756,0.8437,0.03707,
0.7653,0.3183,0.01394,0.01458,0.01032,0.02105,0.01152,0.005102,0.003328,0.01147,0.02828,0.8432,0.03717,
0.7654,0.3235,0.01388,0.01458,0.01032,0.02105,0.01152,0.005103,0.003412,0.01174,0.02793,0.8433,0.03717,
0.7655,0.3231,0.01388,0.01458,0.01032,0.02105,0.0116,0.005018,0.003412,0.01188,0.02779,0.8433,0.03717,
0.773,0.3187,0.01387,0.01456,0.01034,0.02105,0.01152,0.004997,0.003536,0.01191,0.02982,0.8411,0.03728,
0.7731,0.3202,0.01386,0.01456,0.01036,0.02105,0.01152,0.005081,0.003452,0.012,0.02973,0.8411,0.03728,
0.7729,0.3284,0.0138,0.01454,0.01035,0.021,0.01156,0.004999,0.003561,0.01307,0.02846,0.8415,0.0372,
0.7797,0.3248,0.01377,0.01455,0.01037,0.021,0.01156,0.004999,0.003561,0.01324,0.03028,0.8395,0.0372,
0.7814,0.3252,0.01367,0.01458,0.01037,0.02089,0.01166,0.004874,0.003678,0.0131,0.03114,0.8389,0.03713,
0.7823,0.3337,0.01361,0.01458,0.01043,0.02089,0.01174,0.00479,0.003678,0.01425,0.02999,0.8389,0.03713,
