RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1187000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2421000.0,
1187000.0,1038000.0,783500.0,1423000.0,615800.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2429000.0,
1198000.0,1038000.0,783500.0,1418000.0,598700.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2435000.0,
1188000.0,1037000.0,783300.0,1409000.0,576000.0,450400.0,350200.0,389600.0,400500.0,2376000.0,2457000.0,
1204000.0,1037000.0,783300.0,1409000.0,576000.0,450400.0,350200.0,389600.0,400500.0,2388000.0,2441000.0,
1204000.0,1037000.0,783300.0,1409000.0,576000.0,450400.0,350200.0,389600.0,400500.0,2388000.0,2441000.0,
1210000.0,1037000.0,783100.0,1397000.0,555800.0,450400.0,350000.0,389500.0,400400.0,2400000.0,2443000.0,
1195000.0,1037000.0,783100.0,1397000.0,555800.0,450400.0,350000.0,389500.0,400400.0,2400000.0,2458000.0,
1195000.0,1037000.0,783000.0,1393000.0,538200.0,450300.0,350000.0,389400.0,400200.0,2400000.0,2476000.0,
