entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6404,0.3355,0.00395,0.00338,0.002553,0.004649,0.002031,0.001468,0.001141,0.00127,0.001305,0.1964,0.7818,
0.6404,0.3355,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7818,
0.642,0.3303,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001645,0.1961,0.7818,
0.642,0.3389,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001645,0.1961,0.7818,
0.6419,0.3379,0.00395,0.00338,0.002552,0.004619,0.002031,0.001467,0.001141,0.001269,0.001645,0.1961,0.7818,
0.6419,0.3366,0.00395,0.00338,0.002552,0.004619,0.002031,0.001467,0.001141,0.001269,0.001645,0.1961,0.7818,
0.6422,0.3387,0.00395,0.00338,0.002552,0.004619,0.002031,0.001467,0.001141,0.001269,0.001691,0.1961,0.7818,
0.6429,0.334,0.003948,0.003379,0.002551,0.004617,0.00203,0.001467,0.00114,0.001269,0.001746,0.1964,0.7815,
0.6429,0.3335,0.003948,0.003379,0.002551,0.004617,0.00203,0.001467,0.00114,0.001269,0.001746,0.1964,0.7815,
0.6439,0.3307,0.003947,0.003378,0.002551,0.004616,0.002029,0.001467,0.00114,0.001269,0.001933,0.1963,0.7814,
0.6439,0.3303,0.003947,0.003378,0.002551,0.004616,0.002029,0.001467,0.00114,0.001269,0.001933,0.1963,0.7814,
0.6451,0.3353,0.004018,0.003378,0.002551,0.004616,0.002029,0.001467,0.00114,0.001269,0.002111,0.1961,0.7813,
0.645,0.3356,0.004018,0.003378,0.002551,0.004616,0.002005,0.001467,0.00114,0.001269,0.002111,0.1961,0.7813,
0.6455,0.3347,0.004017,0.003377,0.00255,0.004615,0.002004,0.001466,0.00114,0.001268,0.002173,0.1963,0.7811,
0.6455,0.3343,0.004017,0.003377,0.00255,0.004615,0.002004,0.001466,0.00114,0.001268,0.002173,0.1963,0.7811,
0.6451,0.3354,0.004017,0.003377,0.00255,0.004615,0.001958,0.001455,0.00114,0.001268,0.002173,0.1963,0.7812,
0.6451,0.3339,0.004017,0.003377,0.00255,0.004615,0.001958,0.001455,0.00114,0.001268,0.002173,0.1963,0.7812,
0.6451,0.3339,0.004017,0.003377,0.00255,0.004615,0.001958,0.001455,0.00114,0.001268,0.002173,0.1963,0.7812,
0.6451,0.3339,0.004017,0.003377,0.00255,0.004615,0.001958,0.001455,0.00114,0.001268,0.002173,0.1963,0.7812,
0.6469,0.3285,0.004178,0.003377,0.00255,0.004615,0.001958,0.001455,0.00114,0.001268,0.002384,0.1961,0.781,
0.6471,0.3284,0.004177,0.003377,0.002549,0.004599,0.001958,0.001454,0.001139,0.001268,0.002383,0.1962,0.7809,
0.6471,0.3284,0.004177,0.003377,0.002549,0.004599,0.001958,0.001454,0.001139,0.001268,0.002383,0.1962,0.7809,
0.6467,0.3293,0.004119,0.003377,0.002549,0.004584,0.001957,0.001454,0.001139,0.001268,0.002383,0.1962,0.7809,
0.6469,0.3286,0.004119,0.003376,0.002549,0.004584,0.001957,0.001454,0.001139,0.001268,0.002431,0.1962,0.7809,
0.6469,0.3186,0.004119,0.003376,0.002549,0.004569,0.001957,0.001454,0.001139,0.001268,0.00243,0.1962,0.7809,
0.6469,0.321,0.004119,0.003376,0.002549,0.004569,0.001957,0.001454,0.001139,0.001268,0.00243,0.1962,0.7809,
0.648,0.3191,0.004119,0.003376,0.002549,0.004554,0.001956,0.001454,0.001139,0.001268,0.002721,0.1959,0.7809,
0.6483,0.3191,0.004117,0.003375,0.002549,0.004553,0.001956,0.001454,0.001139,0.001267,0.00272,0.1962,0.7807,
0.6483,0.3191,0.004117,0.003375,0.002549,0.004553,0.001956,0.001454,0.001139,0.001267,0.00272,0.1962,0.7807,
0.6483,0.3191,0.004117,0.003375,0.002549,0.004553,0.001956,0.001454,0.001139,0.001267,0.00272,0.1962,0.7807,
0.6483,0.3215,0.004045,0.003377,0.002551,0.004621,0.001975,0.001434,0.001139,0.001267,0.00272,0.1962,0.7807,
0.6489,0.3218,0.004039,0.003383,0.002551,0.004621,0.001975,0.001434,0.001139,0.001316,0.002808,0.196,0.7807,
0.6495,0.3215,0.004033,0.003384,0.002554,0.00462,0.001975,0.001434,0.001138,0.001316,0.002894,0.1961,0.7805,
0.6508,0.3216,0.003888,0.003385,0.002556,0.004762,0.001975,0.001434,0.001138,0.001371,0.003142,0.1958,0.7805,
0.651,0.3238,0.003882,0.003383,0.002561,0.004761,0.001955,0.001461,0.001105,0.001371,0.003141,0.1961,0.7803,
0.651,0.3261,0.003879,0.003382,0.002564,0.004761,0.001984,0.001431,0.001105,0.001391,0.003122,0.1961,0.7803,
0.651,0.328,0.003879,0.003378,0.002568,0.004761,0.001994,0.001421,0.001142,0.001354,0.003122,0.1961,0.7803,
