RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2396000.0,
1205000.0,1038000.0,783500.0,1418000.0,615700.0,450400.0,350200.0,389600.0,400500.0,2364000.0,2411000.0,
1205000.0,1038000.0,783500.0,1418000.0,615700.0,450400.0,350200.0,389600.0,400500.0,2364000.0,2411000.0,
1205000.0,1038000.0,783500.0,1418000.0,615700.0,450400.0,350200.0,389600.0,400500.0,2364000.0,2411000.0,
1183000.0,1036000.0,783500.0,1413000.0,598100.0,450400.0,350100.0,389500.0,400400.0,2364000.0,2446000.0,
1176000.0,1034000.0,761500.0,1413000.0,598100.0,450400.0,350100.0,389500.0,400400.0,2364000.0,2468000.0,
1204000.0,1034000.0,761500.0,1413000.0,585500.0,450400.0,350100.0,389500.0,400400.0,2388000.0,2448000.0,
1197000.0,1032000.0,761100.0,1404000.0,562600.0,450300.0,350000.0,389300.0,400200.0,2388000.0,2470000.0,
1234000.0,1032000.0,761100.0,1404000.0,562600.0,450300.0,350000.0,389300.0,400200.0,2400000.0,2433000.0,
1234000.0,1032000.0,761100.0,1404000.0,537500.0,450300.0,350000.0,389300.0,400200.0,2400000.0,2458000.0,
