RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.0E7,6.1E7,
9225000.0,1812000.0,1218000.0,7159000.0,3552000.0,1952000.0,2542000.0,2212000.0,2318000.0,6.001E7,6.0E7,
9206000.0,1812000.0,1218000.0,7159000.0,3552000.0,1952000.0,2542000.0,2212000.0,2352000.0,6.001E7,6.0E7,
9194000.0,1812000.0,1218000.0,7156000.0,3522000.0,1949000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.003E7,
9186000.0,1810000.0,1217000.0,7156000.0,3516000.0,1948000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.004E7,
9176000.0,1810000.0,1217000.0,7141000.0,3495000.0,1946000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.006E7,
9167000.0,1809000.0,1217000.0,7131000.0,3495000.0,1946000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.006E7,
9162000.0,1809000.0,1217000.0,7046000.0,3494000.0,1946000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.006E7,
9152000.0,1804000.0,1217000.0,6960000.0,3488000.0,1944000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.007E7,
9147000.0,1804000.0,1217000.0,6945000.0,3488000.0,1944000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.007E7,
9137000.0,1804000.0,1217000.0,6940000.0,3488000.0,1944000.0,2542000.0,2212000.0,2429000.0,6.001E7,6.007E7,
9257000.0,1787000.0,1212000.0,6933000.0,3459000.0,1942000.0,2539000.0,2212000.0,2586000.0,6.001E7,5.999E7,
8932000.0,1780000.0,1208000.0,6899000.0,3458000.0,1942000.0,2539000.0,2212000.0,2586000.0,6.001E7,6.032E7,
9166000.0,1775000.0,1207000.0,6889000.0,3445000.0,1938000.0,2536000.0,2212000.0,2643000.0,6.001E7,6.011E7,
8754000.0,1774000.0,1206000.0,6871000.0,3445000.0,1938000.0,2536000.0,2212000.0,2643000.0,6.001E7,6.05E7,
8689000.0,1768000.0,1205000.0,6827000.0,3397000.0,1936000.0,2534000.0,2212000.0,2643000.0,6.001E7,6.061E7,
9336000.0,1764000.0,1204000.0,6792000.0,3372000.0,1936000.0,2534000.0,2212000.0,2680000.0,6.001E7,6.0E7,
9092000.0,1757000.0,1202000.0,6720000.0,3354000.0,1934000.0,2532000.0,2212000.0,2680000.0,6.001E7,6.026E7,
8944000.0,1753000.0,1202000.0,6705000.0,3330000.0,1932000.0,2532000.0,2212000.0,2680000.0,6.001E7,6.043E7,
8710000.0,1751000.0,1202000.0,6670000.0,3316000.0,1930000.0,2532000.0,2212000.0,2680000.0,6.001E7,6.067E7,
8502000.0,1741000.0,1200000.0,6670000.0,3293000.0,1930000.0,2532000.0,2212000.0,2680000.0,6.001E7,6.091E7,
