R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
8.4E-12,0.39,300000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,9.6E-5,0.46,0.46,0.0,88.0,4.0,380000.0,1.8E-4,1.2E-10,7299999.999999999,1.0,5.0E8,
8.4E-12,0.39,300000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,6.4E-5,0.46,0.46,0.0,89.0,4.0,380000.0,1.8E-4,1.2E-10,8500000.0,1.0,5.0E8,
8.4E-12,0.39,300000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,4.5E-5,0.46,0.46,0.0,89.0,4.0,380000.0,1.8E-4,1.2E-10,9600000.0,1.0,5.0E8,
8.4E-12,0.39,300000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,3.3E-5,0.46,0.46,0.0,89.0,4.0,380000.0,1.8E-4,1.1E-10,1.1E7,1.0,5.0E8,
8.4E-12,0.39,300000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,2.5E-5,0.46,0.46,0.0,88.0,4.0,380000.0,1.8E-4,1.1E-10,1.2E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,2.5E-5,0.46,0.46,0.0,86.0,3.9,380000.0,1.8E-4,1.1E-10,1.2E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,2.5E-5,0.46,0.46,0.0,83.0,3.9,380000.0,1.8E-4,1.1E-10,1.2E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,2.3E-5,0.46,0.46,0.0,83.0,3.9,380000.0,1.8E-4,1.1E-10,1.2E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,2.0E-5,0.46,0.46,0.0,83.0,3.9,380000.0,1.8E-4,1.1E-10,1.3E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,1.6E-5,0.46,0.46,0.0,83.0,3.9,380000.0,1.8E-4,1.1E-10,1.4E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,1.4E-5,0.46,0.46,0.0,83.0,3.9,380000.0,1.8E-4,1.1E-10,1.5E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,1.1E-5,0.46,0.46,0.0,83.0,3.9,380000.0,1.8E-4,1.0E-10,1.6E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,9.6E-6,0.46,0.46,0.0,81.0,3.9,380000.0,1.8E-4,1.0E-10,1.7E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,8.7E-6,0.46,0.46,0.0,80.0,3.9,380000.0,1.8E-4,1.0E-10,1.7E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,1.1E-5,0.46,0.46,0.0,80.0,3.9,380000.0,1.8E-4,1.0E-10,1.6E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,1.1E-5,0.46,0.46,0.0,78.0,3.9,380000.0,1.8E-4,9.9E-11,1.6E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,1.1E-5,0.46,0.46,0.0,78.0,3.9,380000.0,1.8E-4,9.8E-11,1.6E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,9.9E-6,0.46,0.46,0.0,78.0,3.9,380000.0,1.8E-4,9.7E-11,1.6E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,8.7E-6,0.46,0.46,0.0,76.0,3.9,380000.0,1.8E-4,9.6E-11,1.7E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,7.6E-6,0.46,0.46,0.0,76.0,3.9,380000.0,1.8E-4,9.5E-11,1.8E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,6.6E-6,0.46,0.46,0.0,76.0,3.9,380000.0,1.8E-4,9.4E-11,1.9E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,5.7E-6,0.46,0.46,0.0,76.0,3.9,380000.0,1.8E-4,9.3E-11,2.0E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,7.1E-6,0.46,0.46,0.0,74.0,3.9,380000.0,1.8E-4,9.1E-11,1.9E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,8.1E-6,0.46,0.46,0.0,73.0,3.9,380000.0,1.8E-4,9.0E-11,1.8E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,8.3E-6,0.46,0.46,0.0,73.0,3.9,380000.0,1.8E-4,8.9E-11,1.8E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,7.9E-6,0.46,0.46,0.0,73.0,3.9,380000.0,1.8E-4,8.8E-11,1.8E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,7.2E-6,0.46,0.46,0.0,74.0,3.9,380000.0,1.8E-4,8.7E-11,1.8E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,6.4E-6,0.46,0.46,0.0,73.0,3.9,380000.0,1.8E-4,8.6E-11,1.9E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,5.6E-6,0.46,0.46,0.0,72.0,3.9,380000.0,1.8E-4,8.5E-11,2.0E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,4.9E-6,0.46,0.46,0.0,72.0,3.9,380000.0,1.8E-4,8.4E-11,2.1E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,5.5E-6,0.46,0.46,0.0,72.0,3.9,380000.0,1.8E-4,8.3E-11,2.0E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,6.7E-6,0.46,0.46,0.0,71.0,3.9,380000.0,1.8E-4,8.2E-11,1.9E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,7.2E-6,0.46,0.46,0.0,71.0,3.9,380000.0,1.8E-4,8.1E-11,1.8E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,7.1E-6,0.46,0.46,0.0,71.0,3.9,380000.0,1.8E-4,8.0E-11,1.9E7,1.0,5.0E8,
8.4E-12,0.38,290000.0,430.0,730.0,2800000.0,0.0,1100.0,1400.0,1700.0,2100.0,11.0,3099999.9999999995,6.6E-6,0.46,0.46,0.0,71.0,3.9,380000.0,1.8E-4,7.9E-11,1.9E7,1.0,5.0E8,
2.9E-10,1.6,3300.0,4100.0,3500.0,3599999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,17.0,3599999.9999999995,5.2E-5,1.1,1.1,0.0,150.0,28.0,470000.0,2.7E-4,2.1E-10,1.9E7,1.0,5.2E8,
2.8E-10,1.5,3300.0,4100.0,3500.0,3199999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,17.0,3199999.9999999995,5.8E-5,1.1,1.1,0.0,150.0,26.0,470000.0,2.7E-4,2.0E-10,1.8E7,1.0,5.1E8,
2.8E-10,1.5,3300.0,4100.0,3500.0,3099999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,16.0,3099999.9999999995,6.7E-5,1.1,1.1,0.0,150.0,26.0,460000.0,2.7E-4,1.9E-10,1.7E7,1.0,5.1E8,
2.8E-10,1.5,3300.0,4100.0,3500.0,3099999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,16.0,3099999.9999999995,7.4E-5,1.1,1.1,0.0,150.0,26.0,460000.0,2.6E-4,1.9E-10,1.6E7,1.0,5.1E8,
2.8E-10,1.5,3300.0,4100.0,3500.0,3099999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,16.0,3099999.9999999995,7.2E-5,1.1,1.1,0.0,150.0,26.0,460000.0,2.6E-4,1.9E-10,1.6E7,1.0,5.1E8,
2.8E-10,1.5,3300.0,4100.0,3500.0,3099999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,16.0,3099999.9999999995,6.7E-5,1.1,1.1,0.0,150.0,26.0,460000.0,2.6E-4,1.9E-10,1.7E7,1.0,5.1E8,
2.8E-10,1.5,3300.0,4100.0,3500.0,3099999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,16.0,3099999.9999999995,5.7E-5,1.1,1.1,0.0,150.0,26.0,460000.0,2.6E-4,1.9E-10,1.7E7,1.0,5.1E8,
2.8E-10,1.5,3300.0,4100.0,3500.0,3099999.9999999995,270.0,1900.0,2400.0,3000.0,5200.0,16.0,3099999.9999999995,5.0E-5,1.1,1.1,0.0,150.0,26.0,460000.0,2.6E-4,1.8E-10,1.8E7,1.0,5.1E8,
