entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3355,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3355,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6394,0.3355,0.003954,0.003384,0.002555,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6393,0.3358,0.003945,0.003378,0.002553,0.004639,0.002033,0.001469,0.001142,0.001271,0.001306,0.1957,0.7826,
0.6417,0.3325,0.003941,0.003375,0.002551,0.004634,0.002031,0.001467,0.001141,0.001269,0.001595,0.1961,0.7818,
0.6426,0.3358,0.003939,0.003374,0.00255,0.004632,0.00203,0.001467,0.00114,0.001269,0.0017,0.1964,0.7815,
0.6441,0.3298,0.003939,0.003374,0.00255,0.004632,0.00203,0.001467,0.00114,0.001269,0.002023,0.196,0.7815,
0.6447,0.3266,0.003939,0.003374,0.00255,0.004632,0.00203,0.001467,0.00114,0.001269,0.002152,0.1959,0.7815,
0.6473,0.3183,0.003939,0.003374,0.00255,0.004632,0.00203,0.001467,0.00114,0.001269,0.002738,0.1953,0.7815,
0.6471,0.3193,0.003939,0.003374,0.00255,0.004632,0.00202,0.001464,0.001137,0.001265,0.002733,0.1953,0.7816,
0.6481,0.3193,0.003935,0.00337,0.002547,0.004628,0.002018,0.001463,0.001136,0.001264,0.00273,0.1962,0.7808,
0.6478,0.3064,0.003931,0.003368,0.002547,0.004603,0.001993,0.001463,0.001135,0.001263,0.00273,0.1962,0.7808,
0.6488,0.3038,0.004087,0.003368,0.002547,0.004603,0.001993,0.001463,0.001135,0.001263,0.002778,0.1961,0.7806,
0.6488,0.3035,0.004085,0.003368,0.002547,0.004589,0.001993,0.001462,0.001135,0.001263,0.002778,0.1961,0.7807,
0.6488,0.3035,0.004085,0.003368,0.002547,0.004589,0.001993,0.001462,0.001135,0.001263,0.002778,0.1961,0.7807,
0.6514,0.2971,0.004083,0.003366,0.002546,0.004587,0.001992,0.001462,0.001134,0.001262,0.003276,0.1961,0.7802,
0.6521,0.3043,0.004083,0.003366,0.002521,0.004587,0.001992,0.001462,0.001134,0.001262,0.003487,0.1958,0.7803,
0.6518,0.2992,0.004083,0.003366,0.002521,0.004587,0.001941,0.001462,0.001134,0.001262,0.003487,0.1958,0.7803,
0.6508,0.2926,0.004079,0.003352,0.002484,0.00456,0.001874,0.001458,0.001133,0.001246,0.003482,0.1959,0.7805,
0.6508,0.2918,0.004078,0.003351,0.002484,0.004559,0.001855,0.001453,0.001127,0.001246,0.003482,0.196,0.7803,
0.6564,0.2758,0.004231,0.00335,0.002483,0.004545,0.001855,0.001453,0.001127,0.001246,0.004668,0.195,0.78,
0.6564,0.2758,0.004231,0.00335,0.002483,0.004545,0.001855,0.001453,0.001127,0.001246,0.004668,0.195,0.78,
0.6573,0.2764,0.004227,0.003347,0.002481,0.004541,0.001853,0.001451,0.001125,0.001244,0.004664,0.1958,0.7793,
0.6586,0.2731,0.004226,0.003346,0.00248,0.004539,0.001853,0.001451,0.001125,0.001244,0.004941,0.1957,0.7791,
0.6618,0.2622,0.004223,0.003344,0.002454,0.004537,0.001851,0.00145,0.001124,0.001243,0.005692,0.1955,0.7786,
0.6619,0.259,0.004221,0.003344,0.002454,0.004523,0.001851,0.00145,0.001124,0.001243,0.005691,0.1956,0.7785,
0.6619,0.2591,0.004221,0.003344,0.002454,0.004523,0.001851,0.00145,0.001124,0.001243,0.005691,0.1956,0.7785,
0.6634,0.2549,0.004428,0.003342,0.002448,0.004514,0.001851,0.00145,0.001124,0.001243,0.005831,0.1955,0.7783,
0.6634,0.256,0.004412,0.003342,0.002448,0.004514,0.001851,0.00145,0.001124,0.001243,0.00583,0.1956,0.7782,
0.6638,0.255,0.004412,0.003342,0.002448,0.004498,0.001851,0.00145,0.001124,0.001243,0.005961,0.1954,0.7782,
0.6636,0.2577,0.004348,0.003343,0.002414,0.004554,0.001851,0.00145,0.001124,0.001243,0.005961,0.1954,0.7783,
0.664,0.2677,0.004337,0.003339,0.002427,0.004554,0.00187,0.001483,0.00107,0.00146,0.005743,0.1956,0.7782,
