entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.463,0.2779,0.05411,0.01193,0.008016,0.04717,0.02351,0.01285,0.01673,0.01456,0.01487,0.3948,0.4014,
1.477,0.2523,0.06098,0.01193,0.008015,0.0471,0.02348,0.01284,0.01671,0.01456,0.01505,0.3948,0.3945,
1.477,0.2604,0.06086,0.01193,0.008017,0.04708,0.02342,0.01283,0.01672,0.01456,0.01505,0.3949,0.3946,
1.476,0.2506,0.06083,0.01193,0.008017,0.04705,0.02338,0.01282,0.01672,0.01456,0.01506,0.3949,0.3947,
1.478,0.2556,0.06073,0.01187,0.008011,0.04701,0.02337,0.01281,0.01671,0.01455,0.01564,0.3948,0.3945,
1.477,0.2489,0.06061,0.01187,0.008012,0.047,0.02337,0.01281,0.01671,0.01455,0.01564,0.3948,0.3946,
1.477,0.2419,0.06052,0.01186,0.008013,0.04697,0.0233,0.01279,0.01671,0.01455,0.01564,0.3949,0.3948,
1.477,0.2579,0.06049,0.01186,0.008013,0.04697,0.02321,0.01279,0.01671,0.01455,0.01564,0.3949,0.3948,
1.476,0.2379,0.06033,0.01184,0.008014,0.04698,0.02317,0.0128,0.01672,0.01456,0.01565,0.395,0.395,
1.482,0.2313,0.06043,0.01181,0.007995,0.04686,0.02291,0.01277,0.01668,0.01452,0.01784,0.3941,0.3941,
1.481,0.2307,0.06027,0.01179,0.007996,0.04686,0.02271,0.01275,0.01667,0.01453,0.01784,0.3942,0.3944,
1.478,0.2317,0.05924,0.01178,0.007989,0.04685,0.02256,0.01275,0.01667,0.01452,0.01784,0.3942,0.3956,
1.474,0.2336,0.05701,0.01174,0.007987,0.04685,0.02248,0.01275,0.01667,0.01452,0.01784,0.3942,0.3979,
1.468,0.2325,0.05518,0.01163,0.007961,0.04609,0.02234,0.01275,0.01668,0.01453,0.01785,0.3946,0.4004,
1.463,0.2358,0.0536,0.01158,0.00796,0.04524,0.02232,0.01275,0.0167,0.01455,0.01787,0.395,0.4024,
1.459,0.2393,0.05244,0.01155,0.007945,0.04508,0.0222,0.01275,0.0167,0.01455,0.01787,0.395,0.4039,
1.456,0.2555,0.05107,0.01152,0.007925,0.04502,0.02205,0.01273,0.0167,0.01455,0.01787,0.3951,0.4055,
1.48,0.2252,0.06167,0.01146,0.007886,0.04464,0.02196,0.01271,0.01667,0.01452,0.01975,0.3944,0.3943,
1.476,0.2206,0.06057,0.01109,0.007856,0.04431,0.02185,0.01268,0.01666,0.01453,0.01996,0.3945,0.3959,
1.473,0.2089,0.05969,0.01093,0.007856,0.04398,0.02174,0.01268,0.01665,0.01453,0.01997,0.3947,0.3972,
1.468,0.2115,0.05795,0.01085,0.007811,0.04355,0.02161,0.01265,0.01664,0.01454,0.01998,0.395,0.3995,
1.465,0.2111,0.05738,0.01081,0.0078,0.04279,0.02159,0.01265,0.01665,0.01455,0.01999,0.3953,0.4005,
1.476,0.2035,0.06296,0.01078,0.007796,0.04254,0.02134,0.01261,0.0166,0.01454,0.02079,0.3951,0.395,
1.474,0.2033,0.0622,0.01078,0.0078,0.04212,0.02123,0.0126,0.01661,0.01454,0.0208,0.3953,0.396,
1.47,0.1992,0.06072,0.01064,0.007788,0.04197,0.0212,0.0126,0.01661,0.01455,0.02081,0.3954,0.3977,
1.467,0.1986,0.05966,0.01061,0.00779,0.04175,0.02116,0.0126,0.01661,0.01455,0.02081,0.3955,0.3989,
1.473,0.1956,0.06273,0.01051,0.007789,0.04165,0.02104,0.01259,0.0166,0.01455,0.02108,0.3955,0.396,
1.474,0.1946,0.06242,0.01038,0.007767,0.04143,0.02103,0.01259,0.01659,0.01454,0.02196,0.3953,0.396,
1.474,0.194,0.06203,0.01035,0.007764,0.04128,0.02089,0.01257,0.01658,0.01454,0.02253,0.3951,0.3963,
1.472,0.2007,0.06129,0.01035,0.007765,0.04111,0.02081,0.01256,0.01658,0.01454,0.02254,0.3952,0.3972,
1.467,0.2025,0.0597,0.01027,0.007747,0.04105,0.02062,0.01253,0.01657,0.01454,0.02254,0.3953,0.3992,
1.477,0.2032,0.06327,0.01027,0.007762,0.04114,0.02063,0.01251,0.01649,0.01486,0.02315,0.3949,0.395,
1.476,0.2149,0.06301,0.01034,0.007773,0.04121,0.02063,0.01766,0.01131,0.01492,0.02301,0.3949,0.3952,
1.474,0.209,0.06189,0.01028,0.007767,0.04153,0.02064,0.01776,0.0112,0.01502,0.02267,0.3951,0.3962,
1.471,0.198,0.06054,0.01055,0.007776,0.04146,0.02069,0.01789,0.01112,0.01504,0.0221,0.3953,0.3975,
1.475,0.197,0.06278,0.01034,0.007773,0.04153,0.02079,0.01797,0.01097,0.01526,0.02201,0.3953,0.3952,
1.472,0.1976,0.06166,0.0104,0.00778,0.04149,0.02069,0.01797,0.0109,0.01543,0.02169,0.3955,0.3965,
1.475,0.1976,0.06235,0.01044,0.007776,0.0416,0.02081,0.01788,0.01093,0.01535,0.02215,0.3953,0.3954,
1.473,0.2278,0.06073,0.01077,0.007781,0.0419,0.02076,0.01774,0.01091,0.0154,0.02206,0.3954,0.3966,
1.476,0.2266,0.06153,0.01081,0.007782,0.04206,0.02076,0.01777,0.01095,0.01546,0.02242,0.3953,0.3952,
1.475,0.2292,0.06103,0.01093,0.007795,0.04139,0.02085,0.01771,0.01101,0.01565,0.02213,0.3956,0.3959,
1.472,0.2446,0.06006,0.011,0.007796,0.04105,0.02093,0.01764,0.01101,0.01565,0.02214,0.3958,0.3969,
1.47,0.2448,0.05931,0.01105,0.007808,0.04073,0.02083,0.01763,0.011,0.01576,0.02201,0.396,0.3979,
1.467,0.2446,0.05825,0.01109,0.007804,0.04061,0.02091,0.01765,0.01092,0.01585,0.02159,0.3962,0.3991,
1.465,0.2463,0.05768,0.01107,0.007806,0.04036,0.02099,0.0177,0.01081,0.01637,0.02109,0.3963,0.3998,
1.473,0.2433,0.06061,0.01111,0.007817,0.04054,0.02099,0.01769,0.01091,0.01644,0.02131,0.3963,0.3963,
1.469,0.2464,0.05954,0.01102,0.007797,0.04039,0.02098,0.01782,0.01073,0.01687,0.02073,0.3964,0.3977,
1.467,0.2451,0.05863,0.01104,0.007801,0.04023,0.0211,0.01767,0.01069,0.01703,0.02043,0.3966,0.3988,
1.471,0.2401,0.06097,0.01109,0.007809,0.03998,0.0211,0.01763,0.01069,0.01713,0.02038,0.3967,0.3965,
1.466,0.2416,0.05829,0.01117,0.00781,0.03995,0.02111,0.0178,0.01054,0.01721,0.02023,0.397,0.3989,
1.462,0.2511,0.05692,0.01124,0.007818,0.04007,0.02098,0.01779,0.01054,0.01722,0.01984,0.3972,0.4004,
1.46,0.2538,0.0562,0.01135,0.007818,0.04005,0.02092,0.01794,0.01054,0.01719,0.01945,0.3973,0.4012,
1.455,0.2568,0.05402,0.01135,0.00782,0.03993,0.02095,0.01796,0.0105,0.01736,0.01918,0.3975,0.4035,
1.452,0.2508,0.05274,0.01136,0.007806,0.03979,0.02093,0.01805,0.01033,0.01754,0.01901,0.3975,0.4049,
1.451,0.2537,0.05211,0.01144,0.007825,0.03982,0.02098,0.01804,0.01031,0.01754,0.01901,0.3976,0.4053,
1.45,0.2572,0.05159,0.01164,0.007787,0.03972,0.02083,0.01807,0.01031,0.01751,0.01893,0.3977,0.4059,
1.446,0.2569,0.05049,0.01159,0.007804,0.03973,0.02081,0.01808,0.01022,0.01778,0.01848,0.3979,0.4071,
1.464,0.2423,0.05945,0.01155,0.007824,0.03982,0.02091,0.01794,0.01022,0.01791,0.01839,0.3981,0.3979,
1.463,0.2452,0.05894,0.01159,0.007838,0.0398,0.02108,0.01776,0.01018,0.01854,0.01775,0.3981,0.3984,
1.461,0.2495,0.05813,0.01152,0.007841,0.0396,0.02103,0.01777,0.01018,0.01859,0.01769,0.3983,0.3993,
1.46,0.2494,0.05761,0.01156,0.007855,0.03937,0.02112,0.01777,0.0101,0.01891,0.01738,0.3985,0.3998,
1.462,0.2481,0.0579,0.01164,0.007857,0.03944,0.02118,0.01777,0.01018,0.01883,0.0179,0.3983,0.399,
1.465,0.2417,0.05837,0.01165,0.007771,0.03964,0.02111,0.01771,0.0102,0.01882,0.01852,0.3981,0.3981,
1.464,0.2415,0.05806,0.01171,0.00777,0.03968,0.02105,0.01769,0.0102,0.01889,0.01845,0.3981,0.3984,
1.461,0.2594,0.05662,0.01172,0.007782,0.03975,0.021,0.01772,0.01012,0.01905,0.01815,0.3982,0.3998,
1.46,0.257,0.05564,0.01192,0.007746,0.03978,0.02092,0.01775,0.01017,0.01898,0.01808,0.3983,0.4007,
