entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.8923,0.3774,0.01033,0.009296,0.006561,0.01344,0.0152,0.007128,0.007695,0.004022,0.005507,0.1748,0.746,
0.8906,0.3799,0.01032,0.009288,0.006556,0.01341,0.01467,0.007088,0.007665,0.004007,0.005502,0.1756,0.7459,
0.8895,0.3832,0.01047,0.009288,0.006555,0.0134,0.01391,0.007076,0.007657,0.004005,0.005912,0.1752,0.7466,
0.882,0.3842,0.0107,0.009288,0.006535,0.01338,0.01161,0.007065,0.007645,0.003994,0.006285,0.1748,0.7487,
0.8808,0.3808,0.01079,0.009289,0.006536,0.01328,0.01118,0.007047,0.007638,0.003994,0.006496,0.1746,0.7492,
0.8811,0.3806,0.01082,0.00928,0.006529,0.01322,0.01083,0.00704,0.007631,0.00399,0.00673,0.1752,0.7487,
0.8807,0.3836,0.01088,0.009258,0.006504,0.01322,0.01043,0.007028,0.007622,0.003989,0.007078,0.175,0.749,
0.8784,0.3773,0.01099,0.009229,0.006467,0.01312,0.009716,0.007013,0.007619,0.003981,0.007301,0.1751,0.7495,
0.8767,0.3675,0.01099,0.009229,0.006467,0.0131,0.009341,0.007008,0.007619,0.003981,0.007301,0.1751,0.7499,
0.8774,0.3581,0.01113,0.009224,0.006334,0.01307,0.009193,0.007004,0.007619,0.003978,0.007794,0.1746,0.75,
0.8769,0.3528,0.01118,0.009225,0.006335,0.01303,0.008828,0.006996,0.007615,0.003978,0.00816,0.1743,0.7504,
0.8777,0.3502,0.01117,0.00921,0.006328,0.01299,0.008736,0.006989,0.007607,0.003974,0.008269,0.1751,0.7497,
0.8766,0.3499,0.01117,0.00921,0.006328,0.01297,0.00851,0.006989,0.007607,0.003973,0.008269,0.1751,0.7499,
0.8776,0.3465,0.01149,0.00921,0.006328,0.01295,0.008133,0.006982,0.007598,0.003973,0.008753,0.1746,0.75,
0.8773,0.3511,0.01155,0.00921,0.006328,0.01291,0.007958,0.006982,0.007598,0.003973,0.008873,0.1745,0.7502,
0.8764,0.3512,0.01154,0.009204,0.006328,0.01284,0.007841,0.006978,0.007598,0.003973,0.008874,0.1745,0.7503,
0.8768,0.3495,0.01163,0.009199,0.006327,0.01284,0.007748,0.006978,0.007598,0.003973,0.009043,0.1743,0.7503,
0.8756,0.347,0.0118,0.009199,0.006287,0.01276,0.007426,0.006978,0.007598,0.003973,0.009043,0.1743,0.7506,
0.8754,0.3444,0.01188,0.009198,0.006286,0.01271,0.007361,0.006978,0.007598,0.003973,0.009043,0.1743,0.7506,
0.8743,0.3448,0.01195,0.009191,0.006286,0.01267,0.007126,0.006966,0.007599,0.003973,0.009044,0.1744,0.7508,
0.8746,0.3452,0.01189,0.009183,0.006281,0.01262,0.00708,0.006955,0.007592,0.003969,0.009035,0.1751,0.7503,
0.8739,0.3487,0.01188,0.009179,0.00628,0.01257,0.006976,0.006955,0.007592,0.003969,0.009036,0.1751,0.7504,
0.877,0.3418,0.01202,0.009168,0.006278,0.01255,0.006976,0.006956,0.007593,0.003969,0.009962,0.1742,0.7503,
0.8769,0.3517,0.01215,0.009168,0.006278,0.01253,0.006861,0.006956,0.007593,0.003969,0.009962,0.1742,0.7503,
0.8774,0.3464,0.01229,0.009168,0.006278,0.01253,0.006847,0.006952,0.007588,0.003969,0.009962,0.1742,0.7502,
0.8776,0.3473,0.01248,0.009167,0.006278,0.01248,0.006758,0.006953,0.007589,0.003969,0.009962,0.1742,0.7502,
0.8771,0.3431,0.01248,0.009168,0.006278,0.01239,0.006717,0.006953,0.007589,0.003969,0.009963,0.1742,0.7503,
0.8778,0.3291,0.01255,0.009156,0.006205,0.01229,0.006658,0.006947,0.007581,0.003964,0.01015,0.1748,0.7497,
0.8786,0.3437,0.01266,0.009155,0.006204,0.01225,0.006575,0.006946,0.007582,0.003963,0.01047,0.1745,0.7497,
