RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
3544000.0,3190000.0,2252000.0,4611000.0,5217000.0,2446000.0,2641000.0,1380000.0,1890000.0,6.0E7,2.5599999999999997E8,
3544000.0,3190000.0,2252000.0,4606000.0,5038000.0,2434000.0,2633000.0,1376000.0,1890000.0,6.03E7,2.5619999999999997E8,
3595000.0,3190000.0,2251000.0,4604000.0,4777000.0,2430000.0,2630000.0,1376000.0,2031000.0,6.016E7,2.5639999999999997E8,
3674000.0,3190000.0,2244000.0,4595000.0,3987000.0,2427000.0,2626000.0,1372000.0,2159000.0,6.003E7,2.5709999999999997E8,
3705000.0,3190000.0,2244000.0,4560000.0,3839000.0,2420000.0,2623000.0,1372000.0,2231000.0,5.996E7,2.5729999999999997E8,
3718000.0,3190000.0,2244000.0,4545000.0,3724000.0,2420000.0,2623000.0,1372000.0,2313000.0,6.022E7,2.5739999999999997E8,
3742000.0,3183000.0,2236000.0,4545000.0,3587000.0,2416000.0,2620000.0,1372000.0,2433000.0,6.018E7,2.5749999999999997E8,
3779000.0,3174000.0,2224000.0,4514000.0,3341000.0,2412000.0,2620000.0,1369000.0,2511000.0,6.022E7,2.5769999999999997E8,
3779000.0,3174000.0,2224000.0,4504000.0,3212000.0,2410000.0,2620000.0,1369000.0,2511000.0,6.022E7,2.5789999999999997E8,
3828000.0,3172000.0,2178000.0,4494000.0,3161000.0,2409000.0,2620000.0,1368000.0,2680000.0,6.005E7,2.5789999999999997E8,
3845000.0,3172000.0,2178000.0,4480000.0,3036000.0,2406000.0,2619000.0,1368000.0,2806000.0,5.992E7,2.5799999999999997E8,
3844000.0,3170000.0,2178000.0,4470000.0,3007000.0,2406000.0,2618000.0,1368000.0,2847000.0,6.026E7,2.5809999999999997E8,
3844000.0,3170000.0,2178000.0,4466000.0,2929000.0,2406000.0,2618000.0,1368000.0,2846000.0,6.026E7,2.5809999999999997E8,
3955000.0,3170000.0,2178000.0,4456000.0,2799000.0,2403000.0,2615000.0,1368000.0,3013000.0,6.009E7,2.5819999999999997E8,
3977000.0,3170000.0,2178000.0,4442000.0,2739000.0,2403000.0,2615000.0,1368000.0,3054000.0,6.005E7,2.5819999999999997E8,
3972000.0,3168000.0,2178000.0,4420000.0,2698000.0,2402000.0,2615000.0,1368000.0,3054000.0,6.005E7,2.5819999999999997E8,
4003000.0,3166000.0,2178000.0,4420000.0,2667000.0,2402000.0,2615000.0,1368000.0,3112000.0,5.999E7,2.5819999999999997E8,
4061000.0,3166000.0,2163000.0,4392000.0,2556000.0,2401000.0,2615000.0,1367000.0,3112000.0,5.999E7,2.5829999999999997E8,
4087000.0,3165000.0,2163000.0,4373000.0,2533000.0,2401000.0,2615000.0,1367000.0,3112000.0,5.999E7,2.5829999999999997E8,
4112000.0,3162000.0,2163000.0,4358000.0,2452000.0,2397000.0,2615000.0,1367000.0,3112000.0,5.999E7,2.5839999999999997E8,
4094000.0,3162000.0,2163000.0,4345000.0,2438000.0,2395000.0,2615000.0,1367000.0,3112000.0,6.03E7,2.5839999999999997E8,
4091000.0,3161000.0,2162000.0,4330000.0,2402000.0,2395000.0,2614000.0,1367000.0,3111000.0,6.03E7,2.5839999999999997E8,
4138000.0,3157000.0,2162000.0,4320000.0,2402000.0,2395000.0,2614000.0,1367000.0,3430000.0,5.998E7,2.5839999999999997E8,
4183000.0,3157000.0,2162000.0,4316000.0,2362000.0,2395000.0,2614000.0,1367000.0,3430000.0,5.998E7,2.5839999999999997E8,
4231000.0,3157000.0,2162000.0,4316000.0,2357000.0,2394000.0,2613000.0,1367000.0,3430000.0,5.998E7,2.5829999999999997E8,
4298000.0,3156000.0,2162000.0,4296000.0,2327000.0,2394000.0,2613000.0,1367000.0,3430000.0,5.998E7,2.5829999999999997E8,
4297000.0,3156000.0,2162000.0,4267000.0,2313000.0,2394000.0,2613000.0,1366000.0,3430000.0,5.998E7,2.5829999999999997E8,
4323000.0,3155000.0,2138000.0,4235000.0,2294000.0,2394000.0,2612000.0,1366000.0,3496000.0,6.023E7,2.5829999999999997E8,
4361000.0,3154000.0,2138000.0,4222000.0,2265000.0,2393000.0,2612000.0,1365000.0,3607000.0,6.012E7,2.5829999999999997E8,
