FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,37.7389,6972640.0,18242.9,2307.29,22541.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7015730.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,8.8806,0.0,0.0,659.101,1.0,3001.0,5.01432E8,
0.0,0.0,0.0,0.0,37.7389,6957660.0,18203.7,2302.33,22493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000650.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,8.88067,0.0,0.0,659.101,1.0,3101.0,5.01508E8,
0.0,0.0,0.0,0.0,37.7389,6952660.0,18190.6,2300.68,22476.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6995630.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,8.88069,0.0,0.0,659.101,1.0,3201.0,5.01533E8,
0.0,0.0,0.0,0.0,37.7389,6952660.0,18190.6,2300.68,22476.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6995630.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,8.88069,0.0,0.0,659.101,1.0,3301.0,5.01533E8,
0.0,0.0,0.0,0.0,51.4547,6963860.0,26527.7,2900.14,22444.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7015730.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,8.8775,0.0,0.0,664.295,1.0,3401.0,5.01784E8,
0.0,0.0,0.0,0.0,51.4547,6953880.0,26489.7,2895.98,22412.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7005680.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,8.87755,0.0,0.0,664.295,1.0,3501.0,5.01835E8,
0.0,0.0,0.0,0.0,51.4547,6943900.0,26451.7,2891.82,22380.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6995630.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,8.87759,0.0,0.0,664.295,1.0,3601.0,5.01885E8,
0.0,0.0,0.0,0.0,51.4547,6933920.0,26413.7,2887.67,22348.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6985570.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,8.87763,0.0,0.0,664.295,1.0,3701.0,5.01935E8,
0.0,0.0,0.0,0.0,51.4547,6928940.0,26394.7,2885.59,22332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6980550.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,8.87765,0.0,0.0,664.295,1.0,3801.0,5.0196E8,
0.0,0.0,0.0,0.0,51.4547,6928940.0,26394.7,2885.59,22332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6980550.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,8.87765,0.0,0.0,664.295,1.0,3901.0,5.0196E8,
0.0,0.0,0.0,0.0,51.4547,6913970.0,26337.7,2879.36,22283.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6965470.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,8.87772,0.0,0.0,664.295,1.0,4001.0,5.02036E8,
0.0,0.0,0.0,0.0,51.4547,6913970.0,26337.7,2879.36,22283.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6965470.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,8.87772,0.0,0.0,664.295,1.0,4101.0,5.02036E8,
0.0,0.0,0.0,0.0,51.4547,6908980.0,26318.7,2877.28,22267.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6960440.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,8.87774,0.0,0.0,664.295,1.0,4201.0,5.02061E8,
0.0,0.0,0.0,0.0,51.4547,6894010.0,26261.6,2871.05,22219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945360.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,8.87781,0.0,0.0,664.295,1.0,4301.0,5.02136E8,
0.0,0.0,0.0,0.0,79.7902,6896560.0,43835.5,2868.97,22203.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6965470.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,8.87339,0.0,0.0,671.39,1.0,4401.0,5.02357E8,
0.0,0.0,0.0,0.0,79.7902,6891580.0,43803.9,2866.9,22187.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6960440.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,8.87341,0.0,0.0,671.39,1.0,4501.0,5.02382E8,
0.0,0.0,0.0,0.0,79.7902,6891580.0,43803.9,2866.9,22187.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6960440.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,8.87341,0.0,0.0,671.39,1.0,4601.0,5.02382E8,
0.0,0.0,0.0,0.0,79.7902,6891580.0,43803.9,2866.9,22187.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6960440.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,8.87341,0.0,0.0,671.39,1.0,4701.0,5.02382E8,
0.0,0.0,0.0,0.0,79.7902,6886610.0,43772.3,2864.83,22171.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6955420.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,8.87343,0.0,0.0,671.39,1.0,4801.0,5.02407E8,
0.0,0.0,0.0,0.0,79.7902,6881630.0,43740.6,2862.76,22155.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950390.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,8.87346,0.0,0.0,671.39,1.0,4901.0,5.02432E8,
0.0,0.0,0.0,0.0,79.7902,6871680.0,43677.4,2858.62,22123.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6940340.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,8.8735,0.0,0.0,671.39,1.0,5001.0,5.02482E8,
0.0,0.0,0.0,0.0,83.8624,6189060.0,732904.0,3141.21,147115.0,621.962,3298.67,3854.26,3764.48,4093.91,0.0,0.0,7087850.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,8.76823,0.0,0.0,864.398,1.0,5101.0,5.07508E8,
0.0,0.0,0.0,0.0,83.8624,6189060.0,732904.0,3141.21,147115.0,621.962,3298.67,3854.26,3764.48,4093.91,0.0,0.0,7087850.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,8.76823,0.0,0.0,864.398,1.0,5201.0,5.07508E8,
0.0,0.0,0.0,0.0,83.8624,6189060.0,732904.0,3141.21,147115.0,621.962,3298.67,3854.26,3764.48,4093.91,0.0,0.0,7087850.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,8.76823,0.0,0.0,864.398,1.0,5301.0,5.07508E8,
0.0,0.0,0.0,0.0,83.8624,6184670.0,732384.0,3138.98,147011.0,621.521,3296.33,3851.53,3761.81,4091.0,0.0,0.0,7082820.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,8.76825,0.0,0.0,864.398,1.0,5401.0,5.07533E8,
0.0,0.0,0.0,0.0,83.8624,6184670.0,732384.0,3138.98,147011.0,621.521,3296.33,3851.53,3761.81,4091.0,0.0,0.0,7082820.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,8.76825,0.0,0.0,864.398,1.0,5501.0,5.07533E8,
0.0,0.0,0.0,0.0,83.8624,6180280.0,731864.0,3136.75,146907.0,621.08,3293.99,3848.79,3759.14,4088.1,0.0,0.0,7077800.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,8.76827,0.0,0.0,864.398,1.0,5601.0,5.07559E8,
0.0,0.0,0.0,0.0,83.8624,6175890.0,731344.0,3134.52,146802.0,620.639,3291.66,3846.06,3756.47,4085.2,0.0,0.0,7072770.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,8.7739,0.0,0.0,864.389,1.0,5701.0,5.14175E8,
0.0,0.0,0.0,0.0,83.8624,6162720.0,729785.0,3127.84,146489.0,619.316,3284.64,3837.86,3748.46,4076.49,0.0,0.0,7057690.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,8.77396,0.0,0.0,864.389,1.0,5801.0,5.1425E8,
0.0,0.0,0.0,0.0,83.8624,6158330.0,729265.0,3125.61,146385.0,618.875,3282.3,3835.13,3745.79,4073.58,0.0,0.0,7052660.0,0.0,0.0,0.0,0.0,566.0,0.0,0.0,8.77398,0.0,0.0,864.389,1.0,5901.0,5.14275E8,
0.0,0.0,0.0,0.0,83.8624,6153940.0,728746.0,3123.38,146281.0,618.434,3279.96,3832.39,3743.12,4070.68,0.0,0.0,7047640.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,8.77401,0.0,0.0,864.389,1.0,6001.0,5.14301E8,
0.0,0.0,0.0,0.0,83.8624,6149550.0,728226.0,3121.16,146176.0,617.993,3277.62,3829.66,3740.45,4067.78,0.0,0.0,7042610.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,8.77403,0.0,0.0,864.389,1.0,6101.0,5.14326E8,
0.0,0.0,0.0,0.0,83.8624,6145170.0,727706.0,3118.93,146072.0,617.552,3275.28,3826.93,3737.78,4064.87,0.0,0.0,7037580.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,8.77405,0.0,0.0,864.389,1.0,6201.0,5.14351E8,
0.0,0.0,0.0,0.0,83.8624,6145170.0,727706.0,3118.93,146072.0,617.552,3275.28,3826.93,3737.78,4064.87,0.0,0.0,7037580.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,8.77405,0.0,0.0,864.389,1.0,6301.0,5.14351E8,
0.0,0.0,0.0,0.0,83.8624,6140780.0,727186.0,3116.7,145968.0,617.11,3272.94,3824.19,3735.11,4061.97,0.0,0.0,7032560.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,8.77407,0.0,0.0,864.38,1.0,6401.0,5.14376E8,
0.0,0.0,0.0,0.0,88.7369,6140780.0,712107.0,3116.7,165128.0,617.11,3272.94,3824.19,3735.11,4061.97,0.0,0.0,7036640.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,8.77068,0.0,0.0,871.243,1.0,6501.0,5.14424E8,
0.0,0.0,0.0,0.0,106.968,6140360.0,709508.0,18200.1,142508.0,617.11,3272.94,3824.19,3735.11,4061.97,0.0,0.0,7026090.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,8.76583,0.0,0.0,880.985,1.0,6601.0,5.14393E8,
0.0,0.0,0.0,0.0,106.968,6140360.0,709508.0,18200.1,142508.0,617.11,3272.94,3824.19,3735.11,4061.97,0.0,0.0,7026090.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,8.76582,0.0,0.0,880.976,1.0,6701.0,5.14376E8,
0.0,0.0,0.0,0.0,106.968,6122790.0,707478.0,18148.0,142100.0,615.344,3263.57,3813.25,3724.42,4050.35,0.0,0.0,7005980.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,8.76591,0.0,0.0,880.967,1.0,6801.0,5.14476E8,
0.0,0.0,0.0,0.0,106.968,6118400.0,706970.0,18135.0,141998.0,614.903,3261.23,3810.51,3721.75,4047.44,0.0,0.0,7000960.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,8.76593,0.0,0.0,880.967,1.0,6901.0,5.14502E8,
0.0,0.0,0.0,0.0,106.968,6114000.0,706463.0,18122.0,141896.0,614.461,3258.89,3807.78,3719.08,4044.53,0.0,0.0,6995930.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,8.76596,0.0,0.0,880.967,1.0,7001.0,5.14527E8,
0.0,0.0,0.0,0.0,106.968,6105220.0,705448.0,18096.0,141692.0,613.579,3254.21,3802.31,3713.73,4038.72,0.0,0.0,6985880.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,8.766,0.0,0.0,880.967,1.0,7101.0,5.14577E8,
0.0,0.0,0.0,0.0,106.968,6100830.0,704940.0,18082.9,141591.0,613.137,3251.87,3799.57,3711.06,4035.82,0.0,0.0,6980850.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,8.76602,0.0,0.0,880.967,1.0,7201.0,5.14602E8,
0.0,0.0,0.0,0.0,111.319,6103220.0,705186.0,23096.5,126409.0,612.696,3249.53,3796.84,3708.39,4032.91,0.0,0.0,6973310.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,8.76354,0.0,0.0,886.065,1.0,7301.0,5.14631E8,
0.0,0.0,0.0,0.0,111.319,6103220.0,705186.0,23096.5,126409.0,612.696,3249.53,3796.84,3708.39,4032.91,0.0,0.0,6973310.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,8.76354,0.0,0.0,886.065,1.0,7401.0,5.14631E8,
0.0,0.0,0.0,0.0,111.319,6098820.0,704678.0,23079.8,126318.0,612.254,3247.18,3794.1,3705.71,4030.0,0.0,0.0,6968280.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,8.76356,0.0,0.0,886.065,1.0,7501.0,5.14656E8,
0.0,0.0,0.0,0.0,111.319,6090020.0,703661.0,23046.5,126136.0,611.371,3242.5,3788.62,3700.37,4024.19,0.0,0.0,6958230.0,0.0,0.0,0.0,0.0,583.0,0.0,0.0,8.7636,0.0,0.0,886.065,1.0,7601.0,5.14707E8,
0.0,0.0,0.0,0.0,111.319,6085620.0,703153.0,23029.9,126044.0,610.929,3240.16,3785.89,3697.7,4021.28,0.0,0.0,6953200.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,8.76363,0.0,0.0,886.065,1.0,7701.0,5.14732E8,
0.0,0.0,0.0,0.0,111.319,6072420.0,701628.0,22979.9,125771.0,609.604,3233.13,3777.68,3689.68,4012.56,0.0,0.0,6938130.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,8.76369,0.0,0.0,886.065,1.0,7801.0,5.14807E8,
0.0,0.0,0.0,0.0,141.129,6077070.0,698822.0,28023.0,496516.0,1017.19,3573.29,4690.23,4491.25,4650.19,0.0,0.0,7318850.0,0.0,0.0,0.0,0.0,1484.0,0.0,0.0,8.64842,0.0,0.0,1206.46,1.0,7901.0,5.37392E8,
0.0,0.0,0.0,0.0,141.129,6072900.0,698342.0,28003.7,496175.0,1016.49,3570.83,4687.0,4488.17,4646.99,0.0,0.0,7313830.0,0.0,0.0,0.0,0.0,1485.0,0.0,0.0,8.64844,0.0,0.0,1206.46,1.0,8001.0,5.37417E8,
0.0,0.0,0.0,0.0,141.129,6064550.0,697382.0,27965.2,495493.0,1015.09,3565.92,4680.56,4482.0,4640.61,0.0,0.0,7303770.0,0.0,0.0,0.0,0.0,1487.0,0.0,0.0,8.64848,0.0,0.0,1206.46,1.0,8101.0,5.37467E8,
0.0,0.0,0.0,0.0,141.129,6060380.0,696902.0,27946.0,495152.0,1014.39,3563.47,4677.34,4478.91,4637.41,0.0,0.0,7298750.0,0.0,0.0,0.0,0.0,1488.0,0.0,0.0,8.6485,0.0,0.0,1206.46,1.0,8201.0,5.37492E8,
