FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,13.6426,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,8.89385,0.0,0.0,637.446,1.0,1.0,5.0E8,
0.0,0.0,0.0,0.0,13.6426,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,8.89385,0.0,0.0,637.446,1.0,101.0,5.0E8,
0.0,0.0,0.0,0.0,13.6426,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,8.89385,0.0,0.0,637.446,1.0,201.0,5.0E8,
0.0,0.0,0.0,0.0,13.6426,7089950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089950.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,8.89389,0.0,0.0,637.446,1.0,301.0,5.0005E8,
0.0,0.0,0.0,0.0,13.6426,7089950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089950.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,8.89389,0.0,0.0,637.446,1.0,401.0,5.0005E8,
0.0,0.0,0.0,0.0,30.9887,7100480.0,9576.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7110050.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,8.88853,0.0,0.0,645.695,1.0,501.0,5.00302E8,
0.0,0.0,0.0,0.0,30.9887,7095460.0,9569.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7105030.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,8.88855,0.0,0.0,645.695,1.0,601.0,5.00327E8,
0.0,0.0,0.0,0.0,46.6963,7094210.0,17102.6,0.0,15079.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7126390.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,8.88181,0.0,0.0,656.224,1.0,701.0,5.00634E8,
0.0,0.0,0.0,0.0,46.6963,7094210.0,17102.6,0.0,15079.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7126390.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,8.88181,0.0,0.0,656.224,1.0,801.0,5.00634E8,
0.0,0.0,0.0,0.0,46.6963,7084200.0,17078.5,0.0,15058.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7116340.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,8.88185,0.0,0.0,656.224,1.0,901.0,5.00684E8,
