FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,13.6426,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,8.89385,0.0,0.0,637.446,1.0,1.0,5.0E8,
0.0,0.0,0.0,0.0,13.6426,7089950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089950.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,8.89389,0.0,0.0,637.446,1.0,101.0,5.0005E8,
0.0,0.0,0.0,0.0,13.6426,7089950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089950.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,8.89389,0.0,0.0,637.446,1.0,201.0,5.0005E8,
0.0,0.0,0.0,0.0,13.6426,7084920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7084920.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,8.89391,0.0,0.0,637.446,1.0,301.0,5.00075E8,
0.0,0.0,0.0,0.0,13.6426,7069840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069840.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,8.89398,0.0,0.0,637.446,1.0,401.0,5.00151E8,
0.0,0.0,0.0,0.0,13.6426,7059790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7059790.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,8.89402,0.0,0.0,637.446,1.0,501.0,5.00201E8,
0.0,0.0,0.0,0.0,13.6426,7049730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7049730.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,8.89406,0.0,0.0,637.446,1.0,601.0,5.00251E8,
0.0,0.0,0.0,0.0,13.6426,7034650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7034650.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,8.89413,0.0,0.0,637.446,1.0,701.0,5.00327E8,
0.0,0.0,0.0,0.0,13.6426,7034650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7034650.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,8.89413,0.0,0.0,637.446,1.0,801.0,5.00327E8,
0.0,0.0,0.0,0.0,13.6426,7029630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7029630.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,8.89415,0.0,0.0,637.446,1.0,901.0,5.00352E8,
0.0,0.0,0.0,0.0,13.6426,7019580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019580.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,8.89419,0.0,0.0,637.446,1.0,1001.0,5.00402E8,
0.0,0.0,0.0,0.0,13.6426,7019580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019580.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,8.89419,0.0,0.0,637.446,1.0,1101.0,5.00402E8,
0.0,0.0,0.0,0.0,13.6426,7014550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7014550.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,8.89422,0.0,0.0,637.446,1.0,1201.0,5.00427E8,
0.0,0.0,0.0,0.0,13.6426,7009520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009520.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,8.89424,0.0,0.0,637.446,1.0,1301.0,5.00452E8,
0.0,0.0,0.0,0.0,13.6426,7009520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009520.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,8.89424,0.0,0.0,637.446,1.0,1401.0,5.00452E8,
0.0,0.0,0.0,0.0,13.6426,7009520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009520.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,8.89424,0.0,0.0,637.446,1.0,1501.0,5.00452E8,
0.0,0.0,0.0,0.0,13.6426,6999470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6999470.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,8.89428,0.0,0.0,637.446,1.0,1601.0,5.00503E8,
0.0,0.0,0.0,0.0,13.6426,6994440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6994440.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,8.8943,0.0,0.0,637.446,1.0,1701.0,5.00528E8,
0.0,0.0,0.0,0.0,13.6426,6994440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6994440.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,8.8943,0.0,0.0,637.446,1.0,1801.0,5.00528E8,
0.0,0.0,0.0,0.0,13.6426,6994440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6994440.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,8.8943,0.0,0.0,637.446,1.0,1901.0,5.00528E8,
