cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,0.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,0.0,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,0.0,6.594E-34,2.914E-33,1.097E-33,4.685E-34,1.439E-33,1.8240000000000002E-32,2.217E-34,9.135E-33,5.166E-34,0.01,0.0,0.0,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,1.0E-5,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
0.0,0.0,370.0,685.9,347.0,3.618,30.76,39.57,36.31,50.98,59.21,0.0,0.0,0.8255,9.76,8.153,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.8255,9.76,8.153,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.24,11.47,7.187,336.3,3.173,2.861,3.613,3.258,4.888,0.0,0.0,23.49,31.68,212.1,131.0,0.4798,0.6402,1.117,0.8487,1.172,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271E-4,0.0,191000.0,47690.0,18420.0,17430.0,924000.0,9557.0,12330.0,7546.0,9980.0,10490.0,0.0,7.923E-9,6.713E-34,2.828E-33,1.1389999999999999E-33,4.683E-34,1.4249999999999999E-33,1.8240000000000002E-32,2.2140000000000002E-34,9.133999999999999E-33,5.1630000000000005E-34,0.01,0.0,4.166E-5,28.42,74.34,29.86,3.949,2.009,3.881,3.645,4.979,5.912,0.0,5.166E-5,9.145,4.935,2.026,12.93,1.072,0.7807,0.2132,0.4886,0.2281,
0.0,15.71,374.9,653.2,381.3,1.183,30.58,39.58,36.31,50.98,59.21,0.0,0.07892,0.914,9.589,8.166,2.647,7.265,16.77,15.59,34.38,26.1,0.0,0.07892,0.914,9.589,8.166,2.647,7.265,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.22,11.46,7.185,335.4,3.146,2.856,3.607,3.25,4.87,0.0,2.395E-7,24.7,29.06,191.5,133.4,0.4795,0.6268,1.117,0.842,1.172,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,46940.0,18070.0,16250.0,895900.0,9387.0,11960.0,7302.0,9702.0,10220.0,0.0,1.205E-8,7.5940000000000005E-34,2.625E-33,1.221E-33,4.683E-34,1.408E-33,1.8240000000000002E-32,2.21E-34,9.133999999999999E-33,5.161E-34,0.01,0.0,1.176,29.35,70.79,31.33,3.949,1.99,3.881,3.645,4.979,5.912,0.0,0.1197,9.026,4.872,2.087,12.88,1.064,0.7804,0.2127,0.4882,0.2273,
0.0,29.09,366.9,647.5,395.3,0.8284,30.54,40.28,36.49,50.43,58.89,0.0,0.2297,0.8641,9.545,8.123,2.628,7.249,13.62,14.8,36.85,27.58,0.0,0.2297,0.8641,9.545,8.123,2.628,7.249,13.62,14.8,36.85,27.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31,11.46,7.174,335.3,3.166,2.861,3.602,3.255,4.881,0.0,3.305E-5,24.29,29.2,178.1,133.7,0.4782,0.6291,1.117,0.843,1.171,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194E-4,0.0,191000.0,47950.0,18570.0,15620.0,899100.0,9511.0,12000.0,7320.0,9761.0,10320.0,0.0,1.458E-8,7.186E-34,2.584E-33,1.259E-33,4.682E-34,1.393E-33,1.8240000000000002E-32,2.206E-34,9.133999999999999E-33,5.158E-34,0.01,0.0,2.293,28.6,70.28,31.47,3.947,1.986,3.951,3.663,4.925,5.879,0.0,0.3142,8.882,4.906,2.016,12.82,1.05,0.7788,0.2119,0.4888,0.2272,
0.0,28.68,351.9,661.5,404.5,0.7581,30.54,40.26,36.78,50.14,58.89,0.0,0.2297,0.7789,9.614,8.124,2.624,7.249,11.94,10.53,29.36,41.02,0.0,0.2297,0.7789,9.614,8.124,2.624,7.249,11.94,10.53,29.36,41.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,12.02,7.209,336.3,3.146,2.856,3.607,3.25,4.87,0.0,2.906E-7,24.1,27.74,168.7,132.3,0.4672,0.6414,1.101,0.8448,1.16,0.0,0.0,4.7979999999999994E8,151000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,49820.0,19260.0,15540.0,924300.0,9820.0,12290.0,7528.0,10030.0,10700.0,0.0,1.474E-8,2.038E-9,2.6489999999999998E-33,1.2499999999999999E-33,4.68E-34,1.377E-33,1.8240000000000002E-32,2.201E-34,9.133999999999999E-33,5.1560000000000005E-34,0.01,0.0,1.699,27.79,71.4,31.45,3.937,1.986,3.951,3.692,4.896,5.879,0.0,0.3141,8.86,4.926,2.014,12.78,1.049,0.7785,0.2119,0.4887,0.2258,
0.0,28.59,352.0,661.5,410.8,0.7372,30.52,40.24,36.78,50.12,58.88,0.0,0.236,0.7789,9.614,8.124,2.623,7.244,11.94,10.53,29.36,41.02,0.0,0.236,0.7789,9.614,8.124,2.623,7.244,11.94,10.53,29.36,41.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,12.02,7.209,337.3,3.146,2.856,3.607,3.25,4.87,0.0,2.901E-7,24.1,27.73,162.3,132.3,0.4677,0.6644,1.101,0.8567,1.161,0.0,0.0,4.7979999999999994E8,185700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14E-4,0.0,191000.0,52370.0,20160.0,15770.0,963200.0,10230.0,12740.0,7817.0,10420.0,11160.0,0.0,1.954E-8,2.238E-9,2.6439999999999998E-33,1.243E-33,4.68E-34,1.3629999999999999E-33,1.823E-32,2.1960000000000002E-34,9.133999999999999E-33,5.154E-34,0.01,0.0,1.563,27.93,71.4,31.45,3.936,1.984,3.951,3.692,4.896,5.879,0.0,0.318,8.858,4.925,2.014,12.74,1.045,0.7774,0.2115,0.4883,0.225,
0.0,30.14,351.8,661.5,414.0,0.7277,30.52,40.2,36.78,50.1,58.88,0.0,0.2924,0.7885,9.614,8.066,2.618,7.244,11.93,10.53,29.36,41.02,0.0,0.2924,0.7885,9.614,8.066,2.618,7.244,11.93,10.53,29.36,41.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.96,12.01,7.162,335.3,3.136,2.838,3.579,3.23,4.843,0.0,3.083E-7,24.35,27.71,157.6,132.1,0.472,0.7317,1.127,0.9029,1.192,0.0,0.0,4.7979999999999994E8,185100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125E-4,0.0,191000.0,57010.0,21390.0,15910.0,1002000.0,10780.0,13230.0,8063.0,10820.0,11620.0,0.0,2.34E-8,5.31E-10,2.6379999999999997E-33,1.231E-33,4.679E-34,1.346E-33,1.823E-32,2.19E-34,9.133999999999999E-33,5.151E-34,0.01,0.0,1.754,27.93,71.4,31.26,3.934,1.984,3.951,3.691,4.896,5.879,0.0,0.3285,8.868,4.924,2.003,12.67,1.045,0.7775,0.2112,0.4883,0.2247,
0.0,30.17,349.5,648.5,415.0,0.7241,30.49,40.15,36.77,50.08,58.88,0.0,0.3004,0.7654,9.607,8.095,2.58,7.238,11.93,10.53,29.36,41.02,0.0,0.3004,0.7654,9.607,8.095,2.58,7.238,11.93,10.53,29.36,41.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.93,12.01,7.158,335.4,3.108,2.832,3.572,3.221,4.824,0.0,3.086E-7,25.48,38.74,159.9,131.1,0.4737,0.7778,1.132,0.9289,1.199,0.0,0.0,4.7979999999999994E8,184700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,59660.0,21650.0,15570.0,1007000.0,11120.0,13340.0,7995.0,10880.0,11640.0,0.0,2.751E-8,5.304E-10,2.6289999999999998E-33,1.23E-33,4.676E-34,1.3349999999999999E-33,1.823E-32,2.186E-34,9.133E-33,5.15E-34,0.01,0.0,1.756,27.81,71.36,31.41,3.921,1.983,3.951,3.691,4.896,5.879,0.0,0.3406,8.873,4.918,2.001,12.62,1.032,0.7766,0.21,0.4875,0.2234,
0.0,36.64,349.3,649.3,404.9,0.7208,36.25,40.09,36.77,50.05,58.88,0.0,0.3341,0.7654,9.607,8.044,2.58,7.256,11.93,10.53,29.36,41.02,0.0,0.3341,0.7654,9.607,8.044,2.58,7.256,11.93,10.53,29.36,41.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.87,12.0,7.108,331.7,3.05,2.799,3.537,3.184,4.762,0.0,2.283E-4,25.71,37.95,157.6,131.1,0.4753,0.8425,1.133,0.9624,1.201,0.0,0.0,4.7979999999999994E8,195900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163E-4,0.0,191000.0,62570.0,22680.0,15370.0,1024000.0,11600.0,13630.0,8050.0,11080.0,11820.0,0.0,2.862E-8,5.306E-10,2.6229999999999998E-33,1.1909999999999999E-33,4.676E-34,1.3319999999999999E-33,1.823E-32,2.181E-34,9.133E-33,5.148E-34,0.01,0.0,2.296,27.88,71.36,30.57,3.921,2.214,3.951,3.691,4.896,5.879,0.0,0.3743,8.871,4.917,1.967,12.54,1.03,0.776,0.2093,0.4868,0.2222,
0.0,61.55,350.4,668.6,380.9,0.7198,37.74,40.15,36.77,50.08,58.88,0.0,0.6325,0.8103,9.45,7.865,2.569,7.24,11.93,10.53,29.36,41.01,0.0,0.6325,0.8103,9.45,7.865,2.569,7.24,11.93,10.53,29.36,41.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,10.66,7.11,333.8,3.078,2.804,3.543,3.192,4.78,0.0,2.794E-4,25.13,30.05,136.9,137.6,0.4725,0.7852,1.132,0.9326,1.198,0.0,0.0,4.7969999999999994E8,252800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273E-4,0.0,191000.0,61080.0,22110.0,14430.0,989500.0,11160.0,13140.0,7764.0,10690.0,11410.0,0.0,2.767E-8,4.138E-9,2.594E-33,1.081E-33,4.7270000000000004E-34,1.315E-33,1.822E-32,2.175E-34,9.133E-33,5.1450000000000005E-34,0.01,0.0,4.154,28.39,71.06,28.35,4.066,2.219,3.951,3.691,4.896,5.879,0.0,0.4398,8.883,4.81,1.834,12.58,1.097,0.7756,0.2088,0.4863,0.2214,
