FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,9.46936,0.0,4.03789E-5,40205.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40205.8,0.0,0.0,0.0,1.0,2.92061E-21,0.0,0.0,7.38374,0.0,0.0,26.0291,0.0,101.0,653996.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,201.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,301.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,401.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,501.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,601.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,701.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,801.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,901.0,715298.0,
0.0,6.32026,0.0,29.5298,17349.3,22782.9,2506.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42638.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39056,0.0,0.0,28.1025,0.0,1001.0,715298.0,
