entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6396,0.3377,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6395,0.3348,0.003954,0.003383,0.002555,0.004654,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.641,0.3327,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001435,0.1963,0.7818,
0.6433,0.3256,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001913,0.1958,0.7818,
0.6439,0.3256,0.003948,0.003378,0.002551,0.004631,0.002029,0.001467,0.00114,0.001269,0.001912,0.1963,0.7814,
0.6439,0.3256,0.003948,0.003378,0.002551,0.004631,0.002029,0.001467,0.00114,0.001269,0.001912,0.1963,0.7814,
0.6442,0.3324,0.003948,0.003378,0.002551,0.004631,0.002029,0.001467,0.00114,0.001269,0.001989,0.1962,0.7814,
0.6441,0.3322,0.003948,0.003378,0.002551,0.004631,0.00201,0.001462,0.00114,0.001269,0.001989,0.1962,0.7814,
0.6442,0.3322,0.003947,0.003378,0.002551,0.004631,0.00201,0.001462,0.00114,0.001268,0.001989,0.1963,0.7813,
0.6442,0.3347,0.003947,0.003378,0.002551,0.004631,0.00201,0.001462,0.00114,0.001268,0.001989,0.1963,0.7813,
0.6442,0.3332,0.003947,0.003378,0.002551,0.004631,0.00201,0.001462,0.00114,0.001268,0.001989,0.1963,0.7813,
0.6442,0.3332,0.003947,0.003378,0.002551,0.004631,0.00201,0.001462,0.00114,0.001268,0.001989,0.1963,0.7813,
0.6448,0.3319,0.00402,0.003378,0.002551,0.004631,0.00201,0.001462,0.00114,0.001268,0.00205,0.1962,0.7813,
0.6456,0.3293,0.00402,0.003378,0.002551,0.004631,0.001969,0.001462,0.00114,0.001268,0.002269,0.196,0.7813,
0.6457,0.3286,0.004019,0.003377,0.00255,0.00463,0.001949,0.001456,0.001134,0.001268,0.002268,0.1962,0.7811,
0.6457,0.3286,0.004019,0.003377,0.00255,0.00463,0.001949,0.001456,0.001134,0.001268,0.002268,0.1962,0.7811,
0.6472,0.3239,0.004129,0.003377,0.00255,0.00463,0.001949,0.001456,0.001134,0.001268,0.002479,0.196,0.781,
0.6474,0.3256,0.004128,0.003376,0.002549,0.004629,0.001949,0.001456,0.001134,0.001268,0.002479,0.1962,0.7808,
0.6482,0.3202,0.004128,0.003376,0.002549,0.004614,0.001948,0.001456,0.001133,0.001268,0.002692,0.196,0.7808,
0.6487,0.3195,0.004127,0.003375,0.002549,0.004612,0.001907,0.001456,0.001133,0.001267,0.002783,0.1961,0.7806,
0.6484,0.313,0.004127,0.003375,0.0025,0.004612,0.001907,0.001456,0.001133,0.001267,0.002783,0.1961,0.7807,
0.6484,0.313,0.004127,0.003375,0.0025,0.004612,0.001907,0.001456,0.001133,0.001267,0.002783,0.1961,0.7807,
0.6484,0.313,0.004127,0.003375,0.0025,0.004612,0.001907,0.001456,0.001133,0.001267,0.002783,0.1961,0.7807,
0.6499,0.309,0.004202,0.003375,0.002499,0.004612,0.001907,0.001455,0.001133,0.001267,0.002984,0.1961,0.7805,
0.6499,0.309,0.004202,0.003375,0.002499,0.004612,0.001907,0.001455,0.001133,0.001267,0.002984,0.1961,0.7805,
0.6499,0.309,0.004202,0.003375,0.002499,0.004612,0.001907,0.001455,0.001133,0.001267,0.002984,0.1961,0.7805,
0.6499,0.309,0.004202,0.003375,0.002499,0.004612,0.001907,0.001455,0.001133,0.001267,0.002984,0.1961,0.7805,
0.6505,0.3064,0.004202,0.003375,0.002499,0.004612,0.001907,0.001455,0.001133,0.001267,0.003129,0.196,0.7805,
0.6513,0.3046,0.004202,0.003375,0.002499,0.004612,0.001907,0.001455,0.001133,0.001267,0.003332,0.1958,0.7805,
0.6516,0.3043,0.004201,0.003373,0.002498,0.00461,0.001906,0.001455,0.001132,0.001267,0.003331,0.196,0.7802,
0.6528,0.3028,0.004198,0.003376,0.002498,0.00461,0.001926,0.001435,0.001177,0.001222,0.003613,0.1958,0.7802,
0.6568,0.3175,0.004132,0.003374,0.0025,0.004658,0.002777,5.997E-4,0.001156,0.001406,0.004295,0.1958,0.7793,
