entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.463,0.27,0.0541,0.01193,0.008016,0.04717,0.02351,0.01285,0.01673,0.01456,0.01487,0.3949,0.4014,
1.462,0.2751,0.05403,0.01193,0.008017,0.04707,0.02325,0.01284,0.01673,0.01456,0.01487,0.3949,0.4018,
1.462,0.2533,0.05404,0.0119,0.008018,0.04698,0.02326,0.01284,0.01673,0.01456,0.01488,0.395,0.4018,
1.462,0.2653,0.05402,0.0119,0.008019,0.04689,0.02321,0.01283,0.01673,0.01456,0.01488,0.395,0.4019,
1.479,0.2494,0.06101,0.01188,0.00801,0.04668,0.02319,0.01282,0.01671,0.01455,0.01614,0.3946,0.3944,
1.479,0.2474,0.06092,0.01187,0.008008,0.04658,0.02319,0.01281,0.01671,0.01454,0.01643,0.3946,0.3944,
1.478,0.249,0.06085,0.01187,0.008008,0.04658,0.02303,0.01279,0.01669,0.01454,0.01649,0.3946,0.3946,
1.48,0.2538,0.06112,0.01187,0.008007,0.04654,0.02303,0.01279,0.01669,0.01454,0.01679,0.3945,0.3941,
1.48,0.252,0.06106,0.01186,0.008007,0.04654,0.02303,0.01279,0.01669,0.01454,0.01679,0.3946,0.3941,
1.479,0.2447,0.06103,0.01186,0.008009,0.04634,0.02287,0.01279,0.0167,0.01455,0.0168,0.3947,0.3944,
1.48,0.238,0.06091,0.01182,0.008005,0.0462,0.0228,0.01277,0.01667,0.01453,0.01745,0.3945,0.3943,
1.478,0.2495,0.05982,0.01175,0.008003,0.046,0.02275,0.01277,0.01667,0.01453,0.01786,0.3945,0.3954,
1.478,0.249,0.05959,0.01175,0.008004,0.04594,0.02272,0.01276,0.01668,0.01453,0.01786,0.3945,0.3956,
1.475,0.2331,0.05852,0.01175,0.008004,0.04594,0.02272,0.01276,0.01668,0.01453,0.01786,0.3945,0.3967,
1.479,0.2291,0.06025,0.01171,0.007999,0.04553,0.02259,0.01274,0.01665,0.01453,0.01849,0.3945,0.395,
1.48,0.2243,0.06041,0.01158,0.007954,0.04532,0.0225,0.01274,0.01664,0.01452,0.01918,0.3943,0.3949,
1.482,0.24,0.06086,0.01155,0.007933,0.04528,0.0225,0.01274,0.01664,0.01452,0.01948,0.3942,0.3943,
