tick 50001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome2v,initMembraneContent,EEA1,0.005195144,exCxEn,1.76E-06,R-TfaEn,9.89E-44,oMHCIEn,1.11E-06,membraneMarker,0,M6PR,0.001245265,cMHCIEn,3.63E-06,R-TfEn,5.58E-44,pepMHCIEn,0,REn,1.71E-08,imCxEn,1.76E-06,,,,,,,,,,
endosome2v,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,12.56637061,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.66E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome3m,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,49.2943578,ycoor,20.39191589,pH,6.921201218,,,,,,,,,,,,,,,,,,,,,,
endosome3m,initRabContent,RabB,3560.012808,RabC,3979.80956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome3m,initMembraneContent,exCxEn,0,oMHCIEn,0,cMHCIEn,0,pepMHCIEn,0,imCxEn,0,,,,,,,,,,,,,,,,,,,,,,
endosome3m,initSolubleContent,ovaEn,0,povaEn,0,protonEn,5.026548246,pepEn,0,NH3En,0,NH4En,0,,,,,,,,,,,,,,,,,,,,
endosome4C,initOrgProp,area,13883.24345,volume,114979.5776,xcoor,23.74816644,ycoor,18.62538909,pH,6.963781656,,,,,,,,,,,,,,,,,,,,,,
endosome4C,initRabContent,RabC,13883.24345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome4C,initMembraneContent,EEA1,0.056506929,exCxEn,4.29E-04,R-TfaEn,9.29E-39,oMHCIEn,0.015395684,membraneMarker,0,M6PR,0.022804598,cMHCIEn,0.050540698,R-TfEn,2.81E-39,pepMHCIEn,0,REn,0.001171566,imCxEn,4.29E-04,,,,,,,,,,
endosome4C,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,11.49795776,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.49E-07,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome5h,initOrgProp,area,12880.52988,volume,103672.5576,xcoor,7.479997383,ycoor,5.995772294,pH,5.459810003,,,,,,,,,,,,,,,,,,,,,,
endosome5h,initRabContent,RabA,5112.274282,RabB,5668.71503,RabD,2099.540568,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome5h,initMembraneContent,exCxEn,0,oMHCIEn,0,cMHCIEn,0,pepMHCIEn,0,imCxEn,0,,,,,,,,,,,,,,,,,,,,,,
endosome5h,initSolubleContent,ovaEn,0,povaEn,0,protonEn,358.6282581,pepEn,0,NH3En,0,NH4En,0,,,,,,,,,,,,,,,,,,,,
endosome6K,initOrgProp,area,12566.37061,volume,100530.9649,xcoor,25.1404599,ycoor,24.64799906,pH,6.95881589,,,,,,,,,,,,,,,,,,,,,,
endosome6K,initRabContent,RabE,10053.09649,RabF,2513.274122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome6K,initMembraneContent,EEA1,0.001660098,exCxEn,2.67E-07,R-TfaEn,1.43E-42,oMHCIEn,2.94E-06,membraneMarker,0,M6PR,1.48E-04,cMHCIEn,9.63E-06,R-TfEn,6.83E-43,pepMHCIEn,0,REn,2.25E-07,imCxEn,2.67E-07,,,,,,,,,,
endosome6K,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,10.05309649,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,6.44E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome7K,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,6.181722796,ycoor,0.658346577,pH,6.921201218,,,,,,,,,,,,,,,,,,,,,,
endosome7K,initRabContent,RabB,3560.012808,RabC,3979.80956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
