tick 115001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome7D,initOrgProp,area,207710.7972,volume,8705889.393,xcoor,29.56051625,ycoor,19.63144378,pH,9.756976776,,,,,,,,,,,,,,,,,,,,,,
endosome7D,initRabContent,RabI,6102.345298,RabG,6206.303078,RabH,5053.675848,RabE,13342.62501,RabF,3578.230956,RabC,1594.629415,RabD,165507.0768,RabA,3908.393108,RabB,2417.517686,,,,,,,,,,,,,,
endosome7D,initMembraneContent,EEA1,0.037069598,exCxEn,1.20E-07,R-TfaEn,1.14E-42,oMHCIEn,1.76E-06,membraneMarker,0,M6PR,0.099887407,cMHCIEn,7.71E-06,R-TfEn,5.69E-43,pepMHCIEn,0,REn,1.84E-07,imCxEn,1.20E-07,,,,,,,,,,
endosome7D,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.52347864,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,3.54E-09,solubleMarker,0,mvb,6.498967181,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome8S,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,21.11727995,ycoor,24.27748279,pH,7.224066642,,,,,,,,,,,,,,,,,,,,,,
endosome8S,initRabContent,RabI,1507.964474,RabG,965.0972632,RabH,1206.371579,RabE,3088.311242,RabF,772.0778105,,,,,,,,,,,,,,,,,,,,,,
endosome8S,initMembraneContent,EEA1,0,exCxEn,1.07E-06,R-TfaEn,2.46E-46,oMHCIEn,2.38E-11,membraneMarker,0,M6PR,123.873463,cMHCIEn,4.05E-09,R-TfEn,3.34E-47,pepMHCIEn,0,REn,6.05E-11,imCxEn,1.07E-06,,,,,,,,,,
endosome8S,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,2.000566202,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.04E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome9l,initOrgProp,area,14025.57757,volume,124931.5551,xcoor,22.79354858,ycoor,22.26794328,pH,7.990626951,,,,,,,,,,,,,,,,,,,,,,
endosome9l,initRabContent,RabB,6622.335826,RabC,7403.241744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome9l,initMembraneContent,EEA1,0.00676844,exCxEn,1.53E-05,R-TfaEn,1.41E-38,oMHCIEn,1.02E-04,membraneMarker,0,M6PR,0.002642877,cMHCIEn,0.046012944,R-TfEn,7.29E-39,pepMHCIEn,0,REn,0.002377475,imCxEn,1.53E-05,,,,,,,,,,
endosome9l,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.27657165,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,2.55E-08,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome10h,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,38.98477315,ycoor,7.072393882,pH,7.228645519,,,,,,,,,,,,,,,,,,,,,,
endosome10h,initRabContent,RabG,1206.371579,RabH,1507.964474,RabE,3860.389053,RabF,965.0972632,,,,,,,,,,,,,,,,,,,,,,,,
endosome10h,initMembraneContent,EEA1,4.67E-04,exCxEn,2.68E-05,R-TfaEn,4.39E-43,oMHCIEn,7.67E-07,membraneMarker,0,M6PR,6.051551525,cMHCIEn,4.09E-06,R-TfEn,1.63E-43,pepMHCIEn,0,REn,1.00E-07,imCxEn,2.68E-05,,,,,,,,,,
endosome10h,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,1.969096662,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,8.06E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome11W,initOrgProp,area,10053.09649,volume,87964.5943,xcoor,22.85118037,ycoor,0.614465592,pH,7.289085142,,,,,,,,,,,,,,,,,,,,,,
endosome11W,initRabContent,RabI,2513.274123,RabG,1206.371579,RabH,1507.964474,RabF,4825.486316,,,,,,,,,,,,,,,,,,,,,,,,
endosome11W,initMembraneContent,EEA1,0.001244176,exCxEn,1.83E-04,R-TfaEn,4.25E-42,oMHCIEn,2.33E-06,membraneMarker,0,M6PR,90.7080929,cMHCIEn,3.52E-05,R-TfEn,7.99E-43,pepMHCIEn,0,REn,5.73E-07,imCxEn,1.83E-04,,,,,,,,,,
endosome11W,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,3.520877734,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,4.55E-08,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome12w,initOrgProp,area,15079.64474,volume,113097.3355,xcoor,22.70652839,ycoor,17.95761937,pH,7.07650175,,,,,,,,,,,,,,,,,,,,,,
endosome12w,initRabContent,RabE,15079.64474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome12w,initMembraneContent,EEA1,6.46E-05,exCxEn,1.78E-05,R-TfaEn,1.96E-41,oMHCIEn,1.42E-06,membraneMarker,0,M6PR,16.53784775,cMHCIEn,4.10E-04,R-TfEn,5.21E-43,pepMHCIEn,0,REn,6.68E-06,imCxEn,1.78E-05,,,,,,,,,,
endosome12w,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,8.483106396,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,2.91E-06,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome13x,initOrgProp,area,165312.3665,volume,6140447.571,xcoor,28.46122347,ycoor,23.8810008,pH,9.782852822,,,,,,,,,,,,,,,,,,,,,,
