RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
3645000.0,2870000.0,3036000.0,3242000.0,2430000.0,1562000.0,1144000.0,1890000.0,2661000.0,6.018E7,2.3999999999999997E8,
3278000.0,2865000.0,3036000.0,3242000.0,2430000.0,1562000.0,1144000.0,1890000.0,2661000.0,6.018E7,2.4039999999999997E8,
2980000.0,2845000.0,3013000.0,3237000.0,2392000.0,1561000.0,1143000.0,1890000.0,2660000.0,6.018E7,2.4079999999999997E8,
2723000.0,2822000.0,3010000.0,3237000.0,2374000.0,1561000.0,1143000.0,1890000.0,2660000.0,6.018E7,2.4099999999999997E8,
2638000.0,2820000.0,3010000.0,3215000.0,2342000.0,1561000.0,1142000.0,1889000.0,2660000.0,6.03E7,2.4119999999999997E8,
2564000.0,2809000.0,3003000.0,3215000.0,2300000.0,1559000.0,1142000.0,1889000.0,2660000.0,6.03E7,2.4129999999999997E8,
2584000.0,2807000.0,3002000.0,3215000.0,2274000.0,1558000.0,1141000.0,1888000.0,2690000.0,6.027E7,2.4129999999999997E8,
2467000.0,2795000.0,2994000.0,3215000.0,2220000.0,1551000.0,1139000.0,1884000.0,2715000.0,6.024E7,2.4149999999999997E8,
2441000.0,2789000.0,2994000.0,3202000.0,2203000.0,1551000.0,1139000.0,1884000.0,2807000.0,6.021E7,2.4159999999999997E8,
2349000.0,2780000.0,2994000.0,3195000.0,2196000.0,1549000.0,1139000.0,1884000.0,2858000.0,6.016E7,2.4169999999999997E8,
2286000.0,2760000.0,2991000.0,3187000.0,2115000.0,1547000.0,1136000.0,1884000.0,2858000.0,6.03E7,2.4179999999999997E8,
2164000.0,2746000.0,2990000.0,3169000.0,2065000.0,1547000.0,1136000.0,1884000.0,2972000.0,6.018E7,2.4199999999999997E8,
2147000.0,2746000.0,2975000.0,3159000.0,2032000.0,1545000.0,1136000.0,1884000.0,2972000.0,6.018E7,2.4209999999999997E8,
2116000.0,2745000.0,2975000.0,3144000.0,2032000.0,1545000.0,1136000.0,1884000.0,2972000.0,6.03E7,2.4209999999999997E8,
2115000.0,2745000.0,2975000.0,3134000.0,1951000.0,1541000.0,1136000.0,1884000.0,2972000.0,6.03E7,2.4219999999999997E8,
2115000.0,2744000.0,2974000.0,3121000.0,1943000.0,1541000.0,1136000.0,1884000.0,2972000.0,6.03E7,2.4219999999999997E8,
2124000.0,2744000.0,2974000.0,3121000.0,1894000.0,1540000.0,1135000.0,1882000.0,3068000.0,6.03E7,2.4229999999999997E8,
