FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,8.4353,0.0,0.0460801,35811.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35811.5,0.0,0.0,0.0,1.0,2.37411E-21,0.0,0.0,7.38006,0.0,0.0,21.1566,0.0,101.0,531573.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,201.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,301.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,401.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,501.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,601.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,701.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,801.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,901.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,1001.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,1101.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,1201.0,125664.0,
0.0,2.70928,0.0,0.0246748,13823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31861,0.0,0.0,5.03389,0.0,1301.0,125664.0,
