entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6404,0.3355,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7818,
0.6404,0.3345,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001305,0.1964,0.7818,
0.6406,0.3338,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001352,0.1964,0.7818,
0.6406,0.3338,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001352,0.1964,0.7818,
0.6413,0.3318,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001486,0.1963,0.7818,
0.6413,0.3318,0.00395,0.00338,0.002552,0.004634,0.002031,0.001467,0.001141,0.001269,0.001486,0.1963,0.7818,
0.6412,0.3321,0.00395,0.00338,0.002552,0.004634,0.002006,0.001467,0.001141,0.001269,0.001486,0.1963,0.7818,
0.641,0.3353,0.00395,0.00338,0.002552,0.004634,0.001986,0.001462,0.001141,0.001269,0.001486,0.1963,0.7818,
0.6442,0.3254,0.004116,0.00338,0.002552,0.004634,0.001986,0.001462,0.001141,0.001269,0.001984,0.1958,0.7817,
0.6449,0.3254,0.004114,0.003378,0.002551,0.004631,0.001985,0.001462,0.00114,0.001268,0.001983,0.1963,0.7812,
0.6461,0.324,0.004114,0.003378,0.002551,0.004631,0.001985,0.001462,0.00114,0.001268,0.002262,0.196,0.7812,
0.6461,0.3231,0.004114,0.003378,0.002551,0.004631,0.001985,0.001462,0.00114,0.001268,0.002262,0.196,0.7812,
