FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
2.68381E-6,8.12413,5.38312E-6,0.0543422,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.08241E-7,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,7.26946,0.0,0.0,28.7886,0.0,101.0,553997.0,
0.00414466,8.11997,0.00416082,0.0543436,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.24868E-6,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.93046,0.0,0.0,64.0199,0.0,201.0,553997.0,
0.0989572,8.01574,0.108387,0.0543457,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,3.47053E-6,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.7763,0.0,0.0,91.7275,0.0,301.0,553997.0,
0.363796,7.53807,0.586045,0.0543485,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,6.24748E-6,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.68463,0.0,0.0,113.518,0.0,401.0,553997.0,
0.480436,6.72849,1.39563,0.0543509,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,8.70014E-6,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.62407,0.0,0.0,130.655,0.0,501.0,553997.0,
0.452226,5.84795,2.27618,0.0543526,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.05815E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.58175,0.0,0.0,144.132,0.0,601.0,553997.0,
0.393731,5.02522,3.09891,0.0543544,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.20236E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.55113,0.0,0.0,154.73,0.0,701.0,553997.0,
0.337226,4.29584,3.82826,0.0543554,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.3177E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.52849,0.0,0.0,163.066,0.0,801.0,553997.0,
0.28759,3.66259,4.46154,0.0543565,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.41433E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.51147,0.0,0.0,169.621,0.0,901.0,553997.0,
0.244837,3.11801,5.00612,0.0543571,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.49862E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.49855,0.0,0.0,174.776,0.0,1001.0,553997.0,
0.208244,2.65197,5.47217,0.0543578,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.57455E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.48864,0.0,0.0,178.831,0.0,1101.0,553997.0,
0.177014,2.25426,5.86986,0.0543585,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.64474E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.48101,0.0,0.0,182.019,0.0,1201.0,553997.0,
0.150408,1.91544,6.2087,0.0543592,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.7109E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.4751,0.0,0.0,184.526,0.0,1301.0,553997.0,
0.13129,1.67197,6.45217,0.0543596,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.76381E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.4712,0.0,0.0,186.202,0.0,1401.0,553997.0,
0.111506,1.42003,6.70412,0.0543603,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.82539E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.46747,0.0,0.0,187.816,0.0,1501.0,553997.0,
0.0946897,1.20587,6.91825,0.054361,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.88544E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.46456,0.0,0.0,189.086,0.0,1601.0,553997.0,
0.0826226,1.0522,7.07195,0.0543617,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.93465E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.46262,0.0,0.0,189.934,0.0,1701.0,553997.0,
0.0701488,0.893343,7.23078,0.054362,34717.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14679E-24,1.99298E-5,34717.5,0.0,0.0,0.0,1.0,2.47403E-21,0.0,0.0,6.46077,0.0,0.0,190.751,0.0,1801.0,553997.0,
