R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
7.0E-35,3.2,2999999.9999999995,29000.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3099999.9999999995,35.0,0.43,0.43,0.0,24.0,0.021,0.0,0.0,0.0,220000.0,1.0,5.0E8,
7.0E-35,3.2,2999999.9999999995,29000.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3099999.9999999995,35.0,0.43,0.43,0.0,24.0,0.024,0.0,0.0,0.0,230000.0,1.0,5.0E8,
7.0E-35,3.2,2999999.9999999995,29000.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3099999.9999999995,35.0,0.43,0.43,0.0,24.0,0.031,0.0,0.0,0.0,240000.0,1.0,5.0E8,
1.4E-34,6.2,3099999.9999999995,65000.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3199999.9999999995,66.0,0.75,0.75,0.0,30.0,0.048,0.0,0.0,0.0,230000.0,1.0,5.0E8,
1.2E-34,5.1,2999999.9999999995,53000.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3099999.9999999995,55.0,0.65,0.65,0.0,30.0,0.032,0.0,0.0,0.0,220000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,460.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.35,0.35,0.0,30.0,0.0085,0.0,0.0,0.0,220000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,460.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.35,0.35,0.0,31.0,0.0076,0.0,0.0,0.0,220000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,460.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.35,0.35,0.0,32.0,0.0082,0.0,0.0,0.0,220000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,35.0,0.01,0.0,0.0,0.0,230000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,35.0,0.013,0.0,0.0,0.0,240000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,36.0,0.018,0.0,0.0,0.0,250000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,36.0,0.025,0.0,0.0,0.0,260000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,37.0,0.034,0.0,0.0,0.0,280000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,38.0,0.047,0.0,0.0,0.0,290000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,40.0,0.034,0.0,4.2E-12,2.3000000000000003E-22,280000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,40.0,0.028,0.0,1.2E-11,1.2E-21,270000.0,1.0,5.0E8,
2.8E-35,1.5,3099999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,40.0,0.028,0.0,2.3E-11,3.4E-21,270000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,42.0,0.033,0.0,3.7E-11,7.2E-21,270000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,43.0,0.04,0.0,5.4E-11,1.4E-20,280000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.052,0.0,7.3E-11,2.4E-20,300000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.068,0.0,9.5E-11,4.1E-20,310000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.089,0.0,1.2E-10,6.6E-20,320000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.075,0.0,1.4E-10,1.0E-19,310000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.052,0.0,1.6E-10,1.3E-19,300000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.047,0.0,1.9E-10,1.6E-19,290000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.049,0.0,2.3E-10,2.0E-19,290000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.058,0.0,2.7E-10,2.5E-19,300000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.071,0.0,3.2E-10,3.1E-19,310000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.091,0.0,3.7E-10,3.9E-19,320000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.12,0.0,4.2E-10,5.0E-19,340000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.13,0.0,4.8E-10,6.5E-19,340000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.077,0.0,5.2E-10,7.9E-19,310000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.062,0.0,5.8E-10,9.0E-19,300000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.061,0.0,6.5E-10,1.0E-18,300000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.068,0.0,7.2E-10,1.2E-18,310000.0,1.0,5.0E8,
2.8E-35,1.5,2999999.9999999995,450.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.081,0.0,8.1E-10,1.3E-18,320000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.1,0.0,9.0E-10,1.6E-18,330000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.13,0.0,1.0E-9,1.9E-18,340000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.17,0.0,1.1E-9,2.2E-18,350000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.1,0.0,1.2E-9,2.6E-18,330000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.071,0.0,1.3E-9,2.9E-18,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.064,0.0,1.5E-9,3.2E-18,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.066,0.0,1.6E-9,3.5E-18,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.076,0.0,1.8E-9,3.9E-18,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.092,0.0,2.0E-9,4.4E-18,320000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.12,0.0,2.1E-9,5.0E-18,340000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.15,0.0,2.4E-9,5.7E-18,350000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.12,0.0,2.6E-9,6.5E-18,340000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.074,0.0,2.9E-9,7.3E-18,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.062,0.0,3.3E-9,7.9E-18,300000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.062,0.0,3.8E-9,8.6E-18,300000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.07,0.0,4.2E-9,9.5E-18,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.084,0.0,4.8E-9,1.1E-17,320000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.1,0.0,5.4E-9,1.2E-17,330000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.13,0.0,6.0E-9,1.4E-17,340000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.14,0.0,6.6E-9,1.6E-17,350000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.081,0.0,7.1E-9,1.8E-17,320000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.063,0.0,7.6E-9,1.9E-17,300000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.06,0.0,8.1E-9,2.1E-17,300000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.065,0.0,8.7E-9,2.3E-17,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.077,0.0,9.4E-9,2.5E-17,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.095,0.0,1.0E-8,2.7E-17,330000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.12,0.0,1.1E-8,3.0E-17,340000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.15,0.0,1.2E-8,3.4E-17,350000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.092,0.0,1.3E-8,3.8E-17,320000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.066,0.0,1.3E-8,4.1E-17,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.059,0.0,1.4E-8,4.4E-17,300000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.062,0.0,1.5E-8,4.7E-17,300000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.072,0.0,1.6E-8,5.0E-17,310000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.087,0.0,1.7E-8,5.4E-17,320000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.11,0.0,1.8E-8,5.8E-17,330000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.14,0.0,1.9E-8,6.4E-17,340000.0,1.0,5.0E8,
2.8E-35,1.5,2899999.9999999995,150000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,16.0,0.34,0.34,0.0,44.0,0.11,0.0,2.0E-8,7.1E-17,330000.0,1.0,5.0E8,
2.4E-11,3.9,2999999.9999999995,89000.0,4500.0,4800.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,44.0,0.36,0.36,0.0,53.0,0.22,65000.0,1.3E-5,4.5E-10,320000.0,1.0,5.0E8,
2.4E-11,3.9,2999999.9999999995,89000.0,4500.0,4800.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,44.0,0.36,0.36,0.0,55.0,0.15,65000.0,1.3E-5,4.4E-10,300000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4500.0,4800.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,44.0,0.36,0.36,0.0,56.0,0.13,65000.0,1.3E-5,4.4E-10,290000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4800.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,57.0,0.14,65000.0,1.3E-5,4.4E-10,290000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4800.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,57.0,0.16,65000.0,1.3E-5,4.4E-10,300000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,59.0,0.2,65000.0,1.3E-5,4.4E-10,310000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,59.0,0.26,65000.0,1.3E-5,4.4E-10,330000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.35,65000.0,1.3E-5,4.4E-10,340000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.46,65000.0,1.3E-5,4.4E-10,360000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.3,65000.0,1.3E-5,4.4E-10,330000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.22,65000.0,1.3E-5,4.4E-10,320000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.21,65000.0,1.3E-5,4.4E-10,320000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.23,65000.0,1.3E-5,4.4E-10,320000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.28,65000.0,1.3E-5,4.4E-10,330000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.35,65000.0,1.3E-5,4.4E-10,340000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.45,65000.0,1.3E-5,4.4E-10,360000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.59,65000.0,1.3E-5,4.4E-10,370000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.44,65000.0,1.3E-5,4.4E-10,350000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.32,65000.0,1.3E-5,4.4E-10,340000.0,1.0,5.0E8,
2.3E-11,3.9,2999999.9999999995,88000.0,4400.0,4700.0,0.0,0.0,0.0,0.0,0.0,3.7,3099999.9999999995,43.0,0.36,0.36,0.0,60.0,0.27,65000.0,1.3E-5,4.4E-10,330000.0,1.0,5.0E8,
3.5E-11,8.0,2999999.9999999995,160000.0,13000.0,60000.0,0.0,0.0,0.0,0.0,0.0,4.8,3199999.9999999995,74.0,0.89,0.89,0.0,67.0,1.2,69000.0,1.2E-4,1.1E-8,380000.0,1.0,5.0E8,
1.4E-11,3.3,2899999.9999999995,69000.0,400.0,60000.0,0.0,0.0,0.0,0.0,0.0,4.8,3099999.9999999995,30.0,0.43,0.43,0.0,69.0,0.5,69000.0,1.2E-4,4.6E-9,380000.0,1.0,5.0E8,
