cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,0.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,0.0,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,988000.0,10070.0,13140.0,8062.0,10610.0,11150.0,0.0,0.0,6.590000000000001E-34,2.914E-33,1.097E-33,4.685E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,0.01,0.0,0.0,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.16,4.927,2.016,12.97,1.073,0.7809,0.2136,0.489,0.2288,
0.0,0.02138,374.1,703.2,340.8,3.618,30.75,39.56,36.31,50.98,59.21,0.0,0.006382,0.7887,9.805,8.2,2.647,7.269,16.77,15.59,34.38,26.1,0.0,0.006382,0.7887,9.805,8.2,2.647,7.269,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,10.69,7.098,336.3,3.173,2.861,3.613,3.258,4.888,0.0,2.187E-10,26.05,28.63,200.9,131.0,0.4798,0.64,1.117,0.8486,1.172,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263E-4,0.0,191000.0,78740.0,18490.0,17390.0,926600.0,9604.0,12350.0,7569.0,10000.0,10530.0,0.0,8.487E-9,6.671E-34,2.883E-33,1.109E-33,4.683E-34,1.429E-33,1.8240000000000002E-32,2.215E-34,9.135E-33,5.164E-34,0.01,0.0,0.002185,28.58,75.11,29.34,3.949,2.007,3.881,3.645,4.979,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003923,9.159,4.914,2.021,12.97,1.07,0.7802,0.2135,0.4889,0.2287,
0.0,0.02138,376.1,697.3,365.6,1.183,30.75,39.57,36.31,50.98,59.21,0.0,0.006382,0.8407,9.782,8.172,2.643,7.269,16.77,15.59,34.38,26.1,0.0,0.006382,0.8407,9.782,8.172,2.643,7.269,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,10.71,6.659,335.4,3.178,2.838,3.601,3.239,4.869,0.0,2.187E-10,23.67,33.64,177.3,132.0,0.4681,0.6259,1.101,0.8369,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248E-4,0.0,191000.0,107400.0,18320.0,16210.0,902500.0,9496.0,11990.0,7361.0,9747.0,10310.0,0.0,1.819E-8,6.749E-34,2.874E-33,1.097E-33,4.681000000000001E-34,1.413E-33,1.8240000000000002E-32,2.211E-34,9.135E-33,5.162E-34,0.01,0.0,0.002197,28.82,74.99,29.21,3.939,2.007,3.881,3.645,4.979,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003935,9.179,4.918,1.993,12.97,1.07,0.78,0.2135,0.4888,0.2286,
0.0,32.67,373.4,670.6,374.0,0.8089,30.65,39.57,36.31,50.98,59.21,0.0,0.3395,0.8048,9.658,8.006,2.643,7.262,16.77,15.59,34.38,26.1,0.0,0.3395,0.8048,9.658,8.006,2.643,7.262,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,10.72,6.749,335.4,3.178,2.838,3.601,3.239,4.869,0.0,1.975E-4,23.74,31.02,168.2,132.4,0.4682,0.63,1.101,0.8391,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196E-4,0.0,191000.0,136200.0,18770.0,15680.0,916500.0,9729.0,12080.0,7445.0,9871.0,10500.0,0.0,2.591E-8,6.681E-34,2.704E-33,1.141E-33,4.681000000000001E-34,1.3939999999999999E-33,1.8240000000000002E-32,2.206E-34,9.135E-33,5.159E-34,0.01,0.0,2.73,28.59,72.37,29.33,3.939,1.997,3.881,3.645,4.979,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024,9.165,4.874,1.955,12.97,1.067,0.78,0.2135,0.4888,0.2285,
0.0,32.65,367.4,677.1,378.1,0.758,30.64,39.56,36.31,50.97,59.21,0.0,0.3445,0.7687,9.734,7.966,2.642,7.257,16.77,15.59,34.38,26.1,0.0,0.3445,0.7687,9.734,7.966,2.642,7.257,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,10.81,6.703,334.6,3.175,2.815,3.578,3.217,4.842,0.0,3.341E-7,24.28,28.25,162.6,132.6,0.4685,0.6415,1.101,0.8451,1.161,0.0,0.0,4.7999999999999994E8,21060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,155000.0,19380.0,15690.0,940200.0,10040.0,12360.0,7635.0,10120.0,10850.0,0.0,3.293E-8,1.116E-12,2.7419999999999998E-33,1.1109999999999999E-33,4.681000000000001E-34,1.3809999999999999E-33,1.8240000000000002E-32,2.202E-34,9.135E-33,5.157E-34,0.01,0.0,2.691,28.24,72.71,29.17,3.945,1.997,3.881,3.645,4.979,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,9.112,4.91,1.982,12.97,1.056,0.78,0.2134,0.4887,0.2284,
0.0,43.31,360.7,686.4,370.9,0.7371,30.6,39.54,36.31,50.96,59.21,0.0,0.5254,1.215,9.303,7.78,2.638,7.242,16.77,15.59,34.38,26.1,0.0,0.5254,1.215,9.303,7.78,2.638,7.242,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88,10.46,6.572,331.7,3.169,2.768,3.532,3.172,4.788,0.0,4.43E-7,24.0,26.77,157.6,131.3,0.4691,0.6645,1.101,0.857,1.162,0.0,0.0,4.7999999999999994E8,21060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162E-4,0.0,191000.0,166300.0,22100.0,16030.0,977900.0,10520.0,12830.0,7963.0,10550.0,11370.0,0.0,4.003E-8,1.059E-12,2.687E-33,1.055E-33,4.678E-34,1.367E-33,1.8240000000000002E-32,2.197E-34,9.135E-33,5.155E-34,0.01,0.0,3.745,28.77,72.3,27.96,3.901,1.993,3.881,3.645,4.979,5.912,0.0,0.0,0.9811,0.01768,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732,9.623,4.42,1.912,12.98,1.043,0.78,0.2135,0.4887,0.2285,
0.0,43.34,391.2,633.3,369.5,0.7305,30.6,39.49,36.31,50.94,59.21,0.0,0.5289,1.44,9.024,7.76,2.708,7.242,16.77,15.59,34.38,26.1,0.0,0.5289,1.44,9.024,7.76,2.708,7.242,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84,10.46,6.567,329.8,3.114,2.758,3.52,3.156,4.752,0.0,1.02E-6,25.26,41.1,156.3,141.1,0.4701,0.7056,1.102,0.8783,1.163,0.0,0.0,4.7999999999999994E8,21060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019E-4,0.0,191000.0,182900.0,25500.0,16700.0,1030000.0,11180.0,13510.0,8424.0,11150.0,12080.0,0.0,4.684E-8,1.056E-12,2.496E-33,1.032E-33,4.787E-34,1.3499999999999999E-33,1.823E-32,2.1910000000000003E-34,9.135E-33,5.1520000000000005E-34,0.01,0.0,3.748,31.85,69.16,27.7,4.226,1.993,3.881,3.645,4.979,5.912,0.0,0.0,0.9811,0.01768,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2329,9.562,4.42,1.911,12.98,1.043,0.78,0.2135,0.4887,0.2285,
0.0,80.88,360.3,661.6,363.0,0.594,30.39,40.55,38.04,48.84,59.04,0.0,0.7698,1.212,9.225,7.551,2.692,7.205,16.89,15.8,34.12,26.08,0.0,0.7698,1.212,9.225,7.551,2.692,7.205,16.89,15.8,34.12,26.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84,10.46,6.567,329.8,3.114,2.758,3.52,3.156,4.752,0.0,1.285E-4,25.43,41.07,127.5,141.1,0.4681,0.6446,1.106,0.8384,1.161,0.0,0.0,4.7989999999999994E8,68230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151E-4,0.0,191000.0,199300.0,26530.0,16770.0,1072000.0,11610.0,13720.0,9225.0,10750.0,12720.0,0.0,4.951E-8,1.604E-10,2.645E-33,9.675000000000001E-34,3.95E-34,1.244E-33,1.885E-32,1.292E-33,7.804E-33,4.0610000000000005E-34,0.01,0.0,5.185,28.91,71.97,26.39,4.213,1.972,3.978,3.814,4.771,5.895,0.0,0.0,0.9811,0.01768,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732,9.504,4.414,1.845,12.97,1.024,0.7967,0.2426,0.4526,0.2255,
0.0,80.89,382.1,617.2,387.2,0.5999,30.23,41.06,38.07,48.3,59.05,0.0,0.7716,1.365,8.869,7.761,2.693,7.197,16.95,15.81,34.06,26.08,0.0,0.7716,1.365,8.869,7.761,2.693,7.197,16.95,15.81,34.06,26.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,10.47,6.566,328.9,3.086,2.753,3.514,3.149,4.735,0.0,8.275E-7,25.7,41.06,125.8,141.1,0.4675,0.6138,1.104,0.824,1.16,0.0,0.0,4.7989999999999994E8,68230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142E-4,0.0,191000.0,216700.0,27940.0,17420.0,1127000.0,12200.0,13580.0,9635.0,10790.0,13400.0,0.0,5.593E-8,4.838E-11,2.467E-33,1.087E-33,3.99E-34,1.235E-33,1.909E-32,1.308E-33,7.524E-33,4.112E-34,0.01,0.0,5.186,31.09,67.57,28.61,4.214,1.955,4.025,3.817,4.717,5.896,0.0,0.0,0.9811,0.01768,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4406,9.437,4.357,1.886,12.96,1.04,0.8055,0.2431,0.4424,0.2254,
0.0,80.91,363.0,635.3,407.7,0.5996,27.14,41.2,38.03,47.35,58.73,0.0,0.7727,1.23,8.952,7.861,2.693,7.175,16.99,15.8,34.01,26.06,0.0,0.7727,1.23,8.952,7.861,2.693,7.175,16.99,15.8,34.01,26.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73,10.5,6.52,326.2,3.056,2.725,3.485,3.119,4.69,0.0,8.277E-7,25.57,41.05,110.5,141.1,0.4671,0.5955,1.103,0.8165,1.16,0.0,0.0,4.7989999999999994E8,68230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324E-4,0.0,191000.0,229100.0,27570.0,16460.0,1087000.0,11760.0,12880.0,9218.0,10290.0,12900.0,0.0,6.209E-8,4.797E-11,2.4999999999999998E-33,1.0799999999999999E-33,3.99E-34,1.2189999999999999E-33,1.909E-32,1.308E-33,7.523E-33,4.1080000000000006E-34,0.01,0.0,5.188,29.19,69.4,28.87,4.214,1.797,4.029,3.815,4.67,5.88,0.0,0.0,0.9811,0.01768,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628,9.437,4.356,1.866,12.95,1.034,0.8104,0.2429,0.4415,0.225,
