entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.751,0.2279,0.1642,0.03902,0.02947,0.05384,0.02344,0.01694,0.01317,0.01465,0.01507,0.3145,0.3157,
1.751,0.2344,0.1643,0.03903,0.02947,0.05351,0.02345,0.01694,0.01317,0.01466,0.01507,0.3146,0.3158,
1.748,0.2338,0.164,0.03888,0.02942,0.05343,0.02275,0.01692,0.01315,0.01464,0.01505,0.3157,0.316,
1.745,0.2253,0.1628,0.03879,0.02935,0.0533,0.02242,0.01688,0.01312,0.0146,0.01501,0.3181,0.3155,
1.745,0.2769,0.1627,0.03881,0.02936,0.05297,0.02243,0.01689,0.01313,0.01461,0.01502,0.3183,0.3157,
1.739,0.2259,0.1619,0.0387,0.02928,0.05282,0.02105,0.01684,0.01309,0.01457,0.01497,0.3206,0.3162,
1.738,0.2332,0.1615,0.03864,0.02924,0.05259,0.02102,0.01682,0.01307,0.01455,0.01495,0.3218,0.3158,
1.737,0.2353,0.161,0.03861,0.02864,0.0526,0.02104,0.01683,0.01308,0.01456,0.01496,0.3221,0.3166,
1.735,0.2301,0.161,0.03849,0.02865,0.05261,0.02052,0.0167,0.01309,0.01456,0.01497,0.3221,0.3173,
1.735,0.2386,0.1605,0.03851,0.02866,0.05264,0.02053,0.01671,0.01309,0.01457,0.01498,0.3223,0.3175,
1.733,0.233,0.159,0.03844,0.02867,0.05266,0.02036,0.01667,0.01304,0.01458,0.01498,0.3224,0.3192,
1.732,0.2312,0.1587,0.03846,0.02869,0.05252,0.02037,0.01668,0.01305,0.01458,0.01499,0.3226,0.3194,
1.732,0.2302,0.1585,0.03846,0.02869,0.05252,0.02037,0.01669,0.01305,0.01458,0.01499,0.3227,0.3194,
1.73,0.2425,0.1578,0.03849,0.0287,0.05255,0.01963,0.0167,0.01306,0.01459,0.015,0.3229,0.3206,
1.728,0.2405,0.1578,0.03849,0.02808,0.05238,0.01963,0.0167,0.01306,0.0146,0.015,0.3229,0.3213,
1.726,0.247,0.1575,0.03851,0.02809,0.0524,0.01879,0.01671,0.01307,0.0146,0.01501,0.323,0.3223,
1.725,0.2396,0.1566,0.03851,0.0281,0.05241,0.01879,0.01671,0.01307,0.0146,0.01501,0.3231,0.3231,
1.725,0.2444,0.1563,0.03846,0.02809,0.05243,0.0188,0.01671,0.01307,0.01461,0.01501,0.3232,0.3233,
1.724,0.2417,0.1558,0.03841,0.02806,0.05236,0.01878,0.01669,0.01306,0.01459,0.015,0.3244,0.3229,
1.721,0.2414,0.1549,0.03841,0.02721,0.05236,0.01878,0.01669,0.01306,0.01459,0.015,0.3244,0.3246,
1.721,0.2509,0.1548,0.03842,0.02722,0.05237,0.01878,0.0167,0.01306,0.01459,0.015,0.3245,0.3246,
1.72,0.2427,0.1545,0.03835,0.02717,0.05229,0.01875,0.01667,0.01304,0.01457,0.01497,0.3256,0.3241,
1.719,0.2427,0.1543,0.03829,0.02713,0.0522,0.01872,0.01664,0.01302,0.01455,0.01495,0.3267,0.3236,
1.718,0.2409,0.1531,0.03814,0.02709,0.05213,0.01869,0.01662,0.013,0.01453,0.01493,0.3278,0.3239,
1.717,0.2296,0.1527,0.03816,0.02711,0.05189,0.01871,0.01663,0.01301,0.01454,0.01493,0.3281,0.3242,
1.716,0.2211,0.1518,0.0382,0.02714,0.05159,0.01873,0.01665,0.01302,0.01455,0.01495,0.3285,0.3249,
1.714,0.2215,0.1516,0.03814,0.0271,0.05136,0.01824,0.01662,0.013,0.01453,0.01492,0.3297,0.3249,
1.713,0.2255,0.1513,0.03807,0.02705,0.05127,0.01821,0.0166,0.01298,0.01451,0.0149,0.3308,0.3243,
1.712,0.2265,0.1508,0.03807,0.02705,0.05127,0.01821,0.0166,0.01298,0.01451,0.0149,0.3308,0.3249,
1.712,0.2274,0.1503,0.03807,0.02705,0.05127,0.01821,0.0166,0.01298,0.01451,0.0149,0.3308,0.3254,
1.711,0.2271,0.15,0.03801,0.02701,0.05119,0.01818,0.01657,0.01296,0.01448,0.01488,0.3319,0.3248,
1.71,0.2348,0.1496,0.03805,0.02704,0.0511,0.01837,0.01654,0.016,0.01247,0.01356,0.333,0.3243,
1.715,0.3022,0.1437,0.04338,0.02711,0.05085,0.01824,0.01635,0.01597,0.01442,0.01158,0.3342,0.3242,
1.716,0.3118,0.1426,0.04341,0.0272,0.05174,0.01824,0.01635,0.01598,0.01442,0.01158,0.3343,0.3242,
1.715,0.3045,0.1426,0.04309,0.02722,0.05176,0.0185,0.01611,0.01598,0.0148,0.01121,0.3344,0.3243,
1.715,0.3039,0.1426,0.04306,0.02728,0.05176,0.0185,0.01611,0.01598,0.01561,0.01039,0.3344,0.3243,
1.715,0.3103,0.1423,0.04325,0.02737,0.05176,0.01872,0.01588,0.01598,0.01584,0.01017,0.3344,0.3243,
1.706,0.2955,0.1423,0.04325,0.02739,0.05158,0.02926,0.00535,0.01598,0.01584,0.01017,0.3345,0.3244,
1.705,0.2963,0.142,0.04318,0.02745,0.05149,0.02921,0.005621,0.01568,0.01581,0.01015,0.3356,0.3239,
1.706,0.3004,0.1419,0.04315,0.02754,0.05149,0.02921,0.005764,0.01553,0.01581,0.01015,0.3356,0.3239,
1.705,0.303,0.1415,0.04305,0.0275,0.05142,0.02917,0.005755,0.01551,0.01579,0.01014,0.3368,0.3234,
1.71,0.3459,0.1362,0.04837,0.02756,0.05142,0.02936,0.005565,0.01551,0.01579,0.01014,0.3368,0.3234,
1.71,0.3407,0.1361,0.04834,0.02763,0.05142,0.02936,0.005565,0.01551,0.01579,0.01014,0.3368,0.3234,
1.71,0.3415,0.1361,0.04825,0.02772,0.05142,0.02936,0.005565,0.01551,0.01579,0.01014,0.3368,0.3234,
1.711,0.3516,0.136,0.0483,0.02776,0.05142,0.02936,0.005565,0.01573,0.01557,0.01014,0.3368,0.3234,
1.711,0.3467,0.1358,0.04842,0.02782,0.05142,0.02954,0.005609,0.01593,0.01537,0.009913,0.3368,0.3234,
1.71,0.3471,0.1355,0.04828,0.0278,0.05134,0.02949,0.005824,0.01568,0.01535,0.009898,0.3379,0.3229,
1.71,0.3475,0.1354,0.04815,0.02789,0.05135,0.0295,0.005825,0.01568,0.01535,0.0099,0.338,0.323,
1.71,0.3471,0.1348,0.04808,0.02798,0.05187,0.0295,0.006047,0.01546,0.01535,0.0099,0.338,0.323,
1.71,0.3552,0.1348,0.04805,0.02805,0.05187,0.0295,0.006047,0.01546,0.01535,0.0099,0.338,0.323,
1.708,0.3405,0.1342,0.048,0.028,0.0517,0.0294,0.006027,0.01541,0.01572,0.009449,0.3402,0.3219,
1.709,0.356,0.1336,0.04808,0.02807,0.05213,0.0294,0.006027,0.01541,0.01572,0.009449,0.3402,0.3219,
1.709,0.3524,0.1335,0.04811,0.02811,0.05205,0.02939,0.006027,0.01541,0.01572,0.009443,0.3403,0.3219,
1.709,0.3408,0.1335,0.04811,0.02814,0.05205,0.02939,0.006027,0.01541,0.01572,0.009443,0.3403,0.3219,
1.709,0.3381,0.1333,0.04828,0.02816,0.05205,0.02939,0.006027,0.01541,0.01572,0.009443,0.3403,0.3219,
1.708,0.3295,0.1332,0.04836,0.02821,0.05205,0.02875,0.006027,0.01541,0.01572,0.009443,0.3403,0.3226,
1.708,0.3339,0.1331,0.04842,0.02825,0.05205,0.02875,0.006027,0.01541,0.01572,0.009443,0.3403,0.3226,
1.708,0.3315,0.1329,0.04839,0.02829,0.05206,0.02875,0.00617,0.01527,0.01572,0.009445,0.3404,0.3226,
1.707,0.3362,0.1328,0.04839,0.0284,0.05206,0.02847,0.00617,0.01527,0.0163,0.008866,0.3404,0.3229,
1.706,0.3401,0.1324,0.04849,0.02836,0.05197,0.02843,0.00616,0.01525,0.01667,0.008451,0.3415,0.3224,
1.702,0.3355,0.1319,0.04823,0.02835,0.05179,0.0275,0.006139,0.01537,0.01644,0.008422,0.3437,0.3221,
1.699,0.3368,0.1315,0.04805,0.02827,0.05161,0.02741,0.006118,0.01532,0.01704,0.007732,0.346,0.321,
1.699,0.3373,0.1315,0.04797,0.02835,0.05161,0.02741,0.006118,0.01532,0.01704,0.007732,0.346,0.321,
1.697,0.3477,0.1313,0.04779,0.02795,0.05152,0.02736,0.006107,0.01529,0.01701,0.007719,0.3471,0.3209,
1.695,0.3423,0.1308,0.04767,0.02802,0.05116,0.02732,0.006097,0.01527,0.01698,0.007688,0.3484,0.3205,
1.702,0.3443,0.1305,0.04771,0.02665,0.05091,0.02728,0.006087,0.01525,0.01695,0.01063,0.3467,0.3214,
1.697,0.3452,0.1299,0.04762,0.02612,0.05073,0.02719,0.006066,0.0152,0.01888,0.008604,0.3489,0.3207,
1.701,0.3402,0.1299,0.04762,0.02621,0.05073,0.02736,0.005892,0.0152,0.01888,0.009736,0.3478,0.3207,
1.698,0.3391,0.1297,0.0475,0.02622,0.05031,0.0271,0.005827,0.01546,0.01991,0.008377,0.3491,0.3205,
1.697,0.3588,0.1297,0.04747,0.02627,0.05031,0.02935,0.01199,0.007056,0.01991,0.008377,0.3491,0.3205,
1.699,0.3569,0.1296,0.04744,0.02642,0.04998,0.02936,0.01199,0.007275,0.01969,0.008993,0.3486,0.3207,
1.698,0.3553,0.129,0.0474,0.02598,0.05021,0.02931,0.01197,0.007262,0.01966,0.008977,0.3497,0.3205,
1.695,0.3588,0.1286,0.04719,0.02596,0.0497,0.02922,0.01193,0.007238,0.01999,0.008557,0.3521,0.3195,
1.694,0.3602,0.1262,0.04701,0.02591,0.05119,0.02913,0.01189,0.007214,0.01992,0.008529,0.3545,0.3185,
