entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.8684,0.4196,0.0113,0.008895,0.009409,0.01005,0.007531,0.004842,0.003547,0.005856,0.008246,0.1865,0.7438,
0.8695,0.4266,0.01115,0.008892,0.009406,0.01004,0.007525,0.00484,0.003546,0.005854,0.008684,0.1864,0.7437,
0.8702,0.3846,0.0111,0.008873,0.009399,0.01002,0.007473,0.004837,0.003543,0.00585,0.00892,0.1867,0.7433,
0.8694,0.3881,0.01092,0.008862,0.0094,0.01,0.007423,0.004837,0.003543,0.005849,0.008998,0.1866,0.7435,
0.8684,0.3878,0.01075,0.008861,0.009399,0.01,0.007366,0.004837,0.003543,0.005849,0.008998,0.1866,0.7438,
0.8685,0.3808,0.01063,0.00881,0.009391,0.009976,0.00736,0.004835,0.003542,0.005847,0.009231,0.1867,0.7437,
0.8677,0.3814,0.01048,0.00881,0.009392,0.009932,0.00736,0.004835,0.003542,0.005847,0.009231,0.1867,0.7439,
0.8673,0.3956,0.01045,0.008803,0.009392,0.009877,0.007359,0.004835,0.003542,0.005847,0.009232,0.1867,0.744,
0.8666,0.3943,0.01033,0.008787,0.009388,0.009849,0.007357,0.004834,0.003541,0.005846,0.009231,0.1867,0.7442,
0.8641,0.3845,0.009866,0.008774,0.009372,0.009746,0.007357,0.004834,0.00354,0.005846,0.009232,0.1867,0.7447,
0.8623,0.3821,0.009657,0.008773,0.009371,0.009696,0.007216,0.004814,0.003531,0.005845,0.009277,0.1867,0.7451,
0.86,0.3832,0.009102,0.008724,0.009371,0.009695,0.007042,0.004808,0.003531,0.005845,0.00968,0.1863,0.7459,
0.8601,0.3782,0.009136,0.008725,0.009372,0.00965,0.007009,0.0048,0.003526,0.005845,0.009819,0.1861,0.746,
0.8627,0.377,0.009325,0.00872,0.009366,0.009617,0.006914,0.004792,0.003524,0.005841,0.01042,0.186,0.7455,
0.8642,0.3791,0.009314,0.008707,0.009358,0.009567,0.006895,0.004786,0.003517,0.005838,0.01089,0.1861,0.7451,
0.8628,0.3585,0.008999,0.008698,0.009354,0.009458,0.006892,0.004784,0.003516,0.005835,0.01089,0.1864,0.7451,
0.8619,0.3593,0.008781,0.008697,0.009353,0.009457,0.006829,0.004783,0.003515,0.005834,0.01099,0.1864,0.7453,
0.8624,0.3579,0.008722,0.008668,0.009353,0.009457,0.006829,0.004783,0.003515,0.005834,0.01129,0.1861,0.7454,
0.8601,0.3577,0.008512,0.008636,0.009244,0.009442,0.006725,0.004771,0.003506,0.005835,0.01129,0.1861,0.7459,
0.8606,0.3572,0.00852,0.008613,0.009244,0.009442,0.006702,0.004771,0.003506,0.005835,0.01152,0.1859,0.7459,
0.8598,0.3552,0.008304,0.008586,0.009238,0.009397,0.006698,0.004769,0.003504,0.005831,0.01151,0.1863,0.7458,
0.8597,0.3539,0.008304,0.008586,0.009238,0.009367,0.006698,0.004769,0.003504,0.005831,0.01151,0.1863,0.7458,
0.8593,0.355,0.008232,0.008561,0.00919,0.009336,0.006641,0.004768,0.003504,0.005831,0.01174,0.1861,0.7461,
0.8609,0.3496,0.008393,0.008558,0.009187,0.009305,0.006573,0.004763,0.003498,0.005829,0.01215,0.186,0.7458,
0.8601,0.3495,0.00838,0.008555,0.009187,0.009264,0.006466,0.004756,0.00349,0.005823,0.01215,0.186,0.7459,
0.859,0.3491,0.008195,0.008535,0.009187,0.009233,0.006466,0.004756,0.00349,0.005823,0.01215,0.186,0.7462,
0.8582,0.3456,0.008195,0.008535,0.009188,0.009219,0.006311,0.004752,0.00349,0.005823,0.01215,0.186,0.7463,
0.8603,0.339,0.008391,0.008524,0.009135,0.009195,0.006272,0.004749,0.003488,0.00582,0.01257,0.186,0.7458,
0.8596,0.3431,0.008351,0.008522,0.009133,0.009194,0.006161,0.004742,0.00348,0.00581,0.01257,0.1862,0.7458,
0.8596,0.3342,0.008219,0.008523,0.009133,0.009179,0.006146,0.004739,0.003476,0.00581,0.01284,0.1859,0.746,
0.8579,0.3403,0.008106,0.008526,0.009134,0.009097,0.00598,0.004734,0.00347,0.00581,0.01284,0.1859,0.7464,
0.8584,0.3568,0.007962,0.00852,0.009138,0.009159,0.005951,0.004746,0.003525,0.006424,0.01221,0.1862,0.7462,
0.8565,0.3514,0.007812,0.008522,0.009146,0.009109,0.007372,0.003289,0.003509,0.006557,0.01204,0.1862,0.7465,
0.8596,0.3461,0.008015,0.00851,0.009117,0.009044,0.007406,0.003249,0.003507,0.006805,0.01252,0.1859,0.746,
0.8589,0.3447,0.007952,0.00851,0.009087,0.009067,0.007384,0.003248,0.003452,0.006898,0.01242,0.1859,0.7461,
0.8573,0.3597,0.007776,0.008517,0.009089,0.009029,0.007267,0.003256,0.003433,0.007227,0.01202,0.1859,0.7465,
0.8586,0.3572,0.007913,0.008503,0.009096,0.009015,0.007283,0.003274,0.003514,0.007376,0.01194,0.1857,0.7463,
0.8589,0.3573,0.00787,0.008504,0.0091,0.009002,0.00732,0.003236,0.003514,0.007747,0.01172,0.1856,0.7464,
0.8598,0.3554,0.007899,0.008501,0.00911,0.008994,0.00732,0.003236,0.003514,0.007977,0.01171,0.1854,0.7464,
0.8616,0.3501,0.007957,0.008482,0.009073,0.008983,0.007229,0.003191,0.003509,0.008278,0.01182,0.1859,0.7456,
0.859,0.3527,0.007927,0.008485,0.009081,0.009002,0.00665,0.003179,0.003553,0.008745,0.01131,0.1859,0.7462,
0.8588,0.3554,0.007889,0.008488,0.009095,0.009008,0.006612,0.003179,0.003553,0.009035,0.01102,0.1859,0.7462,
0.858,0.3618,0.00752,0.00849,0.009079,0.009084,0.006512,0.003179,0.003571,0.009181,0.01122,0.1856,0.7466,
0.8572,0.3572,0.007509,0.008487,0.009084,0.009081,0.006324,0.003177,0.00355,0.009227,0.01114,0.1858,0.7466,
0.8568,0.3552,0.007429,0.008488,0.009093,0.009068,0.006333,0.003145,0.003569,0.009415,0.01094,0.1859,0.7467,
0.8553,0.3613,0.007178,0.008468,0.009101,0.009084,0.006277,0.003159,0.00355,0.00956,0.01079,0.1859,0.747,
0.8549,0.362,0.007189,0.008453,0.009114,0.009088,0.006033,0.003178,0.003513,0.01001,0.01058,0.1856,0.7472,
0.8544,0.3579,0.007088,0.008459,0.009119,0.009074,0.006047,0.003163,0.003513,0.0102,0.0104,0.1856,0.7473,
0.8539,0.3593,0.007087,0.008448,0.009131,0.009027,0.006011,0.003144,0.003531,0.01049,0.01008,0.1856,0.7474,
0.8534,0.3637,0.007026,0.008446,0.009139,0.009016,0.006043,0.003075,0.003531,0.01057,0.01,0.1856,0.7475,
0.8532,0.3645,0.007013,0.008442,0.009143,0.008977,0.006046,0.003049,0.003505,0.01063,0.009936,0.1858,0.7474,
0.8527,0.3696,0.006968,0.008437,0.00915,0.008982,0.006003,0.003049,0.003505,0.01091,0.009646,0.1859,0.7475,
0.8538,0.3836,0.007072,0.008422,0.009155,0.009028,0.00598,0.003085,0.003468,0.01097,0.009767,0.1857,0.7474,
0.8526,0.3694,0.007061,0.008419,0.009164,0.009012,0.005915,0.004784,0.00177,0.01114,0.009526,0.1859,0.7473,
0.8522,0.3729,0.007026,0.008411,0.009175,0.009018,0.005866,0.004784,0.00177,0.0112,0.009473,0.1858,0.7474,
0.8522,0.3836,0.007055,0.008409,0.009145,0.008996,0.005866,0.004802,0.001751,0.01141,0.009318,0.1858,0.7475,
0.8527,0.3764,0.007172,0.00842,0.00914,0.008924,0.005834,0.004829,0.001713,0.01143,0.009458,0.1857,0.7474,
0.8524,0.3704,0.007155,0.008425,0.009128,0.00891,0.005835,0.004859,0.001682,0.01154,0.009294,0.1857,0.7475,
0.8523,0.3718,0.006806,0.008411,0.009139,0.00902,0.005854,0.004816,0.001708,0.01177,0.00929,0.1858,0.7474,
0.8518,0.3777,0.006789,0.008409,0.009143,0.00902,0.005805,0.004841,0.001682,0.0119,0.009122,0.1858,0.7475,
0.8514,0.3802,0.006687,0.008387,0.00915,0.009078,0.005863,0.004795,0.00167,0.012,0.00903,0.1858,0.7475,
0.8513,0.3763,0.00662,0.008376,0.009161,0.009114,0.005863,0.004836,0.001648,0.012,0.009011,0.1858,0.7476,
0.8531,0.3895,0.006754,0.008361,0.009118,0.009081,0.006546,0.004142,0.001622,0.01203,0.009642,0.1852,0.7475,
0.8545,0.3637,0.006895,0.008352,0.009126,0.00909,0.006541,0.004116,0.001621,0.0121,0.009624,0.1856,0.7469,
0.8553,0.3641,0.006952,0.008357,0.009135,0.009068,0.006556,0.0041,0.00162,0.01316,0.008852,0.1854,0.7468,
0.8553,0.3795,0.006906,0.008347,0.009147,0.009087,0.00653,0.00408,0.001669,0.01325,0.00871,0.1856,0.7466,
0.8546,0.3621,0.006895,0.008347,0.009158,0.009072,0.006474,0.004063,0.001684,0.01339,0.008484,0.1857,0.7467,
0.8539,0.368,0.006888,0.008349,0.009165,0.009073,0.007164,0.00335,0.001684,0.01366,0.008215,0.1857,0.7468,
0.8529,0.363,0.006788,0.008345,0.009171,0.009059,0.007113,0.003327,0.001666,0.01377,0.008107,0.1857,0.747,
0.8531,0.3735,0.006799,0.008338,0.009142,0.009058,0.007113,0.003327,0.001666,0.01392,0.00805,0.1856,0.7469,
0.8529,0.3658,0.00677,0.008337,0.009153,0.009077,0.007127,0.003401,0.001576,0.01402,0.007955,0.1856,0.7469,
