FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,10.3381,0.0,0.420791,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43902.4,0.0,0.0,0.0,1.0,3.5930799999999996E-21,0.0,0.0,7.38676,0.0,0.0,32.0223,0.0,301.0,804581.0,
0.0,10.3381,0.0,0.420791,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43902.4,0.0,0.0,0.0,1.0,3.5930799999999996E-21,0.0,0.0,7.38676,0.0,0.0,32.0223,0.0,401.0,804581.0,
0.0,10.3381,0.0,0.420791,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43902.4,0.0,0.0,0.0,1.0,3.5930799999999996E-21,0.0,0.0,7.38676,0.0,0.0,32.0223,0.0,501.0,804581.0,
0.0,10.3381,0.0,0.420791,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43902.4,0.0,0.0,0.0,1.0,3.5930799999999996E-21,0.0,0.0,7.38676,0.0,0.0,32.0223,0.0,601.0,804581.0,
0.0,10.3381,0.0,0.420791,43902.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43902.4,0.0,0.0,0.0,1.0,3.5930799999999996E-21,0.0,0.0,7.38676,0.0,0.0,32.0223,0.0,701.0,804581.0,
0.0,1.76415,0.0,0.0718063,7539.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7539.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.22407,0.0,0.0,2.00057,0.0,801.0,50265.5,
0.0,1.76415,0.0,0.0718063,7539.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7539.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.22407,0.0,0.0,2.00057,0.0,901.0,50265.5,
0.0,15.0608,0.0,0.613019,62582.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62582.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3987,0.0,0.0,48.7026,0.0,1001.0,1244750.0,
0.0,15.0608,0.0,0.613019,57556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57556.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.40704,0.0,0.0,48.7026,0.0,1101.0,1268870.0,
0.0,15.0608,0.0,0.613019,57556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57556.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.40682,0.0,0.0,48.7026,0.0,1201.0,1268230.0,
