entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.8921,0.3776,0.01033,0.009296,0.006561,0.01344,0.01516,0.007128,0.007695,0.004022,0.005507,0.1748,0.746,
0.8887,0.3792,0.01033,0.009277,0.006538,0.01344,0.01438,0.007113,0.007681,0.004016,0.005507,0.1748,0.7469,
0.8842,0.3795,0.01033,0.009267,0.0065,0.01342,0.01337,0.007079,0.007666,0.004012,0.005507,0.1749,0.748,
0.8824,0.3793,0.01026,0.009257,0.00646,0.01341,0.0131,0.007072,0.007658,0.00401,0.005505,0.1749,0.7484,
0.8821,0.3665,0.01026,0.009257,0.006413,0.01338,0.0131,0.007072,0.007658,0.00401,0.005504,0.1749,0.7485,
0.8822,0.3729,0.01026,0.009249,0.006408,0.01334,0.01297,0.007063,0.007646,0.004006,0.005499,0.1756,0.748,
0.8821,0.3687,0.01026,0.00925,0.006408,0.01332,0.01297,0.007063,0.007647,0.004006,0.005499,0.1756,0.748,
0.8733,0.3722,0.01024,0.009249,0.006387,0.01329,0.01097,0.007036,0.007635,0.003995,0.005495,0.1756,0.7501,
0.8707,0.3668,0.01023,0.009221,0.006361,0.01327,0.01048,0.007025,0.007631,0.003984,0.005484,0.1756,0.7507,
0.8716,0.3693,0.01033,0.009221,0.006361,0.01327,0.01037,0.007021,0.007627,0.003984,0.005755,0.1753,0.7507,
0.8713,0.3656,0.01033,0.009222,0.006361,0.01325,0.01033,0.007021,0.007627,0.003984,0.005755,0.1753,0.7508,
0.8721,0.3647,0.01041,0.009222,0.00636,0.01322,0.01031,0.007017,0.007627,0.003984,0.005938,0.1752,0.7508,
0.8715,0.3653,0.01041,0.009222,0.006361,0.01321,0.01019,0.007017,0.007627,0.003984,0.005938,0.1752,0.7509,
0.8706,0.3678,0.0104,0.009216,0.00636,0.01316,0.01004,0.007014,0.007623,0.003984,0.005938,0.1752,0.7511,
0.872,0.3669,0.01048,0.009206,0.006358,0.0131,0.01003,0.007011,0.00762,0.003982,0.006224,0.1753,0.7507,
0.8731,0.3651,0.01074,0.009205,0.006357,0.01302,0.009807,0.007006,0.007619,0.003981,0.006598,0.1749,0.7508,
0.8744,0.3618,0.01101,0.009205,0.006357,0.01299,0.009707,0.007007,0.007619,0.003981,0.006811,0.1747,0.7506,
0.8731,0.3641,0.01098,0.009197,0.006356,0.01295,0.00948,0.007006,0.007619,0.003981,0.00681,0.1747,0.7509,
0.8739,0.3634,0.01109,0.009182,0.006313,0.0129,0.009434,0.007001,0.007612,0.003977,0.006804,0.1755,0.7502,
0.8743,0.3775,0.01112,0.009177,0.006252,0.01289,0.009307,0.00699,0.00761,0.003976,0.007087,0.1754,0.7502,
0.8764,0.3706,0.01126,0.009174,0.006249,0.01287,0.009303,0.006987,0.007608,0.003975,0.007484,0.1753,0.7497,
0.8761,0.3609,0.01126,0.009173,0.006249,0.01284,0.009262,0.006988,0.007607,0.003975,0.007484,0.1754,0.7498,
0.876,0.3592,0.01126,0.009172,0.006248,0.01282,0.009262,0.006988,0.007608,0.003975,0.007484,0.1754,0.7498,
0.8753,0.3751,0.01124,0.00914,0.006248,0.01279,0.00918,0.00698,0.007604,0.003975,0.007485,0.1754,0.75,
0.8758,0.3779,0.01129,0.00914,0.006207,0.01277,0.009162,0.006976,0.007604,0.003975,0.007702,0.1752,0.75,
0.8752,0.3823,0.01127,0.00913,0.006206,0.01271,0.009099,0.006973,0.0076,0.003975,0.007703,0.1752,0.7502,
0.8752,0.3757,0.01136,0.009108,0.006153,0.0127,0.008992,0.006969,0.0076,0.003975,0.007851,0.175,0.7502,
0.8743,0.3678,0.01138,0.009097,0.006151,0.01267,0.008689,0.006969,0.007601,0.003975,0.008031,0.1749,0.7506,
0.8744,0.3603,0.01137,0.009069,0.006148,0.01264,0.008667,0.006961,0.007597,0.003973,0.008027,0.1753,0.7502,
0.875,0.3599,0.01145,0.009037,0.006147,0.01264,0.008566,0.006952,0.007591,0.003967,0.008233,0.1753,0.7501,
0.8743,0.3577,0.01145,0.009037,0.006147,0.01261,0.008437,0.006952,0.007591,0.003966,0.008233,0.1753,0.7503,
0.874,0.367,0.01119,0.009059,0.006151,0.0128,0.008382,0.006981,0.007602,0.004182,0.007969,0.1753,0.7504,
0.8736,0.3675,0.01116,0.00907,0.006161,0.01279,0.008364,0.007066,0.007493,0.00421,0.007917,0.1753,0.7505,
0.8724,0.3682,0.01102,0.009079,0.006095,0.01286,0.008304,0.007048,0.00745,0.004193,0.007914,0.1753,0.7507,
0.8722,0.3707,0.01084,0.009096,0.006104,0.01299,0.008339,0.007026,0.007436,0.004209,0.007877,0.1753,0.7508,
0.8714,0.3724,0.01083,0.009093,0.006117,0.01295,0.008238,0.007049,0.007416,0.004303,0.007725,0.1753,0.7509,
0.871,0.3689,0.0108,0.009105,0.006122,0.0129,0.008225,0.007081,0.007377,0.004388,0.007586,0.1754,0.751,
0.8706,0.3658,0.0108,0.009097,0.006132,0.01283,0.008207,0.007064,0.007356,0.004698,0.007263,0.1754,0.7511,
0.8699,0.3919,0.01076,0.009105,0.006135,0.01275,0.008214,0.007038,0.007356,0.004853,0.007036,0.1755,0.7513,
0.8691,0.3823,0.01074,0.009107,0.006143,0.01271,0.008243,0.007031,0.00736,0.004835,0.006937,0.1754,0.7515,
0.8685,0.3778,0.01059,0.009093,0.006153,0.01284,0.008161,0.006995,0.007384,0.004874,0.006872,0.1754,0.7516,
0.8682,0.3583,0.01058,0.009084,0.006163,0.01281,0.008164,0.006996,0.007346,0.005017,0.006714,0.1754,0.7517,
0.8679,0.3591,0.01073,0.009072,0.006171,0.01278,0.008029,0.006991,0.007322,0.005024,0.006705,0.1754,0.7518,
0.8677,0.3618,0.0107,0.009062,0.00618,0.01277,0.008146,0.006956,0.007241,0.005218,0.006511,0.1754,0.7518,
0.8673,0.3657,0.01069,0.00906,0.006192,0.01276,0.008126,0.006909,0.00724,0.005409,0.006297,0.1754,0.7519,
0.8686,0.3673,0.01086,0.009056,0.006212,0.01271,0.00816,0.006864,0.007197,0.005574,0.00632,0.1755,0.7516,
0.8695,0.367,0.01101,0.00906,0.006219,0.01263,0.008152,0.006794,0.007215,0.005556,0.006562,0.1752,0.7516,
0.8686,0.3889,0.01099,0.009067,0.006193,0.01262,0.008042,0.006793,0.007213,0.005748,0.006338,0.1752,0.7518,
