entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.463,0.2735,0.0541,0.01193,0.008016,0.04717,0.02351,0.01285,0.01673,0.01456,0.01487,0.3949,0.4014,
1.463,0.2609,0.05401,0.01192,0.008017,0.04713,0.02348,0.01284,0.01672,0.01456,0.01487,0.3949,0.4015,
1.463,0.2608,0.05402,0.01192,0.008017,0.04707,0.02336,0.01284,0.01672,0.01456,0.01487,0.395,0.4017,
1.462,0.2609,0.05402,0.01192,0.008017,0.04707,0.02321,0.01282,0.01671,0.01456,0.01487,0.395,0.4019,
1.462,0.2618,0.05399,0.01192,0.008017,0.04705,0.02317,0.01281,0.01671,0.01456,0.01487,0.395,0.4019,
1.461,0.2607,0.05394,0.01187,0.008018,0.04705,0.02308,0.0128,0.01671,0.01456,0.01487,0.395,0.4021,
1.46,0.2615,0.05392,0.01186,0.008018,0.04704,0.02281,0.0128,0.01671,0.01456,0.01487,0.395,0.4024,
1.476,0.2473,0.06124,0.01185,0.008012,0.047,0.02259,0.01279,0.0167,0.01455,0.01566,0.3948,0.3948,
1.479,0.256,0.06158,0.0118,0.008001,0.04697,0.02248,0.01279,0.01669,0.01454,0.01641,0.3945,0.3942,
1.478,0.2416,0.06152,0.0118,0.008002,0.04691,0.02236,0.01278,0.01668,0.01454,0.01641,0.3946,0.3944,
1.477,0.2367,0.06141,0.0118,0.008003,0.04682,0.02228,0.01277,0.01669,0.01455,0.01641,0.3947,0.3946,
1.475,0.237,0.06105,0.01179,0.008008,0.04632,0.0222,0.01276,0.01668,0.01455,0.01642,0.3949,0.3953,
1.471,0.2354,0.05941,0.01179,0.008013,0.04584,0.02217,0.01276,0.01668,0.01455,0.01643,0.3952,0.3972,
1.468,0.2379,0.05883,0.01177,0.008017,0.04532,0.02196,0.01275,0.01668,0.01456,0.01644,0.3954,0.3983,
1.463,0.2387,0.05659,0.01176,0.007905,0.04532,0.02193,0.01274,0.01668,0.01456,0.01644,0.3954,0.4007,
1.46,0.2382,0.05571,0.01173,0.007861,0.04482,0.02177,0.01271,0.01667,0.01457,0.01645,0.3956,0.4021,
1.47,0.2325,0.06151,0.01171,0.007857,0.04441,0.02156,0.01269,0.01666,0.01458,0.0166,0.3958,0.3966,
1.47,0.2249,0.0617,0.01163,0.007854,0.04401,0.02141,0.01265,0.01663,0.01456,0.01731,0.3957,0.3966,
1.465,0.2279,0.05966,0.01161,0.007855,0.04361,0.0212,0.01265,0.01663,0.01456,0.01731,0.3959,0.399,
1.462,0.229,0.0587,0.0116,0.007852,0.04321,0.0212,0.01265,0.01663,0.01457,0.01732,0.3961,0.4001,
1.46,0.2316,0.05782,0.01159,0.007849,0.04306,0.02109,0.01265,0.01664,0.01457,0.01733,0.3963,0.4011,
1.457,0.2252,0.05644,0.01158,0.00785,0.04282,0.02106,0.01264,0.01663,0.01457,0.01733,0.3964,0.4027,
1.453,0.2247,0.05533,0.01157,0.007853,0.0425,0.02087,0.01259,0.01661,0.01458,0.01734,0.3965,0.4042,
1.45,0.2279,0.05445,0.01156,0.007853,0.04242,0.02072,0.01258,0.0166,0.01458,0.01733,0.3966,0.4053,
1.447,0.2182,0.05358,0.01153,0.007837,0.04205,0.02068,0.01258,0.01661,0.01459,0.01733,0.3968,0.4065,
1.445,0.2277,0.05274,0.01147,0.007829,0.04196,0.02065,0.01257,0.0166,0.01459,0.01734,0.3968,0.4074,
1.443,0.231,0.05201,0.01146,0.007821,0.04187,0.02061,0.01257,0.0166,0.01459,0.01734,0.3969,0.4083,
1.463,0.2068,0.06255,0.01145,0.007804,0.04161,0.02053,0.01256,0.0166,0.01459,0.01743,0.397,0.3979,
1.46,0.202,0.06127,0.01136,0.007806,0.04143,0.02043,0.01256,0.01659,0.0146,0.01744,0.3971,0.3994,
1.467,0.1906,0.06344,0.01132,0.007794,0.04121,0.02032,0.01253,0.01656,0.01458,0.01903,0.3966,0.3966,
1.466,0.191,0.06319,0.01129,0.007796,0.04086,0.0202,0.01253,0.01657,0.01458,0.01916,0.3968,0.3971,
1.467,0.2066,0.06294,0.0114,0.007816,0.04085,0.02007,0.01261,0.01653,0.01501,0.01895,0.3968,0.397,
1.464,0.2196,0.06137,0.01142,0.007798,0.0411,0.02011,0.01262,0.01641,0.01523,0.01874,0.3969,0.3983,
1.462,0.2174,0.06024,0.0114,0.00781,0.04116,0.02006,0.01266,0.01633,0.01565,0.01827,0.397,0.3994,
1.467,0.2165,0.0624,0.01142,0.007824,0.04113,0.01999,0.01267,0.01625,0.01565,0.01881,0.3968,0.3971,
1.466,0.2182,0.06183,0.01156,0.007833,0.04107,0.01992,0.01264,0.01621,0.01576,0.01857,0.3969,0.3977,
1.467,0.2004,0.0624,0.01152,0.00784,0.04103,0.02419,0.008459,0.01611,0.01587,0.01954,0.3965,0.3965,
1.463,0.2001,0.06109,0.01155,0.007864,0.04081,0.02399,0.008424,0.01627,0.0158,0.01933,0.3967,0.3982,
1.465,0.2019,0.06159,0.01172,0.007709,0.04083,0.02379,0.008514,0.01613,0.01599,0.01956,0.3966,0.3976,
1.466,0.2038,0.06244,0.01173,0.007724,0.04079,0.02361,0.008707,0.01606,0.016,0.01949,0.3966,0.3968,
1.464,0.2065,0.06104,0.01183,0.00775,0.04096,0.02363,0.008735,0.01605,0.01637,0.01885,0.3969,0.3979,
1.461,0.2158,0.05988,0.01184,0.007755,0.04115,0.02331,0.008824,0.01609,0.01629,0.01878,0.3969,0.3992,
1.464,0.2201,0.06143,0.01202,0.007771,0.04135,0.02255,0.008894,0.01609,0.01631,0.01903,0.3968,0.3977,
1.458,0.2223,0.05939,0.01206,0.007766,0.04142,0.02187,0.008933,0.01596,0.01634,0.01882,0.3969,0.4005,
1.455,0.2261,0.05899,0.01211,0.007771,0.04149,0.0215,0.008846,0.01588,0.01662,0.01845,0.397,0.4013,
1.449,0.2372,0.0566,0.01207,0.007773,0.04152,0.02111,0.008827,0.01585,0.01654,0.0183,0.3971,0.4043,
1.444,0.2361,0.05472,0.01201,0.007749,0.04142,0.02103,0.00887,0.01772,0.01483,0.01812,0.3972,0.4063,
1.441,0.2378,0.05362,0.01204,0.00776,0.04132,0.02106,0.008838,0.01777,0.01498,0.01773,0.3974,0.4074,
1.46,0.2273,0.06325,0.01202,0.007764,0.04124,0.02078,0.009067,0.01769,0.01492,0.01793,0.3975,0.3978,
1.457,0.2299,0.06254,0.01202,0.007767,0.04131,0.02068,0.009094,0.01773,0.01496,0.01756,0.3977,0.3987,
1.453,0.2446,0.06128,0.01219,0.007736,0.04107,0.02059,0.009159,0.0219,0.01075,0.0175,0.3978,0.4,
1.458,0.2606,0.06355,0.01217,0.007753,0.04103,0.02054,0.009316,0.02161,0.01083,0.01787,0.3977,0.3976,
1.458,0.2387,0.06387,0.01191,0.00774,0.04095,0.02062,0.009302,0.02161,0.01087,0.01788,0.3977,0.3975,
1.455,0.2425,0.06262,0.01187,0.00774,0.04094,0.02054,0.009283,0.02162,0.01102,0.01773,0.3978,0.3989,
1.453,0.2413,0.06112,0.0119,0.00774,0.04104,0.02059,0.009405,0.02167,0.01096,0.0175,0.3979,0.4002,
1.45,0.2313,0.06011,0.01191,0.007749,0.04085,0.02054,0.009408,0.02164,0.01111,0.01736,0.398,0.4013,
1.457,0.2274,0.06365,0.01199,0.007761,0.04079,0.02059,0.00938,0.02165,0.01113,0.01739,0.398,0.3977,
1.456,0.2315,0.06301,0.0121,0.007768,0.04078,0.02046,0.009333,0.0217,0.01121,0.01724,0.3981,0.3983,
1.453,0.2337,0.06214,0.01197,0.007774,0.04053,0.02049,0.009409,0.02156,0.01124,0.01717,0.3982,0.3995,
1.45,0.2379,0.06082,0.01202,0.007785,0.04063,0.02142,0.008506,0.02146,0.01147,0.01688,0.3983,0.4007,
1.446,0.2387,0.0593,0.01197,0.007756,0.04058,0.02117,0.008761,0.02119,0.01156,0.01679,0.3983,0.4026,
1.457,0.2374,0.06319,0.012,0.007697,0.04092,0.02105,0.008903,0.02103,0.01149,0.01788,0.3979,0.3979,
1.456,0.2384,0.06298,0.01202,0.007712,0.04091,0.02104,0.008984,0.02088,0.01175,0.01741,0.3981,0.3982,
1.458,0.2401,0.06276,0.01216,0.007713,0.04099,0.02107,0.0091,0.02074,0.01197,0.0178,0.3979,0.3978,
1.461,0.2429,0.06253,0.01224,0.007705,0.04102,0.02074,0.009268,0.02064,0.01198,0.01887,0.3975,0.3975,
1.458,0.2459,0.06081,0.01225,0.007714,0.04104,0.02081,0.009318,0.02052,0.01203,0.01876,0.3975,0.3992,
1.456,0.2421,0.06004,0.01224,0.007718,0.04094,0.02089,0.009398,0.02037,0.01206,0.0186,0.3976,0.4001,
1.461,0.2397,0.06272,0.0121,0.007732,0.04097,0.02084,0.009416,0.02029,0.01203,0.01905,0.3974,0.3974,
