RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8222000.0,1813000.0,1218000.0,7169000.0,3573000.0,1952000.0,2542000.0,2212000.0,2260000.0,6.001E7,6.1E7,
8207000.0,1811000.0,1218000.0,7161000.0,3568000.0,1951000.0,2540000.0,2212000.0,2260000.0,6.001E7,6.101E7,
8207000.0,1811000.0,1218000.0,7151000.0,3549000.0,1951000.0,2540000.0,2212000.0,2260000.0,6.001E7,6.103E7,
8207000.0,1811000.0,1218000.0,7151000.0,3526000.0,1948000.0,2539000.0,2212000.0,2260000.0,6.001E7,6.105E7,
8201000.0,1811000.0,1218000.0,7148000.0,3520000.0,1946000.0,2538000.0,2212000.0,2259000.0,6.001E7,6.106E7,
8194000.0,1803000.0,1218000.0,7148000.0,3506000.0,1945000.0,2538000.0,2212000.0,2259000.0,6.001E7,6.108E7,
8190000.0,1802000.0,1218000.0,7145000.0,3465000.0,1945000.0,2538000.0,2212000.0,2259000.0,6.001E7,6.112E7,
9308000.0,1802000.0,1218000.0,7145000.0,3434000.0,1945000.0,2538000.0,2212000.0,2381000.0,6.001E7,6.002E7,
9366000.0,1795000.0,1217000.0,7144000.0,3419000.0,1945000.0,2538000.0,2212000.0,2495000.0,6.001E7,5.996E7,
9356000.0,1795000.0,1217000.0,7134000.0,3400000.0,1943000.0,2537000.0,2212000.0,2495000.0,6.001E7,5.998E7,
9338000.0,1793000.0,1217000.0,7119000.0,3388000.0,1942000.0,2537000.0,2212000.0,2495000.0,6.001E7,5.999E7,
9276000.0,1791000.0,1217000.0,7039000.0,3374000.0,1939000.0,2535000.0,2210000.0,2495000.0,6.001E7,6.006E7,
9021000.0,1790000.0,1217000.0,6961000.0,3367000.0,1937000.0,2533000.0,2210000.0,2495000.0,6.001E7,6.032E7,
8928000.0,1786000.0,1217000.0,6878000.0,3333000.0,1934000.0,2532000.0,2210000.0,2495000.0,6.001E7,6.045E7,
8588000.0,1784000.0,1200000.0,6878000.0,3327000.0,1933000.0,2532000.0,2210000.0,2495000.0,6.001E7,6.081E7,
8450000.0,1779000.0,1192000.0,6798000.0,3302000.0,1927000.0,2529000.0,2210000.0,2495000.0,6.001E7,6.099E7,
9325000.0,1775000.0,1191000.0,6733000.0,3269000.0,1924000.0,2526000.0,2210000.0,2517000.0,6.001E7,6.013E7,
9358000.0,1764000.0,1191000.0,6674000.0,3247000.0,1919000.0,2522000.0,2208000.0,2625000.0,6.001E7,6.014E7,
