entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.751,0.2279,0.1642,0.03902,0.02947,0.05384,0.02344,0.01694,0.01317,0.01465,0.01507,0.3145,0.3157,
1.749,0.2297,0.1633,0.03893,0.02939,0.05337,0.02339,0.0169,0.01314,0.01462,0.01503,0.3169,0.315,
1.747,0.2275,0.1628,0.03881,0.0293,0.0532,0.02331,0.01685,0.0131,0.01457,0.01498,0.3191,0.314,
1.747,0.2286,0.162,0.03881,0.0293,0.0532,0.02331,0.01685,0.0131,0.01457,0.01498,0.3191,0.3148,
1.744,0.231,0.162,0.0388,0.02931,0.05306,0.02247,0.01685,0.0131,0.01457,0.01498,0.3192,0.3157,
1.742,0.2402,0.1614,0.03879,0.02933,0.0531,0.02179,0.01681,0.01311,0.01459,0.01499,0.3194,0.3167,
1.739,0.2862,0.1604,0.03869,0.02925,0.05296,0.02145,0.01676,0.01307,0.01455,0.01496,0.3218,0.3161,
1.737,0.2795,0.1592,0.03871,0.02928,0.05301,0.02081,0.01678,0.01309,0.01456,0.01497,0.3221,0.3176,
1.736,0.2838,0.1589,0.03872,0.02929,0.05303,0.02054,0.01678,0.01309,0.01457,0.01498,0.3222,0.318,
1.735,0.2755,0.1582,0.03869,0.02927,0.05261,0.02053,0.01677,0.01308,0.01456,0.01496,0.3236,0.3177,
1.733,0.2724,0.1581,0.03869,0.02871,0.05262,0.02053,0.01678,0.01308,0.01456,0.01497,0.3236,0.3184,
1.733,0.281,0.1576,0.03869,0.02871,0.05263,0.02053,0.01678,0.01309,0.01456,0.01497,0.3237,0.3187,
1.733,0.2782,0.1573,0.0387,0.02873,0.05265,0.02054,0.01679,0.01309,0.01457,0.01498,0.3238,0.3188,
1.733,0.271,0.1572,0.03871,0.02873,0.05266,0.02055,0.01679,0.01309,0.01457,0.01498,0.3239,0.3189,
1.733,0.277,0.1567,0.03871,0.02873,0.05266,0.02055,0.01679,0.01309,0.01457,0.01498,0.3239,0.3194,
1.729,0.2722,0.1564,0.03837,0.02861,0.05231,0.02006,0.01677,0.01308,0.01456,0.01496,0.3253,0.3196,
1.728,0.2722,0.1561,0.03831,0.02856,0.05222,0.02003,0.01675,0.01306,0.01453,0.01494,0.3264,0.3191,
