R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-34,7.1,2999999.9999999995,69000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,73.0,0.67,0.67,0.0,23.0,0.064,0.0,0.0,0.0,240000.0,1.0,5.0E8,
1.6E-34,7.1,2999999.9999999995,69000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,73.0,0.67,0.67,0.0,23.0,0.079,0.0,0.0,0.0,250000.0,1.0,5.0E8,
1.6E-34,7.1,2999999.9999999995,69000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,73.0,0.67,0.67,0.0,23.0,0.1,0.0,0.0,0.0,260000.0,1.0,5.0E8,
1.6E-34,7.1,2999999.9999999995,69000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,73.0,0.67,0.67,0.0,23.0,0.14,0.0,0.0,0.0,270000.0,1.0,5.0E8,
1.6E-34,7.1,2999999.9999999995,69000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,73.0,0.67,0.67,0.0,23.0,0.19,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.6E-34,7.1,2999999.9999999995,69000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,73.0,0.67,0.67,0.0,23.0,0.25,0.0,0.0,0.0,300000.0,1.0,5.0E8,
1.6E-34,7.1,2999999.9999999995,69000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,73.0,0.67,0.67,0.0,23.0,0.19,0.0,0.0,0.0,290000.0,1.0,5.0E8,
1.8E-34,9.2,2999999.9999999995,91000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,97.0,0.86,0.86,0.0,24.0,0.18,0.0,0.0,0.0,270000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,84000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.81,0.81,0.0,24.0,0.11,0.0,0.0,0.0,250000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,84000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.096,0.0,0.0,0.0,250000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,84000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.099,0.0,0.0,0.0,250000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,84000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.12,0.0,0.0,0.0,260000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,84000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.15,0.0,0.0,0.0,270000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,84000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.19,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.7E-34,8.5,2800000.0,230000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.25,0.0,0.0,0.0,290000.0,1.0,5.0E8,
1.7E-34,8.5,2800000.0,230000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.33,0.0,0.0,0.0,300000.0,1.0,5.0E8,
1.7E-34,8.5,2800000.0,230000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.33,0.0,0.0,0.0,300000.0,1.0,5.0E8,
1.7E-34,8.5,2800000.0,230000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.21,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.7E-34,8.5,2700000.0,370000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.18,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.7E-34,8.5,2700000.0,370000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.19,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.7E-34,8.5,2700000.0,370000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.22,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.7E-34,8.5,2700000.0,370000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.27,0.0,0.0,0.0,290000.0,1.0,5.0E8,
1.7E-34,8.5,2700000.0,370000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.33,0.0,0.0,0.0,300000.0,1.0,5.0E8,
1.7E-34,8.5,2700000.0,370000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.43,0.0,0.0,0.0,310000.0,1.0,5.0E8,
1.7E-34,8.5,2500000.0,510000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.55,0.0,0.0,0.0,330000.0,1.0,5.0E8,
1.7E-34,8.5,2500000.0,510000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.3,0.0,0.0,0.0,300000.0,1.0,5.0E8,
1.7E-34,8.5,2500000.0,510000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,89.0,0.8,0.8,0.0,25.0,0.22,0.0,0.0,0.0,280000.0,1.0,5.0E8,
