FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,13.6426,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,8.89385,0.0,0.0,637.446,1.0,1.0,5.0E8,
0.0,0.0,0.0,0.0,13.6426,7089950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089950.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,8.89389,0.0,0.0,637.446,1.0,101.0,5.0005E8,
0.0,0.0,0.0,0.0,13.6426,7084920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7084920.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,8.89391,0.0,0.0,637.446,1.0,201.0,5.00075E8,
0.0,0.0,0.0,0.0,13.6426,7084920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7084920.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,8.89391,0.0,0.0,637.446,1.0,301.0,5.00075E8,
0.0,0.0,0.0,0.0,13.6426,7084920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7084920.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,8.89391,0.0,0.0,637.446,1.0,401.0,5.00075E8,
0.0,0.0,0.0,0.0,13.6426,7084920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7084920.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,8.89391,0.0,0.0,637.446,1.0,501.0,5.00075E8,
0.0,0.0,0.0,0.0,85.8305,7107540.0,32050.0,3394.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7142980.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,8.8845,0.0,0.0,651.968,1.0,601.0,5.00484E8,
0.0,0.0,0.0,0.0,85.8305,7102540.0,32027.5,3392.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7137960.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,8.88452,0.0,0.0,651.968,1.0,701.0,5.00509E8,
0.0,0.0,0.0,0.0,85.8305,7092540.0,31982.4,3387.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7127900.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,8.88456,0.0,0.0,651.968,1.0,801.0,5.0056E8,
0.0,0.0,0.0,0.0,85.8305,7092540.0,31982.4,3387.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7127900.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,8.88456,0.0,0.0,651.968,1.0,901.0,5.0056E8,
0.0,0.0,0.0,0.0,100.656,7095120.0,44486.1,3382.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7142980.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,8.87931,0.0,0.0,660.25,1.0,1001.0,5.00811E8,
0.0,0.0,0.0,0.0,100.656,7090120.0,44454.8,3380.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7137960.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,8.87933,0.0,0.0,660.25,1.0,1101.0,5.00836E8,
0.0,0.0,0.0,0.0,105.119,7095320.0,48115.5,6497.49,7798.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7157730.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,8.87501,0.0,0.0,667.156,1.0,1201.0,5.01053E8,
0.0,0.0,0.0,0.0,120.198,7099910.0,52723.3,12242.1,61634.1,1395.01,6726.61,3821.94,2597.92,16946.1,0.0,0.0,7258000.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,8.80608,0.0,0.0,786.638,1.0,1301.0,5.03974E8,
0.0,0.0,0.0,0.0,120.198,7099910.0,52723.3,12242.1,61634.1,1395.01,6726.61,3821.94,2597.92,16946.1,0.0,0.0,7258000.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,8.80608,0.0,0.0,786.638,1.0,1401.0,5.03974E8,
0.0,0.0,0.0,0.0,120.198,7099910.0,52723.3,12242.1,61634.1,1395.01,6726.61,3821.94,2597.92,16946.1,0.0,0.0,7258000.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,8.80608,0.0,0.0,786.638,1.0,1501.0,5.03974E8,
0.0,0.0,0.0,0.0,120.198,7099910.0,52723.3,12242.1,61634.1,1395.01,6726.61,3821.94,2597.92,16946.1,0.0,0.0,7258000.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,8.80608,0.0,0.0,786.638,1.0,1601.0,5.03974E8,
0.0,0.0,0.0,0.0,120.198,7099910.0,52723.3,12242.1,61634.1,1395.01,6726.61,3821.94,2597.92,16946.1,0.0,0.0,7258000.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,8.80608,0.0,0.0,786.638,1.0,1701.0,5.03974E8,
0.0,0.0,0.0,0.0,120.198,7099910.0,52723.3,12242.1,61634.1,1395.01,6726.61,3821.94,2597.92,16946.1,0.0,0.0,7258000.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,8.80608,0.0,0.0,786.638,1.0,1801.0,5.03974E8,
