FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,13.6426,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,8.89385,0.0,0.0,637.446,1.0,101.0,5.0E8,
0.0,0.0,0.0,0.0,13.6426,7094970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7094970.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,8.89387,0.0,0.0,637.446,1.0,201.0,5.00025E8,
0.0,0.0,0.0,0.0,13.6426,7084920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7084920.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,8.89391,0.0,0.0,637.446,1.0,301.0,5.00075E8,
0.0,0.0,0.0,0.0,13.6426,7074870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7074870.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,8.89395,0.0,0.0,637.446,1.0,401.0,5.00126E8,
0.0,0.0,0.0,0.0,13.6426,7069840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069840.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,8.89398,0.0,0.0,637.446,1.0,501.0,5.00151E8,
0.0,0.0,0.0,0.0,13.6426,7064810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7064810.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,8.894,0.0,0.0,637.446,1.0,601.0,5.00176E8,
0.0,0.0,0.0,0.0,13.6426,7059790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7059790.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,8.89402,0.0,0.0,637.446,1.0,701.0,5.00201E8,
0.0,0.0,0.0,0.0,13.6426,7054760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7054760.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,8.89404,0.0,0.0,637.446,1.0,801.0,5.00226E8,
0.0,0.0,0.0,0.0,13.6426,7054760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7054760.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,8.89404,0.0,0.0,637.446,1.0,901.0,5.00226E8,
0.0,0.0,0.0,0.0,13.6426,7054760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7054760.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,8.89404,0.0,0.0,637.446,1.0,1001.0,5.00226E8,
