RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
4368000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
4361000.0,1037000.0,782700.0,1422000.0,622900.0,450400.0,350100.0,389500.0,400500.0,2376000.0,2396000.0,
4356000.0,1037000.0,782700.0,1422000.0,615400.0,450400.0,350100.0,389500.0,400500.0,2376000.0,2403000.0,
4389000.0,1035000.0,775000.0,1422000.0,615400.0,450400.0,350100.0,389500.0,400500.0,2388000.0,2370000.0,
4384000.0,1035000.0,775000.0,1422000.0,590200.0,450400.0,350100.0,389500.0,400500.0,2388000.0,2395000.0,
4379000.0,1035000.0,774800.0,1402000.0,590100.0,450300.0,350100.0,389400.0,400300.0,2400000.0,2395000.0,
4365000.0,1032000.0,774800.0,1385000.0,589800.0,450300.0,350000.0,389300.0,471600.0,2352000.0,2410000.0,
4411000.0,1032000.0,774800.0,1380000.0,589700.0,450300.0,350000.0,389300.0,471500.0,2364000.0,2364000.0,
4392000.0,1030000.0,774800.0,1376000.0,559500.0,450300.0,350000.0,389300.0,471500.0,2364000.0,2394000.0,
4408000.0,1028000.0,774800.0,1376000.0,554700.0,449100.0,348500.0,389300.0,471500.0,2375000.0,2377000.0,
4385000.0,1026000.0,773400.0,1365000.0,554000.0,448900.0,348300.0,389100.0,471300.0,2375000.0,2391000.0,
4380000.0,1026000.0,773300.0,1365000.0,546500.0,448900.0,348300.0,389100.0,471300.0,2399000.0,2398000.0,
4369000.0,1025000.0,773200.0,1356000.0,546400.0,448800.0,348200.0,388900.0,471100.0,2399000.0,2406000.0,
4403000.0,1025000.0,773200.0,1356000.0,546400.0,448800.0,348200.0,388900.0,509400.0,2373000.0,2372000.0,
4403000.0,1025000.0,773200.0,1351000.0,538900.0,448800.0,348200.0,388900.0,509400.0,2373000.0,2379000.0,
4391000.0,1015000.0,773100.0,1343000.0,538900.0,448800.0,348200.0,388900.0,509400.0,2385000.0,2379000.0,
4380000.0,1013000.0,773100.0,1335000.0,512600.0,447300.0,348100.0,388900.0,509400.0,2385000.0,2407000.0,
4409000.0,993100.0,773100.0,1335000.0,512600.0,447300.0,348100.0,388900.0,509400.0,2397000.0,2373000.0,
4404000.0,988000.0,772900.0,1326000.0,498500.0,443700.0,348000.0,388700.0,509300.0,2397000.0,2391000.0,
4394000.0,987900.0,772900.0,1326000.0,498500.0,443700.0,348000.0,388700.0,509300.0,2397000.0,2391000.0,
4382000.0,982800.0,772800.0,1321000.0,498400.0,443700.0,348000.0,388700.0,612900.0,2305000.0,2392000.0,
4375000.0,982800.0,771100.0,1319000.0,498300.0,443600.0,347900.0,388600.0,612800.0,2305000.0,2400000.0,
4386000.0,982700.0,757600.0,1315000.0,475600.0,443500.0,347900.0,388400.0,612700.0,2328000.0,2414000.0,
4376000.0,982700.0,757600.0,1315000.0,475600.0,443500.0,347900.0,388400.0,612700.0,2328000.0,2414000.0,
4376000.0,982600.0,744500.0,1306000.0,475400.0,443400.0,347800.0,388200.0,612600.0,2328000.0,2427000.0,
4428000.0,982300.0,744500.0,1306000.0,475400.0,443400.0,347800.0,388200.0,612600.0,2352000.0,2370000.0,
4428000.0,982300.0,744500.0,1301000.0,459600.0,443400.0,347700.0,388200.0,612600.0,2352000.0,2386000.0,
4405000.0,982200.0,744400.0,1292000.0,452000.0,443300.0,347600.0,388100.0,612400.0,2352000.0,2416000.0,
4347000.0,982100.0,744300.0,1288000.0,444400.0,443300.0,347600.0,388000.0,612400.0,2352000.0,2467000.0,
4331000.0,980100.0,744200.0,1288000.0,444400.0,443300.0,347600.0,388000.0,612400.0,2352000.0,2474000.0,
4331000.0,980100.0,744100.0,1283000.0,444400.0,443200.0,347500.0,387900.0,612200.0,2352000.0,2474000.0,
4363000.0,978800.0,746600.0,1283000.0,436800.0,449700.0,341000.0,387900.0,612200.0,2363000.0,2439000.0,
4338000.0,975700.0,747500.0,1300000.0,436700.0,449600.0,341000.0,399000.0,601200.0,2363000.0,2439000.0,
4331000.0,977200.0,748000.0,1290000.0,436600.0,449600.0,429400.0,310600.0,601100.0,2363000.0,2439000.0,
4370000.0,976000.0,752600.0,1286000.0,735200.0,150900.0,429300.0,310400.0,600900.0,2375000.0,2391000.0,
4392000.0,976200.0,755700.0,1286000.0,712500.0,150900.0,429300.0,321500.0,589900.0,2387000.0,2379000.0,
4391000.0,975800.0,756900.0,1277000.0,712500.0,150900.0,429200.0,327500.0,583800.0,2387000.0,2379000.0,
4243000.0,1109000.0,756800.0,1272000.0,712500.0,150900.0,429200.0,333500.0,577700.0,2387000.0,2379000.0,
