entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.052,0.2279,0.2993,0.07109,0.05369,0.0981,0.04271,0.03087,0.024,0.0267,0.02745,0.162,0.1641,
2.052,0.2319,0.299,0.07107,0.05365,0.09745,0.0427,0.03088,0.024,0.0267,0.02745,0.1629,0.1642,
2.052,0.2328,0.2987,0.07109,0.05367,0.09749,0.0422,0.03089,0.02401,0.02671,0.02746,0.1629,0.1648,
2.05,0.2332,0.301,0.07097,0.05314,0.09747,0.04219,0.03088,0.02401,0.02671,0.02746,0.1637,0.1625,
2.047,0.234,0.3007,0.07099,0.05316,0.09751,0.04048,0.03089,0.02402,0.02672,0.02747,0.1638,0.1643,
2.047,0.2451,0.3006,0.07105,0.0532,0.09628,0.04051,0.03092,0.02403,0.02674,0.02748,0.1648,0.1644,
2.055,0.2193,0.2996,0.07081,0.05318,0.09507,0.04048,0.03091,0.02402,0.02672,0.03237,0.1614,0.1654,
2.053,0.2265,0.3026,0.07078,0.05315,0.0947,0.04046,0.03089,0.02401,0.02671,0.03235,0.1622,0.1622,
2.051,0.2304,0.3018,0.07079,0.05324,0.09457,0.03845,0.03094,0.02405,0.02675,0.03241,0.1624,0.1645,
2.049,0.2244,0.3029,0.07064,0.05324,0.09456,0.03812,0.03086,0.02394,0.02675,0.0324,0.1632,0.1634,
2.05,0.2277,0.3018,0.07065,0.05324,0.09397,0.03813,0.0309,0.02398,0.02678,0.03244,0.1635,0.1646,
2.049,0.2234,0.3011,0.07053,0.05316,0.09385,0.03757,0.03086,0.02394,0.02675,0.0324,0.1649,0.1649,
2.049,0.2287,0.3006,0.07052,0.05321,0.09333,0.0376,0.03089,0.02396,0.02676,0.03242,0.1651,0.1656,
2.052,0.2277,0.3027,0.07047,0.05316,0.09325,0.03757,0.03086,0.02394,0.02674,0.03503,0.1632,0.1631,
2.051,0.3525,0.3028,0.07049,0.05318,0.09294,0.03707,0.03087,0.02395,0.02675,0.03504,0.1632,0.1637,
2.051,0.2764,0.3024,0.06988,0.05324,0.09251,0.03711,0.03091,0.02398,0.02678,0.03508,0.1642,0.1639,
2.048,0.2327,0.3021,0.06987,0.05331,0.09208,0.03535,0.03085,0.02401,0.02682,0.03513,0.1645,0.166,
2.046,0.2181,0.3043,0.06855,0.05336,0.09217,0.03539,0.03088,0.02403,0.02684,0.03516,0.1654,0.1638,
2.044,0.2021,0.3044,0.06829,0.05342,0.09167,0.03446,0.03067,0.02406,0.02687,0.0352,0.1657,0.1653,
2.044,0.2237,0.3039,0.06834,0.05346,0.09173,0.03448,0.03069,0.02407,0.02689,0.03523,0.1658,0.1654,
2.055,0.2058,0.3033,0.06802,0.05349,0.09146,0.03449,0.03071,0.02408,0.0269,0.04242,0.1595,0.1656,
2.055,0.2066,0.3029,0.06804,0.05339,0.09129,0.0345,0.03071,0.02409,0.0269,0.04243,0.1596,0.1662,
2.051,0.1985,0.3035,0.068,0.05242,0.091,0.03291,0.03069,0.02407,0.02687,0.0424,0.1611,0.167,
2.051,0.2025,0.303,0.06805,0.05246,0.09106,0.03293,0.03071,0.02409,0.02689,0.04243,0.1612,0.1672,
2.05,0.1961,0.3032,0.06808,0.05159,0.0905,0.03294,0.03073,0.0241,0.0269,0.04245,0.1613,0.1682,
2.047,0.1949,0.3064,0.06798,0.05152,0.09038,0.0329,0.03069,0.02407,0.02687,0.04239,0.1627,0.164,
2.045,0.1961,0.3065,0.068,0.05154,0.09009,0.03182,0.0307,0.02407,0.02687,0.04241,0.1628,0.1652,
2.045,0.1964,0.3051,0.06804,0.05157,0.08953,0.03131,0.03071,0.02408,0.02688,0.04243,0.1629,0.1674,
2.047,0.1976,0.3016,0.06814,0.05163,0.08932,0.03083,0.03075,0.02411,0.02692,0.04248,0.1631,0.1711,
2.048,0.2015,0.3007,0.06804,0.05166,0.08939,0.03085,0.03078,0.02413,0.02694,0.04251,0.1632,0.1718,
2.047,0.2144,0.3008,0.06806,0.05168,0.08911,0.03086,0.03078,0.02413,0.02694,0.04252,0.1633,0.1718,
2.045,0.1973,0.303,0.06796,0.05184,0.0891,0.03033,0.03122,0.02368,0.02694,0.04251,0.1641,0.1693,
2.047,0.1933,0.3015,0.0678,0.05194,0.09033,0.03035,0.03124,0.0237,0.02772,0.04177,0.1642,0.1695,
2.047,0.2038,0.3013,0.06798,0.05203,0.08976,0.03037,0.03127,0.02987,0.0216,0.04181,0.1644,0.1696,
2.031,0.2065,0.304,0.06788,0.05235,0.08945,0.05113,0.01049,0.02986,0.02159,0.0418,0.1652,0.1663,
2.029,0.1961,0.3054,0.06788,0.05255,0.08944,0.04955,0.01049,0.02985,0.02236,0.04102,0.166,0.1654,
2.029,0.2032,0.3056,0.06791,0.05267,0.08884,0.04958,0.0105,0.02987,0.02279,0.04062,0.1661,0.1655,
2.043,0.2601,0.2957,0.07727,0.05274,0.08861,0.04965,0.01051,0.02991,0.02324,0.04026,0.1663,0.1658,
