FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,601.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,701.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,801.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,901.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,1001.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,1101.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,1201.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,1301.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,1401.0,228524.0,
0.0,4.52657,0.0,0.0622342,19252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19252.2,0.0,0.0,0.0,1.0,1.02054E-21,0.0,0.0,7.35481,0.0,0.0,9.09525,0.0,1501.0,228524.0,
