cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,0.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,0.0,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,0.0,6.590000000000001E-34,2.914E-33,1.097E-33,4.685E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,0.01,0.0,0.0,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
0.0,6.347,371.1,686.5,344.8,2.876,30.76,39.57,36.31,50.98,59.21,0.0,0.3059,0.7634,9.772,7.954,2.68,7.274,16.77,15.59,34.38,26.1,0.0,0.3059,0.7634,9.772,7.954,2.68,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,10.68,7.027,332.6,3.141,2.821,3.573,3.217,4.83,0.0,10.12,23.98,32.9,198.0,131.0,0.4695,0.6435,1.109,0.8497,1.171,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046E-4,0.0,200.1,47570.0,18310.0,17030.0,919700.0,9572.0,12240.0,7511.0,9920.0,10460.0,0.0,1.981E-35,6.590000000000001E-34,2.9069999999999998E-33,1.0719999999999999E-33,4.683E-34,1.426E-33,1.8240000000000002E-32,2.2140000000000002E-34,9.135E-33,5.164E-34,0.01,0.0,0.8213,28.39,75.22,28.59,3.95,2.009,3.882,3.645,4.98,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.153,4.917,1.986,12.98,1.073,0.7802,0.2135,0.4885,0.2287,
0.0,6.347,370.4,685.6,361.2,1.183,30.77,39.58,36.31,50.98,59.21,0.0,0.3059,0.7633,9.772,7.953,2.643,7.274,16.77,15.59,34.38,26.1,0.0,0.3059,0.7633,9.772,7.953,2.643,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,10.68,7.037,332.6,3.135,2.832,3.573,3.224,4.836,0.0,10.12,24.72,33.75,181.5,132.0,0.4681,0.6255,1.101,0.8367,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248E-4,0.0,205.2,47210.0,18200.0,15970.0,902700.0,9507.0,11980.0,7365.0,9747.0,10450.0,0.0,1.981E-35,6.5890000000000005E-34,2.9019999999999998E-33,1.065E-33,4.681000000000001E-34,1.413E-33,1.8240000000000002E-32,2.211E-34,9.135E-33,5.162E-34,0.01,0.0,0.8213,28.39,75.22,28.59,3.939,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.151,4.916,1.986,12.98,1.073,0.7803,0.2136,0.4885,0.2286,
0.0,6.347,370.6,687.5,374.7,0.8284,30.77,39.58,36.31,50.98,59.21,0.0,0.3059,0.7627,9.772,7.954,2.643,7.274,16.77,15.59,34.38,26.1,0.0,0.3059,0.7627,9.772,7.954,2.643,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,10.68,7.037,332.6,3.135,2.832,3.573,3.224,4.836,0.0,10.12,24.53,31.83,168.0,132.4,0.4682,0.6281,1.101,0.8381,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193E-4,0.0,205.2,48240.0,18620.0,15500.0,912900.0,9695.0,12050.0,7425.0,9838.0,10660.0,0.0,1.981E-35,6.588E-34,2.895E-33,1.056E-33,4.681000000000001E-34,1.3969999999999999E-33,1.8240000000000002E-32,2.2070000000000003E-34,9.135E-33,5.159E-34,0.01,0.0,0.8213,28.39,75.22,28.59,3.939,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.132,4.923,1.997,12.98,1.073,0.7803,0.2136,0.4886,0.2287,
0.0,6.347,370.6,687.5,385.1,0.5768,30.56,42.23,37.84,47.63,58.98,0.0,0.3059,0.7551,9.711,8.003,2.621,7.25,17.08,15.78,33.98,26.07,0.0,0.3059,0.7551,9.711,8.003,2.621,7.25,17.08,15.78,33.98,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03,10.68,7.022,330.8,3.1,2.827,3.556,3.213,4.811,0.0,10.12,24.41,30.57,158.8,132.4,0.4672,0.6046,1.103,0.8182,1.16,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134E-4,0.0,208.3,50290.0,19400.0,15460.0,942300.0,10010.0,12600.0,8007.0,9219.0,10980.0,0.0,1.981E-35,6.21E-34,2.857E-33,1.019E-33,3.6030000000000004E-34,1.261E-33,1.9680000000000002E-32,1.192E-33,7.179E-33,3.753E-34,0.01,0.0,0.8213,28.39,75.02,28.79,3.921,1.989,4.138,3.794,4.65,5.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.131,4.912,2.007,12.96,1.07,0.8222,0.2395,0.4334,0.2246,
0.0,6.347,371.2,694.8,385.0,0.5549,30.56,42.24,37.84,47.63,58.98,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,33.98,26.07,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,33.98,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03,10.68,7.022,330.8,3.1,2.827,3.556,3.213,4.811,0.0,10.12,24.49,29.83,151.7,132.5,0.4669,0.5879,1.102,0.8121,1.159,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,218.3,53410.0,20620.0,15780.0,993800.0,10580.0,12370.0,8365.0,9382.0,11590.0,0.0,1.981E-35,6.212E-34,2.852E-33,1.002E-33,3.6030000000000004E-34,1.244E-33,1.9680000000000002E-32,1.192E-33,7.179E-33,3.751E-34,0.01,0.0,0.8213,28.38,75.04,28.77,3.921,1.989,4.138,3.794,4.65,5.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.13,4.907,2.012,12.96,1.07,0.8222,0.2395,0.4334,0.2246,
0.0,6.347,371.2,695.1,389.2,0.5482,30.56,42.25,37.84,47.63,58.98,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,33.98,26.07,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,33.98,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03,10.68,7.022,330.8,3.1,2.827,3.556,3.213,4.811,0.0,10.12,24.54,29.54,147.5,132.5,0.4669,0.5833,1.102,0.8104,1.159,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131E-4,0.0,218.3,56190.0,21690.0,16230.0,1042000.0,11130.0,12460.0,8748.0,9663.0,12190.0,0.0,1.981E-35,6.212E-34,2.8399999999999998E-33,9.907E-34,3.6030000000000004E-34,1.23E-33,1.9680000000000002E-32,1.1909999999999999E-33,7.179E-33,3.748E-34,0.01,0.0,0.8213,28.38,75.04,28.77,3.921,1.989,4.138,3.794,4.65,5.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.13,4.907,2.012,12.96,1.07,0.8222,0.2395,0.4334,0.2246,
0.0,6.347,371.2,695.7,391.6,0.5455,30.56,42.25,37.84,47.85,58.77,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,32.12,27.93,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,32.12,27.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,10.67,6.976,328.9,3.097,2.804,3.534,3.191,4.784,0.0,10.12,24.47,28.9,145.2,132.5,0.4667,0.5768,1.102,0.808,1.159,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106E-4,0.0,224.4,58670.0,22620.0,16420.0,1087000.0,11620.0,12410.0,9082.0,9865.0,12720.0,0.0,1.981E-35,6.2110000000000005E-34,2.8289999999999998E-33,9.804E-34,3.6030000000000004E-34,1.218E-33,1.9680000000000002E-32,1.1909999999999999E-33,7.179E-33,3.7470000000000004E-34,0.01,0.0,0.8213,28.38,75.04,28.77,3.921,1.989,4.138,3.794,4.673,5.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.13,4.907,2.012,12.95,1.069,0.8221,0.2395,0.4306,0.2273,
0.0,6.347,371.0,696.0,393.5,0.5434,30.56,42.26,37.84,47.85,58.77,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,32.12,27.93,0.0,0.3059,0.7567,9.736,7.976,2.621,7.25,17.08,15.78,32.12,27.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,10.65,6.921,323.5,2.984,2.76,3.486,3.138,4.686,0.0,10.12,24.7,28.69,143.2,132.5,0.4667,0.5712,1.101,0.806,1.159,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136E-4,0.0,224.4,62370.0,24040.0,17000.0,1154000.0,12330.0,12450.0,9586.0,10210.0,13490.0,0.0,1.981E-35,6.2110000000000005E-34,2.815E-33,9.683E-34,3.6030000000000004E-34,1.203E-33,1.967E-32,1.19E-33,7.177999999999999E-33,3.744E-34,0.01,0.0,0.8213,28.38,75.04,28.77,3.921,1.989,4.138,3.794,4.673,5.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783,9.13,4.907,2.012,12.95,1.069,0.8221,0.2394,0.4305,0.2272,
0.0,6.39,371.4,695.6,412.6,0.5434,30.52,42.26,37.84,47.85,58.77,0.0,0.3186,0.7566,9.725,7.988,2.621,7.238,17.08,15.78,32.12,27.93,0.0,0.3186,0.7566,9.725,7.988,2.621,7.238,17.08,15.78,32.12,27.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,10.64,6.869,318.9,2.899,2.722,3.445,3.092,4.606,0.0,10.12,24.32,28.11,125.1,132.5,0.4667,0.5708,1.101,0.8059,1.159,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,234.6,59840.0,23070.0,15920.0,1098000.0,11790.0,12130.0,9119.0,9812.0,12860.0,0.0,1.982E-35,6.21E-34,2.7989999999999998E-33,9.598000000000001E-34,3.6030000000000004E-34,1.19E-33,1.967E-32,1.19E-33,7.177999999999999E-33,3.7430000000000003E-34,0.01,0.0,0.8256,28.38,74.96,28.85,3.921,1.985,4.137,3.794,4.673,5.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04564,9.129,4.907,2.012,12.94,1.062,0.8213,0.2393,0.4305,0.2271,
