entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.6396,0.3355,0.003954,0.003383,0.002555,0.004669,0.002033,0.001469,0.001142,0.001271,0.001306,0.1956,0.7826,
0.6648,0.3355,0.01756,0.01502,0.01134,0.0206,0.009025,0.006522,0.00507,0.005642,0.0058,0.8687,0.03469,
0.6626,0.3355,0.01748,0.01496,0.0113,0.02051,0.008986,0.006494,0.005048,0.005617,0.005775,0.8693,0.03454,
0.6637,0.3432,0.01748,0.01496,0.0113,0.02051,0.008986,0.006494,0.005048,0.005617,0.006009,0.8691,0.03454,
0.6637,0.3432,0.01748,0.01496,0.0113,0.02051,0.008986,0.006494,0.005048,0.005617,0.006009,0.8691,0.03454,
0.6772,0.3334,0.01748,0.01496,0.01129,0.0205,0.008984,0.006492,0.005047,0.005616,0.008864,0.8662,0.03453,
0.6797,0.33,0.01748,0.01496,0.01129,0.0205,0.008984,0.006492,0.005047,0.005616,0.00941,0.8657,0.03453,
0.6806,0.3259,0.01748,0.01496,0.01129,0.0205,0.008875,0.006492,0.005047,0.005616,0.009647,0.8655,0.03464,
0.6782,0.326,0.01741,0.0149,0.01125,0.02029,0.008845,0.00647,0.00503,0.005596,0.009614,0.8661,0.03452,
0.6782,0.326,0.01741,0.0149,0.01125,0.02029,0.008845,0.00647,0.00503,0.005596,0.009614,0.8661,0.03452,
0.6778,0.3264,0.01741,0.0149,0.01125,0.02029,0.008577,0.006448,0.00503,0.005596,0.009614,0.8661,0.03481,
0.6825,0.323,0.01741,0.0149,0.01125,0.02029,0.008577,0.006448,0.00503,0.005596,0.01066,0.865,0.03481,
