entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.529,0.2156,0.03873,0.008321,0.007709,0.06006,0.02535,0.02347,0.02083,0.0209,0.02025,0.3865,0.3878,
1.532,0.2159,0.04033,0.008319,0.007707,0.05956,0.02534,0.02318,0.02082,0.0209,0.02079,0.3866,0.3864,
1.531,0.2154,0.0403,0.00832,0.007708,0.05941,0.02539,0.02304,0.02082,0.0209,0.0208,0.3867,0.3866,
1.531,0.2143,0.04031,0.008318,0.007709,0.05929,0.02547,0.02296,0.02083,0.02091,0.0208,0.3868,0.3866,
1.532,0.2123,0.04063,0.008314,0.007708,0.05912,0.02547,0.02289,0.02082,0.0209,0.02105,0.3867,0.3864,
1.532,0.2207,0.04059,0.008311,0.007705,0.05904,0.02529,0.02284,0.02082,0.0209,0.02143,0.3866,0.3865,
1.531,0.2154,0.04059,0.008311,0.007705,0.05901,0.02517,0.02263,0.02082,0.0209,0.02143,0.3866,0.3868,
1.533,0.2125,0.04123,0.00831,0.007704,0.05893,0.02505,0.02255,0.02082,0.02089,0.02165,0.3866,0.3863,
1.532,0.2101,0.0412,0.008307,0.007704,0.05888,0.02478,0.02248,0.02082,0.0209,0.02166,0.3866,0.3867,
1.531,0.2122,0.04111,0.008298,0.007703,0.05879,0.02463,0.02244,0.02082,0.0209,0.02166,0.3867,0.3869,
1.53,0.2115,0.04111,0.008298,0.007704,0.05873,0.0245,0.02235,0.02082,0.0209,0.02166,0.3867,0.3872,
1.525,0.2124,0.04044,0.008298,0.007704,0.0587,0.0232,0.02229,0.02082,0.0209,0.02165,0.3867,0.3893,
1.53,0.2083,0.04215,0.008287,0.007697,0.05859,0.02317,0.02219,0.0208,0.02088,0.02256,0.3864,0.3873,
1.526,0.2092,0.0411,0.008247,0.007686,0.05854,0.02273,0.02219,0.0208,0.02088,0.02256,0.3864,0.3888,
1.521,0.2286,0.03947,0.008246,0.007687,0.05843,0.02238,0.02216,0.0208,0.02088,0.02256,0.3865,0.3909,
1.531,0.221,0.04347,0.008221,0.007684,0.05835,0.02243,0.02209,0.0208,0.02088,0.02298,0.3864,0.3867,
1.532,0.2244,0.04387,0.008216,0.007682,0.05832,0.02218,0.02197,0.02079,0.02087,0.02326,0.3863,0.3865,
1.528,0.2048,0.04289,0.008209,0.007686,0.05798,0.0221,0.02187,0.0208,0.02088,0.02327,0.3865,0.3878,
1.532,0.2038,0.04433,0.008181,0.007657,0.05754,0.02212,0.02174,0.02079,0.02088,0.02375,0.3865,0.3865,
1.529,0.2128,0.0432,0.008171,0.007658,0.05751,0.02224,0.02163,0.02079,0.02088,0.02375,0.3865,0.3876,
1.532,0.199,0.0447,0.008162,0.007655,0.05733,0.0236,0.01993,0.02078,0.02088,0.02419,0.3864,0.3863,
1.529,0.1983,0.04349,0.008158,0.007656,0.05711,0.02369,0.01971,0.02078,0.02088,0.0242,0.3866,0.3878,
1.532,0.1969,0.04503,0.008157,0.007654,0.05701,0.02367,0.01959,0.02078,0.02088,0.02442,0.3865,0.3863,
1.53,0.1936,0.04395,0.008145,0.007652,0.05691,0.0237,0.0195,0.02076,0.02086,0.02461,0.3865,0.3874,
1.532,0.1915,0.0448,0.008139,0.007646,0.05681,0.02361,0.01928,0.02075,0.02085,0.02533,0.3862,0.3865,
1.533,0.1903,0.04511,0.008136,0.007644,0.05676,0.02364,0.01915,0.02074,0.02084,0.02567,0.3861,0.3862,
1.531,0.1916,0.04456,0.00813,0.007642,0.05676,0.02339,0.01894,0.02074,0.02084,0.02567,0.3862,0.3872,
1.528,0.188,0.04345,0.008095,0.007601,0.05665,0.02339,0.01887,0.02075,0.02084,0.02567,0.3862,0.3885,
1.525,0.1882,0.04278,0.008096,0.007602,0.05659,0.02308,0.01882,0.02075,0.02085,0.02567,0.3862,0.3895,
1.522,0.1894,0.0417,0.008093,0.007602,0.05657,0.0231,0.01864,0.02074,0.02085,0.02568,0.3863,0.3908,
1.519,0.1914,0.041,0.008093,0.007602,0.05654,0.02276,0.01844,0.02073,0.02085,0.02568,0.3863,0.3921,
1.515,0.1975,0.03955,0.008122,0.007609,0.05686,0.02302,0.01838,0.02049,0.02127,0.02495,0.3864,0.3933,
1.533,0.1903,0.0465,0.008137,0.007608,0.05696,0.02322,0.01828,0.02046,0.02125,0.02573,0.3863,0.3856,
1.53,0.1956,0.04537,0.00823,0.007617,0.05772,0.02238,0.01846,0.02027,0.02137,0.02554,0.3862,0.3869,
1.531,0.1994,0.0453,0.008267,0.007624,0.05796,0.02249,0.01866,0.02003,0.0216,0.02551,0.3861,0.3865,
1.533,0.2018,0.04577,0.008274,0.007626,0.05787,0.02212,0.01874,0.01991,0.02196,0.02575,0.3859,0.3861,
1.531,0.1993,0.045,0.008181,0.007579,0.05775,0.02207,0.01869,0.01977,0.02214,0.02621,0.3858,0.3868,
1.529,0.2015,0.04422,0.008216,0.007581,0.058,0.02207,0.01865,0.01979,0.02224,0.02583,0.3858,0.3876,
1.526,0.2031,0.0431,0.00821,0.00759,0.05776,0.02229,0.01867,0.01958,0.02232,0.02568,0.386,0.3887,
1.523,0.1976,0.04174,0.008264,0.007595,0.05781,0.02232,0.01869,0.01941,0.02241,0.0255,0.3861,0.3901,
1.533,0.1977,0.04543,0.008335,0.007601,0.05785,0.0224,0.01857,0.0194,0.02236,0.02608,0.3861,0.3859,
1.53,0.2034,0.0437,0.008399,0.00752,0.05836,0.02281,0.01824,0.01932,0.02289,0.02556,0.3862,0.387,
1.529,0.2075,0.04332,0.008407,0.007526,0.05839,0.02285,0.01833,0.01911,0.02326,0.02516,0.3862,0.3874,
1.531,0.2072,0.04393,0.008422,0.007526,0.0585,0.02289,0.01837,0.01907,0.02322,0.02513,0.3864,0.3866,
1.528,0.2074,0.04312,0.008425,0.007528,0.05836,0.02292,0.01848,0.01902,0.02332,0.02485,0.3863,0.3876,
1.53,0.2066,0.04325,0.008345,0.00753,0.05817,0.02284,0.01833,0.01897,0.02346,0.02564,0.3861,0.3874,
1.535,0.2041,0.0445,0.008347,0.007507,0.05815,0.02289,0.0181,0.01895,0.02335,0.02692,0.3856,0.3857,
1.532,0.2059,0.0438,0.008327,0.007512,0.05803,0.02295,0.01792,0.01898,0.02333,0.02671,0.3858,0.3867,
1.535,0.2072,0.0447,0.008305,0.007512,0.05811,0.02309,0.01799,0.01882,0.02372,0.02647,0.3857,0.3855,
1.532,0.2134,0.04421,0.008344,0.007479,0.05831,0.02278,0.01792,0.01878,0.02419,0.02585,0.3858,0.3863,
1.529,0.2086,0.04283,0.008374,0.007484,0.05851,0.02287,0.01789,0.01867,0.02427,0.02567,0.386,0.3875,
1.53,0.2099,0.04344,0.008191,0.007457,0.05807,0.02294,0.01773,0.01856,0.02461,0.02591,0.386,0.3872,
1.526,0.2135,0.04221,0.00819,0.007467,0.05775,0.02276,0.01757,0.01852,0.02488,0.02559,0.3861,0.3889,
1.523,0.2428,0.0413,0.008176,0.007473,0.05788,0.02281,0.0176,0.01838,0.0254,0.02492,0.3863,0.3898,
1.534,0.2364,0.04477,0.008216,0.007468,0.05795,0.02299,0.01743,0.01842,0.02554,0.02573,0.3858,0.3857,
1.53,0.2384,0.04285,0.008304,0.007471,0.05848,0.02309,0.01745,0.01831,0.02585,0.02521,0.3861,0.3869,
1.535,0.2369,0.04388,0.008313,0.007467,0.05853,0.02314,0.0173,0.0183,0.02584,0.02606,0.3855,0.3856,
1.533,0.2246,0.04302,0.008314,0.007476,0.05839,0.02336,0.01715,0.01837,0.02576,0.026,0.3859,0.3863,
1.529,0.2289,0.0419,0.00831,0.007487,0.05828,0.02325,0.01718,0.01833,0.02581,0.02573,0.386,0.3877,
1.526,0.2397,0.04055,0.008195,0.007489,0.05828,0.0234,0.01729,0.01812,0.02609,0.02541,0.3861,0.3891,
