entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.8923,0.3774,0.01033,0.009296,0.006561,0.01344,0.0152,0.007128,0.007695,0.004022,0.005507,0.1748,0.746,
0.8875,0.3818,0.01033,0.009291,0.006554,0.01342,0.01408,0.007109,0.007686,0.004011,0.005496,0.1748,0.7472,
0.8841,0.388,0.01037,0.009253,0.006504,0.0134,0.01311,0.007098,0.007674,0.004,0.005491,0.1756,0.7475,
0.8831,0.3707,0.01068,0.009253,0.006503,0.01339,0.01217,0.00707,0.00767,0.003998,0.005954,0.1751,0.7482,
0.8822,0.376,0.01077,0.009253,0.006464,0.01334,0.01195,0.00707,0.007669,0.003998,0.005988,0.1751,0.7484,
0.8726,0.3868,0.01075,0.009241,0.00644,0.01328,0.009723,0.007048,0.00765,0.003985,0.005981,0.1755,0.7504,
0.8711,0.3768,0.01074,0.009227,0.006436,0.01327,0.009416,0.007044,0.00765,0.003985,0.005981,0.1755,0.7507,
0.8702,0.3755,0.0108,0.009227,0.006436,0.01323,0.009071,0.00704,0.007646,0.003985,0.006135,0.1754,0.7511,
0.872,0.3705,0.0109,0.009223,0.006432,0.01321,0.009006,0.007032,0.007642,0.003982,0.006512,0.1754,0.7506,
0.8725,0.3703,0.01096,0.009223,0.006432,0.01318,0.008934,0.007032,0.007642,0.003982,0.006691,0.1753,0.7507,
0.872,0.3763,0.01102,0.009212,0.00641,0.01314,0.008732,0.007028,0.007642,0.003982,0.006836,0.1751,0.7509,
0.8721,0.377,0.01128,0.009211,0.006359,0.01313,0.00849,0.007024,0.007642,0.003982,0.006951,0.175,0.7509,
0.8725,0.3563,0.01134,0.009161,0.006359,0.01309,0.008407,0.007024,0.007643,0.003983,0.007238,0.1747,0.751,
0.8734,0.3548,0.01148,0.00914,0.006355,0.01301,0.008317,0.00702,0.007638,0.00398,0.007325,0.1753,0.7505,
0.874,0.353,0.0115,0.009129,0.006355,0.01289,0.008193,0.007016,0.007639,0.00398,0.007826,0.1748,0.7507,
0.8748,0.3505,0.01154,0.009129,0.006355,0.01283,0.008122,0.007012,0.007639,0.00398,0.008215,0.1744,0.7508,
0.8753,0.3485,0.01166,0.00912,0.006349,0.0128,0.007966,0.007002,0.007627,0.003971,0.008207,0.1752,0.7501,
0.8744,0.3511,0.01166,0.009089,0.006347,0.01277,0.007835,0.006997,0.007627,0.003969,0.008205,0.1752,0.7503,
0.8758,0.358,0.01182,0.009084,0.006347,0.0127,0.007732,0.006981,0.007623,0.003969,0.008704,0.1748,0.7503,
0.8758,0.3448,0.0118,0.009073,0.006343,0.01268,0.007678,0.006978,0.007619,0.003967,0.008699,0.1752,0.75,
0.8743,0.3505,0.0118,0.009073,0.006303,0.01259,0.007485,0.006966,0.00761,0.003966,0.008698,0.1752,0.7503,
0.8737,0.3722,0.01191,0.009067,0.006302,0.01253,0.007269,0.006963,0.007605,0.003966,0.008766,0.1751,0.7505,
0.8742,0.3597,0.01198,0.009041,0.006298,0.01249,0.00722,0.006961,0.007603,0.003964,0.008931,0.1752,0.7503,
0.875,0.3719,0.01207,0.009033,0.006291,0.01247,0.007165,0.006955,0.007596,0.003964,0.009217,0.1749,0.7503,
0.8739,0.3581,0.01202,0.008956,0.006258,0.01243,0.007054,0.006953,0.007594,0.003963,0.009216,0.1751,0.7504,
0.8733,0.3549,0.01203,0.008957,0.006259,0.01236,0.006972,0.006954,0.007595,0.003963,0.009216,0.1752,0.7505,
0.8729,0.3483,0.01201,0.008946,0.006257,0.01231,0.00694,0.006953,0.007595,0.003963,0.009216,0.1752,0.7506,
0.8726,0.3442,0.01199,0.008945,0.006257,0.01227,0.00694,0.006953,0.007595,0.003963,0.009216,0.1752,0.7507,
0.8735,0.3425,0.01202,0.008945,0.006235,0.01223,0.006927,0.00695,0.007591,0.003963,0.009572,0.1748,0.7507,
0.8726,0.3421,0.01201,0.008928,0.006234,0.01219,0.006809,0.006951,0.007591,0.003963,0.009573,0.1748,0.7509,
0.8725,0.3442,0.01197,0.008925,0.006232,0.01216,0.006764,0.006948,0.007588,0.003961,0.009569,0.1751,0.7507,
0.8718,0.3624,0.01187,0.00892,0.00623,0.01216,0.00671,0.006999,0.007557,0.003994,0.009508,0.1752,0.7509,
0.8708,0.3434,0.01182,0.008898,0.006164,0.01212,0.006676,0.007144,0.007412,0.004005,0.009475,0.1752,0.7511,
0.8717,0.3554,0.01188,0.008906,0.00618,0.01212,0.00673,0.007171,0.00733,0.004457,0.009074,0.1751,0.751,
0.8719,0.3469,0.01194,0.008917,0.006184,0.01209,0.006582,0.007144,0.00736,0.004454,0.009353,0.1748,0.7512,
0.8718,0.3546,0.01186,0.008915,0.006192,0.01208,0.006524,0.007197,0.007305,0.004577,0.009207,0.1751,0.751,
0.8712,0.3619,0.01182,0.008931,0.006201,0.01204,0.006507,0.008044,0.006408,0.004658,0.009126,0.1751,0.7511,
0.8708,0.3604,0.01198,0.008928,0.006219,0.01201,0.006338,0.008067,0.00633,0.004725,0.009065,0.1751,0.7512,
0.8718,0.3638,0.01197,0.008919,0.00622,0.01204,0.006234,0.008081,0.006313,0.004788,0.009477,0.1747,0.7513,
0.8723,0.3728,0.012,0.008929,0.006226,0.012,0.006206,0.008095,0.006296,0.004961,0.009488,0.1745,0.7513,
0.873,0.3843,0.01223,0.008937,0.006223,0.01196,0.006186,0.009988,0.004403,0.005088,0.009674,0.1742,0.7511,
0.8742,0.3896,0.01259,0.008945,0.006236,0.01193,0.006172,0.009953,0.004368,0.005391,0.009349,0.1742,0.7509,
0.8741,0.3935,0.01262,0.00897,0.006239,0.01192,0.006172,0.01002,0.00428,0.005497,0.009184,0.1743,0.7508,
