R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
3.0E-10,33.0,3399999.9999999995,350000.0,2400.0,74000.0,0.0,1100.0,1400.0,1800.0,2200.0,6.4,3799999.9999999995,370.0,4.2,4.2,0.0,37.0,1.3,910000.0,7.7E-11,3.4E-16,270000.0,1.0,4.6E8,
2.1E-10,23.0,3199999.9999999995,240000.0,2400.0,74000.0,0.0,1100.0,1400.0,1800.0,2200.0,6.4,3499999.9999999995,260.0,3.1,3.1,0.0,37.0,1.0,900000.0,8.6E-11,2.4E-16,280000.0,1.0,4.6E8,
6.4E-12,0.73,2999999.9999999995,2300.0,2400.0,1100.0,0.0,1100.0,1400.0,1800.0,2200.0,6.2,2999999.9999999995,8.9,0.58,0.58,0.0,41.0,0.026,880000.0,9.1E-11,7.4E-18,260000.0,1.0,4.6E8,
6.4E-12,0.72,2899999.9999999995,2300.0,2400.0,1100.0,0.0,1100.0,1400.0,1800.0,2200.0,6.1,2899999.9999999995,8.8,0.57,0.57,0.0,42.0,0.017,860000.0,1.1E-10,7.4E-18,250000.0,1.0,4.5E8,
1.2E-9,38.0,3499999.9999999995,360000.0,2400.0,1100.0,0.0,1100.0,1400.0,1800.0,2200.0,7.5,3899999.9999999995,410.0,4.1,4.1,0.0,60.0,0.63,900000.0,3.0E-5,1.5E-8,240000.0,1.0,4.6E8,
1.9E-11,0.62,3399999.9999999995,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1800.0,2200.0,7.2,3399999.9999999995,6.7,0.58,0.58,0.0,60.0,0.18,870000.0,2.9E-5,2.5E-10,230000.0,1.0,4.6E8,
1.8E-11,0.59,3099999.9999999995,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,7.0,3099999.9999999995,6.6,0.55,0.55,0.0,61.0,0.0057,840000.0,2.8E-5,2.4E-10,220000.0,1.0,4.6E8,
1.8E-11,0.57,2899999.9999999995,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2999999.9999999995,6.3,0.53,0.53,0.0,62.0,0.0041,830000.0,2.8E-5,2.3E-10,210000.0,1.0,4.5E8,
1.7E-11,0.56,2899999.9999999995,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,62.0,0.0033,830000.0,2.8E-5,2.3E-10,200000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.003,830000.0,2.8E-5,2.3E-10,200000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.0033,830000.0,2.8E-5,2.3E-10,200000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.0041,830000.0,2.8E-5,2.3E-10,210000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.0055,830000.0,2.8E-5,2.3E-10,220000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.0075,830000.0,2.8E-5,2.3E-10,230000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.01,830000.0,2.8E-5,2.3E-10,240000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.015,830000.0,2.8E-5,2.3E-10,250000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.02,830000.0,2.8E-5,2.3E-10,270000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.014,830000.0,2.8E-5,2.3E-10,250000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.012,830000.0,2.8E-5,2.3E-10,250000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.012,830000.0,2.8E-5,2.3E-10,250000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.014,830000.0,2.8E-5,2.3E-10,250000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.018,830000.0,2.8E-5,2.3E-10,260000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.023,830000.0,2.8E-5,2.3E-10,270000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.03,830000.0,2.8E-5,2.3E-10,290000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.04,830000.0,2.8E-5,2.3E-10,300000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.034,830000.0,2.8E-5,2.3E-10,290000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.023,830000.0,2.8E-5,2.3E-10,270000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.021,830000.0,2.8E-5,2.3E-10,270000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.022,830000.0,2.8E-5,2.3E-10,270000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.026,830000.0,2.8E-5,2.3E-10,280000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.032,830000.0,2.8E-5,2.3E-10,290000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.041,830000.0,2.8E-5,2.3E-10,300000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.053,830000.0,2.8E-5,2.3E-10,310000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.059,830000.0,2.8E-5,2.3E-10,320000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.035,830000.0,2.8E-5,2.3E-10,290000.0,1.0,4.5E8,
1.7E-11,0.56,2800000.0,130.0,2400.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,6.9,2899999.9999999995,6.2,0.52,0.52,0.0,63.0,0.028,830000.0,2.8E-5,2.3E-10,280000.0,1.0,4.5E8,
5.2E-11,6.7,2999999.9999999995,220000.0,12000.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.3,3199999.9999999995,72.0,1.0,1.0,0.0,76.0,0.25,850000.0,0.0012,2.4E-6,270000.0,1.0,4.6E8,
1.6E-12,0.2,2700000.0,110000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0055,820000.0,0.0011,7.1E-8,260000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0038,820000.0,0.0011,7.1E-8,240000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0035,820000.0,0.0011,7.1E-8,240000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0037,820000.0,0.0011,7.1E-8,240000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0044,820000.0,0.0011,7.1E-8,250000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0056,820000.0,0.0011,7.1E-8,260000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0073,820000.0,0.0011,7.1E-8,270000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0096,820000.0,0.0011,7.1E-8,280000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.013,820000.0,0.0011,7.1E-8,290000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0081,820000.0,0.0011,7.1E-8,270000.0,1.0,4.6E8,
1.6E-12,0.2,2600000.0,250000.0,4700.0,1100.0,0.0,1100.0,1400.0,1700.0,2200.0,8.1,2899999.9999999995,2.2,0.17,0.17,0.0,79.0,0.0061,820000.0,0.0011,7.1E-8,260000.0,1.0,4.6E8,
1.0E-10,18.0,2899999.9999999995,440000.0,37000.0,110000.0,0.0,1100.0,1400.0,1700.0,2200.0,13.0,3499999.9999999995,180.0,2.4,2.4,0.0,110.0,3.4,850000.0,0.0031,1.4E-5,340000.0,1.0,4.6E8,
9.3E-11,17.0,2899999.9999999995,420000.0,20000.0,13000.0,0.0,1100.0,1400.0,1700.0,2200.0,13.0,3399999.9999999995,170.0,2.2,2.2,0.0,110.0,1.0,830000.0,0.003,1.3E-5,320000.0,1.0,4.6E8,
6.9E-11,12.0,2899999.9999999995,320000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,13.0,3199999.9999999995,120.0,1.7,1.7,0.0,110.0,0.73,810000.0,0.0029,9.5E-6,300000.0,1.0,4.6E8,
3.3E-11,6.0,2700000.0,150000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,60.0,0.93,0.93,0.0,110.0,0.27,790000.0,0.0028,4.6E-6,270000.0,1.0,4.6E8,
3.3E-11,6.0,2700000.0,150000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,60.0,0.93,0.93,0.0,110.0,0.13,780000.0,0.0028,4.6E-6,250000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.072,770000.0,0.0028,4.0E-6,230000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.06,770000.0,0.0028,4.0E-6,230000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.061,770000.0,0.0028,4.0E-6,230000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.071,770000.0,0.0028,4.0E-6,230000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.089,770000.0,0.0028,4.0E-6,240000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.11,770000.0,0.0028,4.0E-6,250000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.15,770000.0,0.0028,4.0E-6,260000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,52.0,0.84,0.84,0.0,110.0,0.2,770000.0,0.0028,4.0E-6,280000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,52.0,0.84,0.84,0.0,110.0,0.2,770000.0,0.0028,4.0E-6,270000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.13,770000.0,0.0028,4.0E-6,260000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.12,770000.0,0.0028,4.0E-6,250000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.12,770000.0,0.0028,4.0E-6,250000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,53.0,0.84,0.84,0.0,110.0,0.14,770000.0,0.0028,4.0E-6,260000.0,1.0,4.5E8,
2.9E-11,5.2,2700000.0,130000.0,2300.0,590.0,0.0,1100.0,1400.0,1700.0,2200.0,12.0,2899999.9999999995,52.0,0.84,0.84,0.0,110.0,0.18,770000.0,0.0028,4.0E-6,270000.0,1.0,4.5E8,
8.2E-11,29.0,2999999.9999999995,620000.0,49000.0,1300.0,0.0,1100.0,1400.0,1700.0,2200.0,14.0,3699999.9999999995,220.0,4.1,4.1,0.0,120.0,0.86,830000.0,0.0043,4.4E-5,280000.0,1.0,4.6E8,
7.3E-11,26.0,2999999.9999999995,600000.0,4100.0,1300.0,0.0,1100.0,1400.0,1700.0,2100.0,14.0,3599999.9999999995,200.0,3.7,3.7,0.0,130.0,0.47,810000.0,0.0042,3.9E-5,260000.0,1.0,4.6E8,
6.2E-11,22.0,2999999.9999999995,500000.0,4100.0,1300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,3499999.9999999995,170.0,3.2,3.2,0.0,130.0,0.24,790000.0,0.0041,3.3E-5,240000.0,1.0,4.6E8,
2.7E-11,9.4,2600000.0,280000.0,4100.0,1300.0,0.0,1100.0,1400.0,1700.0,2100.0,12.0,2899999.9999999995,72.0,1.5,1.5,0.0,130.0,0.11,740000.0,0.0038,1.4E-5,210000.0,1.0,4.6E8,
2.7E-11,9.4,2600000.0,280000.0,4100.0,1300.0,0.0,1100.0,1400.0,1700.0,2100.0,12.0,2899999.9999999995,72.0,1.5,1.5,0.0,130.0,0.043,730000.0,0.0038,1.4E-5,200000.0,1.0,4.6E8,
4.8E-11,33.0,2899999.9999999995,800000.0,20000.0,34000.0,0.0,1100.0,1400.0,1700.0,2100.0,14.0,3799999.9999999995,270.0,5.1,5.1,0.0,140.0,0.21,800000.0,0.01,6.2E-5,240000.0,1.0,4.6E8,
4.7E-11,32.0,2800000.0,800000.0,2400.0,34000.0,0.0,1100.0,1400.0,1700.0,2100.0,14.0,3699999.9999999995,270.0,5.0,5.0,0.0,150.0,0.29,780000.0,0.01,6.0E-5,230000.0,1.0,4.6E8,
3.8E-11,26.0,2800000.0,640000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,14.0,3499999.9999999995,210.0,4.1,4.1,0.0,150.0,0.15,760000.0,0.0097,4.9E-5,210000.0,1.0,4.6E8,
2.8E-11,19.0,2600000.0,470000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,3099999.9999999995,160.0,3.1,3.1,0.0,150.0,0.074,720000.0,0.0093,3.6E-5,200000.0,1.0,4.6E8,
2.6E-11,18.0,2400000.0,440000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,2899999.9999999995,150.0,2.9,2.9,0.0,150.0,0.058,710000.0,0.009,3.4E-5,190000.0,1.0,4.6E8,
2.6E-11,18.0,2400000.0,440000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,2899999.9999999995,150.0,2.9,2.9,0.0,150.0,0.051,710000.0,0.009,3.4E-5,190000.0,1.0,4.6E8,
2.6E-11,18.0,2300000.0,560000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,2899999.9999999995,150.0,2.9,2.9,0.0,150.0,0.057,710000.0,0.009,3.4E-5,190000.0,1.0,4.6E8,
2.6E-11,18.0,2300000.0,560000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,2899999.9999999995,150.0,2.9,2.9,0.0,150.0,0.072,710000.0,0.009,3.4E-5,200000.0,1.0,4.6E8,
2.6E-11,18.0,2300000.0,560000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,2899999.9999999995,150.0,2.9,2.9,0.0,150.0,0.097,710000.0,0.009,3.4E-5,210000.0,1.0,4.6E8,
2.6E-11,18.0,2300000.0,560000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,2899999.9999999995,150.0,2.9,2.9,0.0,150.0,0.13,710000.0,0.009,3.4E-5,220000.0,1.0,4.6E8,
2.6E-11,18.0,2300000.0,560000.0,2400.0,6300.0,0.0,1100.0,1400.0,1700.0,2100.0,13.0,2899999.9999999995,150.0,2.9,2.9,0.0,150.0,0.19,710000.0,0.009,3.4E-5,230000.0,1.0,4.6E8,
3.9E-11,38.0,2600000.0,910000.0,120000.0,160000.0,860.0,1100.0,2600.0,2100.0,3000.0,16.0,3799999.9999999995,350.0,5.7,5.7,0.0,220.0,15.0,760000.0,0.048,3.4E-4,400000.0,1.0,4.7E8,
2.3E-11,22.0,2500000.0,610000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,3000.0,15.0,3299999.9999999995,200.0,3.5,3.5,0.0,220.0,9.0,700000.0,0.045,2.0E-4,400000.0,1.0,4.7E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,190.0,3.4,3.4,0.0,230.0,12.0,680000.0,0.043,2.0E-4,430000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,180.0,3.4,3.4,0.0,230.0,27.0,680000.0,0.043,2.0E-4,490000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,150.0,3.4,3.4,0.0,230.0,54.0,680000.0,0.043,2.0E-4,550000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,120.0,3.4,3.4,0.0,230.0,89.0,680000.0,0.043,2.0E-4,620000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,82.0,3.4,3.4,0.0,230.0,120.0,680000.0,0.043,2.0E-4,690000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,53.0,3.4,3.4,0.0,230.0,150.0,680000.0,0.043,2.0E-4,760000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,34.0,3.4,3.4,0.0,230.0,170.0,680000.0,0.043,2.0E-4,820000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,21.0,3.4,3.4,0.0,230.0,180.0,680000.0,0.043,2.0E-4,890000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,16.0,3.4,3.4,0.0,230.0,190.0,680000.0,0.043,2.0E-4,940000.0,1.0,4.6E8,
2.2E-11,22.0,2100000.0,590000.0,600.0,160000.0,860.0,1100.0,2600.0,2100.0,2900.0,15.0,2899999.9999999995,20.0,3.4,3.4,0.0,230.0,190.0,680000.0,0.043,2.0E-4,900000.0,1.0,4.6E8,
