entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.463,0.2779,0.0541,0.01193,0.008016,0.04717,0.02351,0.01285,0.01673,0.01456,0.01487,0.3949,0.4014,
1.463,0.2757,0.05408,0.01193,0.007906,0.04711,0.02344,0.01283,0.01672,0.01456,0.01487,0.3949,0.4017,
1.462,0.2545,0.05405,0.01193,0.007907,0.04705,0.02328,0.01283,0.01672,0.01456,0.01487,0.3949,0.4019,
1.477,0.2481,0.06108,0.01192,0.007902,0.04693,0.02326,0.01282,0.01671,0.01455,0.0156,0.3947,0.3945,
1.477,0.2489,0.06103,0.01192,0.007902,0.04687,0.02314,0.01282,0.01671,0.01455,0.01561,0.3948,0.3947,
1.477,0.2493,0.06094,0.01191,0.007902,0.04677,0.02308,0.01282,0.01671,0.01455,0.01573,0.3948,0.3947,
1.476,0.2483,0.06083,0.01191,0.007903,0.04655,0.02308,0.01283,0.01672,0.01456,0.01585,0.3949,0.3948,
1.476,0.2546,0.06081,0.01191,0.007905,0.04637,0.02309,0.01283,0.01672,0.01456,0.01585,0.395,0.3949,
1.476,0.2516,0.06074,0.01191,0.007907,0.04622,0.02305,0.01282,0.01672,0.01456,0.01586,0.3951,0.3951,
1.475,0.2463,0.06066,0.01189,0.007906,0.0462,0.02289,0.01281,0.01672,0.01456,0.01586,0.3952,0.3953,
1.475,0.2645,0.06058,0.01188,0.007904,0.0462,0.0229,0.01281,0.01673,0.01457,0.01586,0.3952,0.3954,
1.471,0.2473,0.05888,0.01184,0.007903,0.04618,0.0229,0.01282,0.01673,0.01457,0.01586,0.3953,0.397,
1.474,0.2444,0.05983,0.01182,0.007899,0.04615,0.02278,0.01281,0.01671,0.01456,0.0164,0.3952,0.3959,
1.472,0.2435,0.05873,0.01179,0.007877,0.04612,0.02278,0.01281,0.01672,0.01457,0.0164,0.3952,0.397,
1.476,0.2467,0.06077,0.01177,0.007876,0.04596,0.02273,0.01281,0.01671,0.01456,0.01665,0.3952,0.3949,
1.475,0.2505,0.05988,0.01176,0.007875,0.04585,0.02252,0.0128,0.01671,0.01456,0.01707,0.3951,0.3958,
1.473,0.2464,0.05918,0.01176,0.007875,0.04582,0.02252,0.0128,0.01671,0.01456,0.01707,0.3951,0.3965,
1.477,0.2461,0.05986,0.01171,0.007869,0.04579,0.02242,0.01278,0.0167,0.01455,0.01791,0.3948,0.3956,
1.479,0.2283,0.06038,0.01154,0.007841,0.04568,0.02231,0.01276,0.01667,0.01454,0.0189,0.3945,0.3949,
1.481,0.2302,0.06059,0.01151,0.007836,0.04555,0.02226,0.01275,0.01666,0.01453,0.01968,0.3942,0.3944,
1.479,0.2193,0.06002,0.01138,0.007837,0.0454,0.02218,0.01273,0.01667,0.01453,0.01969,0.3943,0.3953,
1.476,0.2208,0.05865,0.01138,0.007837,0.04526,0.02218,0.01273,0.01667,0.01453,0.01969,0.3944,0.3967,
1.474,0.2215,0.05768,0.01136,0.007837,0.04511,0.02212,0.01272,0.01666,0.01454,0.0197,0.3945,0.3977,
1.482,0.2186,0.0596,0.01119,0.007768,0.0449,0.02207,0.01269,0.01663,0.01451,0.02186,0.3937,0.3951,
1.482,0.209,0.05962,0.01112,0.007725,0.04473,0.022,0.01269,0.01663,0.01451,0.02211,0.3937,0.3951,
1.477,0.229,0.05741,0.01106,0.007718,0.04457,0.02193,0.01269,0.01662,0.01451,0.02211,0.3938,0.3976,
1.484,0.2151,0.06118,0.01104,0.007719,0.04458,0.02193,0.01269,0.01662,0.01451,0.02219,0.3938,0.3937,
1.479,0.2058,0.0592,0.01096,0.007675,0.04453,0.02182,0.01267,0.01661,0.01452,0.0222,0.3939,0.3959,
1.477,0.2015,0.05837,0.01094,0.007676,0.04441,0.02178,0.01267,0.01661,0.01452,0.0222,0.394,0.3968,
1.476,0.1957,0.05782,0.01086,0.007646,0.0442,0.02179,0.01267,0.01662,0.01452,0.02221,0.3941,0.3975,
1.484,0.1958,0.06129,0.01088,0.007647,0.04414,0.02179,0.01267,0.01662,0.01453,0.0228,0.3936,0.394,
