entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.8923,0.3774,0.01033,0.009296,0.006561,0.01344,0.0152,0.007128,0.007695,0.004022,0.005507,0.1748,0.746,
0.8878,0.38,0.01033,0.009292,0.006554,0.01339,0.01418,0.007112,0.007685,0.004015,0.005495,0.1748,0.7471,
0.8865,0.392,0.01033,0.009292,0.006554,0.01338,0.01388,0.007105,0.007676,0.004009,0.005495,0.1749,0.7474,
0.8855,0.3815,0.01044,0.009273,0.006554,0.01336,0.01358,0.007079,0.007665,0.004009,0.005495,0.1749,0.7477,
0.8845,0.3678,0.01063,0.00925,0.006548,0.01334,0.01277,0.007065,0.007654,0.004006,0.005719,0.1754,0.7477,
0.8773,0.3688,0.01071,0.009236,0.006528,0.01332,0.01092,0.007047,0.007639,0.00399,0.005892,0.1752,0.7495,
0.876,0.3686,0.01069,0.00922,0.006527,0.01332,0.01067,0.007042,0.007633,0.003983,0.005893,0.1752,0.7498,
0.8767,0.3712,0.01086,0.009198,0.006525,0.01333,0.01055,0.007038,0.007633,0.003983,0.006065,0.175,0.7498,
0.8759,0.3769,0.01098,0.009198,0.006518,0.01333,0.01021,0.007038,0.007633,0.003983,0.006125,0.175,0.75,
0.8802,0.3647,0.01117,0.00919,0.006512,0.0133,0.01013,0.007032,0.007627,0.00398,0.007066,0.1747,0.7493,
0.8801,0.377,0.01116,0.009163,0.006503,0.01322,0.01004,0.007027,0.007621,0.003977,0.00706,0.1753,0.7489,
0.8794,0.3654,0.01116,0.009159,0.0065,0.0132,0.009903,0.007023,0.007621,0.003977,0.007061,0.1753,0.749,
0.8785,0.358,0.01124,0.009128,0.006441,0.01317,0.009672,0.007019,0.007621,0.003977,0.007159,0.1753,0.7493,
0.877,0.3656,0.01124,0.009116,0.00644,0.01316,0.009359,0.007006,0.007621,0.003977,0.007159,0.1753,0.7497,
0.8761,0.3637,0.01123,0.00911,0.006439,0.01315,0.009178,0.007001,0.007621,0.003977,0.007159,0.1753,0.7499,
0.8756,0.3686,0.01123,0.00911,0.006439,0.01313,0.009096,0.007002,0.007622,0.003977,0.007159,0.1753,0.75,
0.8782,0.3458,0.0115,0.00911,0.006417,0.01313,0.008987,0.006994,0.007617,0.003977,0.007829,0.1746,0.7498,
0.8762,0.3472,0.01148,0.009103,0.006373,0.01309,0.008627,0.006994,0.007618,0.003977,0.007829,0.1746,0.7503,
0.8752,0.3463,0.01146,0.009094,0.006373,0.01306,0.008489,0.006984,0.00761,0.003973,0.00783,0.1746,0.7505,
0.8745,0.3438,0.01144,0.009094,0.006327,0.01305,0.008402,0.006983,0.007609,0.003973,0.00783,0.1746,0.7507,
0.8738,0.3697,0.01144,0.009094,0.006327,0.01305,0.008252,0.006983,0.007609,0.003973,0.00783,0.1746,0.7508,
0.8742,0.3689,0.01145,0.009074,0.006318,0.01301,0.008029,0.006978,0.007603,0.00397,0.008081,0.175,0.7505,
0.8737,0.361,0.01145,0.009071,0.006318,0.013,0.007958,0.006974,0.007597,0.003964,0.008073,0.175,0.7506,
0.8728,0.3612,0.01145,0.00907,0.006318,0.01299,0.007779,0.006969,0.007597,0.003964,0.008073,0.175,0.7508,
0.872,0.3612,0.01145,0.00907,0.006318,0.01299,0.007614,0.006969,0.007597,0.003964,0.008073,0.175,0.7509,
0.8716,0.3789,0.01153,0.009042,0.006296,0.01297,0.007447,0.00696,0.007596,0.003963,0.008181,0.1749,0.7511,
0.8726,0.3594,0.01163,0.009036,0.006292,0.01295,0.007255,0.006947,0.007587,0.003961,0.008485,0.1752,0.7507,
0.8723,0.3679,0.01163,0.009029,0.006292,0.01293,0.00721,0.006947,0.007586,0.00396,0.008485,0.1752,0.7507,
0.8712,0.3576,0.01163,0.009029,0.006227,0.01293,0.007042,0.006947,0.007586,0.00396,0.008485,0.1752,0.751,
0.8715,0.3591,0.01168,0.009029,0.00619,0.01293,0.006967,0.006931,0.007586,0.00396,0.008708,0.175,0.7511,
0.871,0.356,0.01168,0.009028,0.006153,0.01293,0.006894,0.006931,0.007586,0.00396,0.008708,0.175,0.7512,
0.8699,0.3796,0.0117,0.009013,0.006157,0.01296,0.009864,0.0039,0.007519,0.00413,0.00865,0.175,0.7511,
0.8695,0.3757,0.01158,0.009031,0.006166,0.01306,0.009745,0.003884,0.007519,0.00439,0.00839,0.175,0.7512,
