FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,5.54251,0.0,0.0,23532.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.2,0.0,0.0,0.0,1.0,1.4838999999999999E-21,0.0,0.0,7.36824,0.0,0.0,13.2248,0.0,101.0,332116.0,
0.0,5.54251,0.0,0.0,23532.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.2,0.0,0.0,0.0,1.0,1.4838999999999999E-21,0.0,0.0,7.36794,0.0,0.0,13.2248,0.0,201.0,331883.0,
0.0,5.54251,0.0,0.0,23532.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.2,0.0,0.0,0.0,1.0,1.4838999999999999E-21,0.0,0.0,7.36781,0.0,0.0,13.2248,0.0,301.0,331784.0,
0.0,5.54251,0.0,0.0,23532.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.2,0.0,0.0,0.0,1.0,1.4838999999999999E-21,0.0,0.0,7.36746,0.0,0.0,13.2248,0.0,401.0,331519.0,
0.0,5.54251,0.0,0.0,23532.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.2,0.0,0.0,0.0,1.0,1.4838999999999999E-21,0.0,0.0,7.36724,0.0,0.0,13.2248,0.0,501.0,331353.0,
0.0,5.54251,0.0,0.0,23532.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.2,0.0,0.0,0.0,1.0,1.4838999999999999E-21,0.0,0.0,7.36703,0.0,0.0,13.2248,0.0,601.0,331187.0,
0.0,4.46011,0.0,12.5975,46753.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46753.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.39956,0.0,0.0,36.3279,0.0,701.0,936690.0,
0.0,4.46011,0.0,12.5975,46753.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46753.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3993,0.0,0.0,36.3279,0.0,801.0,936128.0,
0.0,4.83804,0.0,13.665,51780.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51780.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3988,0.0,0.0,38.3778,0.0,901.0,986394.0,
0.0,4.83804,0.0,13.665,51780.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51780.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3988,0.0,0.0,38.3778,0.0,1001.0,986394.0,
