entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.463,0.2779,0.05411,0.01193,0.008016,0.04717,0.02351,0.01285,0.01673,0.01456,0.01487,0.3948,0.4014,
1.477,0.2629,0.06085,0.01193,0.008014,0.0471,0.02347,0.01283,0.01672,0.01455,0.01518,0.3948,0.3946,
1.477,0.261,0.06079,0.01191,0.008008,0.04707,0.02347,0.01283,0.01672,0.01456,0.01518,0.3948,0.3946,
1.476,0.2666,0.06074,0.0119,0.008009,0.04703,0.02322,0.01283,0.01672,0.01456,0.01518,0.3949,0.3949,
1.477,0.2597,0.06095,0.01189,0.008005,0.04701,0.02317,0.01281,0.01671,0.01455,0.01565,0.3947,0.3945,
1.477,0.2766,0.06088,0.01187,0.008005,0.04701,0.02305,0.0128,0.01671,0.01455,0.01565,0.3948,0.3947,
1.476,0.2719,0.06089,0.01187,0.007906,0.04698,0.02289,0.01279,0.01671,0.01455,0.01565,0.3948,0.395,
1.475,0.2601,0.06084,0.01187,0.007905,0.04694,0.02274,0.01279,0.0167,0.01455,0.01565,0.3948,0.3952,
1.477,0.259,0.06119,0.01186,0.007904,0.04668,0.02274,0.01279,0.0167,0.01455,0.01604,0.3948,0.3947,
1.478,0.2643,0.06124,0.01185,0.007898,0.04652,0.02261,0.01275,0.01668,0.01454,0.01687,0.3946,0.3945,
1.478,0.2417,0.06109,0.01181,0.0079,0.04646,0.02254,0.01273,0.01667,0.01455,0.01688,0.3946,0.3947,
1.475,0.2479,0.05957,0.01176,0.007865,0.04627,0.02239,0.01269,0.01663,0.01454,0.01753,0.3944,0.3963,
1.471,0.2371,0.05779,0.01169,0.007861,0.04587,0.02233,0.01268,0.01663,0.01455,0.01754,0.3947,0.3984,
1.473,0.2323,0.0594,0.0116,0.007831,0.04558,0.0223,0.01268,0.01664,0.01455,0.01774,0.3948,0.3969,
1.466,0.2465,0.05661,0.01133,0.00781,0.04546,0.02221,0.01267,0.01664,0.01456,0.01775,0.3949,0.4001,
1.476,0.2294,0.06176,0.01133,0.007811,0.04524,0.02218,0.01266,0.01664,0.01456,0.01789,0.3949,0.395,
1.471,0.2289,0.06008,0.01131,0.007813,0.04485,0.02182,0.01265,0.01665,0.01457,0.0179,0.3952,0.3972,
1.475,0.2464,0.06222,0.0113,0.007813,0.04482,0.02178,0.01264,0.01665,0.01457,0.01798,0.3952,0.395,
1.473,0.2201,0.06155,0.01124,0.007814,0.04476,0.02159,0.01263,0.01666,0.01457,0.01798,0.3953,0.3959,
1.469,0.2403,0.05961,0.01118,0.007815,0.04467,0.02156,0.01262,0.01665,0.01457,0.01799,0.3953,0.398,
1.468,0.2336,0.05914,0.01118,0.007816,0.04458,0.02154,0.01262,0.01664,0.01458,0.01799,0.3954,0.3985,
1.465,0.2327,0.05824,0.01116,0.007818,0.04434,0.0213,0.01262,0.01664,0.01458,0.018,0.3956,0.3997,
1.473,0.2248,0.06194,0.01115,0.007816,0.04406,0.02123,0.0126,0.01662,0.01458,0.01866,0.3955,0.3959,
1.47,0.2161,0.06113,0.01112,0.007796,0.04394,0.021,0.01257,0.0166,0.01458,0.01866,0.3956,0.397,
1.465,0.2215,0.05955,0.01106,0.007775,0.04373,0.02083,0.01255,0.01658,0.01459,0.01867,0.3957,0.399,
1.474,0.2123,0.06334,0.01085,0.007757,0.04336,0.02073,0.01254,0.01656,0.01457,0.01998,0.3953,0.395,
1.476,0.2057,0.06289,0.01067,0.007744,0.04316,0.02071,0.01253,0.01654,0.01456,0.0214,0.3949,0.3949,
1.473,0.2051,0.06157,0.01067,0.007652,0.043,0.02052,0.0125,0.01654,0.01456,0.0214,0.395,0.3966,
1.471,0.2052,0.0611,0.01064,0.007609,0.04275,0.02039,0.01251,0.01654,0.01457,0.02141,0.3951,0.3973,
1.476,0.2017,0.06258,0.01058,0.007589,0.04267,0.02024,0.01249,0.01652,0.01455,0.02259,0.3947,0.3955,
1.474,0.2114,0.06151,0.01056,0.00759,0.04282,0.02012,0.0125,0.01652,0.01455,0.0226,0.3947,0.3965,
1.478,0.2074,0.06278,0.01049,0.007585,0.04289,0.0201,0.01269,0.01634,0.01546,0.02233,0.3945,0.3949,
1.475,0.2046,0.0616,0.01038,0.007552,0.04281,0.02012,0.01275,0.01619,0.01582,0.02194,0.3947,0.3962,
1.47,0.1946,0.05933,0.01029,0.007548,0.04282,0.02013,0.01275,0.01615,0.01583,0.02185,0.3948,0.3985,
1.467,0.2141,0.05852,0.01027,0.007504,0.04316,0.02007,0.01865,0.01014,0.0159,0.02179,0.3949,0.3991,
1.475,0.2071,0.06184,0.01019,0.007506,0.04338,0.02008,0.01873,0.009989,0.01612,0.02206,0.3948,0.3953,
1.472,0.2115,0.06032,0.01015,0.007527,0.04344,0.02013,0.01863,0.009989,0.01667,0.02144,0.3949,0.3968,
1.476,0.2095,0.06159,0.01012,0.007543,0.04369,0.02007,0.01862,0.009934,0.01688,0.02186,0.3948,0.395,
1.475,0.2096,0.06061,0.01011,0.007543,0.04412,0.02006,0.01855,0.009826,0.01684,0.02189,0.3948,0.3957,
1.473,0.2096,0.05913,0.0101,0.007544,0.04458,0.02009,0.01852,0.009787,0.01684,0.02189,0.3948,0.3967,
1.476,0.2102,0.06012,0.009888,0.007515,0.0448,0.02006,0.01853,0.009787,0.01708,0.02212,0.3947,0.3954,
1.475,0.2081,0.06073,0.009813,0.007443,0.04464,0.02429,0.01446,0.009669,0.01778,0.02157,0.3947,0.3949,
1.478,0.2104,0.06085,0.009652,0.007423,0.04472,0.02437,0.01438,0.009571,0.01801,0.02235,0.3943,0.3943,
1.48,0.2065,0.06068,0.009633,0.007416,0.04483,0.02439,0.0143,0.009571,0.0181,0.02326,0.394,0.3939,
1.479,0.2143,0.05979,0.009623,0.007419,0.04536,0.02438,0.01426,0.009521,0.01838,0.02295,0.394,0.3943,
1.476,0.2159,0.05828,0.009595,0.007418,0.04551,0.02446,0.01419,0.009531,0.01863,0.02259,0.3941,0.3957,
1.479,0.2173,0.05907,0.009547,0.007388,0.04578,0.02445,0.01415,0.009522,0.01867,0.02288,0.394,0.3945,
1.482,0.2109,0.05933,0.009533,0.007374,0.04566,0.02446,0.01407,0.009498,0.01893,0.02359,0.3938,0.3938,
1.481,0.2143,0.05896,0.00949,0.007405,0.04569,0.02454,0.01404,0.009419,0.01908,0.0234,0.3939,0.3941,
1.479,0.219,0.05811,0.009485,0.007414,0.04592,0.02453,0.01401,0.009421,0.01926,0.02313,0.394,0.3947,
1.477,0.2187,0.0568,0.008827,0.007379,0.04652,0.02454,0.01398,0.009418,0.01934,0.02354,0.3939,0.3958,
1.48,0.2142,0.05896,0.008811,0.007392,0.04642,0.02426,0.01393,0.009368,0.01999,0.02314,0.3939,0.3938,
1.477,0.2195,0.05811,0.008793,0.007399,0.04653,0.02393,0.01406,0.009232,0.02,0.02295,0.3941,0.3949,
1.479,0.2172,0.05882,0.008762,0.007386,0.0466,0.02363,0.01397,0.009229,0.02007,0.02334,0.394,0.3942,
1.479,0.2185,0.05912,0.008739,0.007382,0.04663,0.02341,0.01404,0.009118,0.02014,0.02344,0.394,0.394,
1.475,0.2202,0.05755,0.00871,0.007387,0.04685,0.02309,0.01402,0.009109,0.02014,0.0234,0.394,0.3957,
1.472,0.2214,0.05646,0.008692,0.007392,0.04691,0.02291,0.01394,0.009063,0.02028,0.0232,0.3942,0.3969,
1.469,0.2222,0.0553,0.008573,0.007396,0.04697,0.02264,0.01388,0.009057,0.02055,0.02294,0.3944,0.3983,
1.466,0.2247,0.05391,0.008565,0.007398,0.04709,0.02257,0.01387,0.009041,0.0206,0.02287,0.3945,0.3996,
1.464,0.2347,0.05303,0.008561,0.007405,0.04722,0.02253,0.01378,0.009003,0.02089,0.02259,0.3945,0.4005,
