cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,103.2,351.3,562.5,363.3,0.7236,22.99,41.21,37.84,50.11,58.61,0.0,1.166,1.033,9.708,8.24,3.764,4.525,11.88,8.595,19.33,52.91,0.0,1.166,1.033,9.708,8.24,3.764,4.525,11.88,8.595,19.33,52.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17,12.48,7.704,321.2,7.598,2.75,3.967,3.308,4.815,0.0,1.056E-6,35.12,104.2,126.8,141.0,1.858,0.7728,1.129,0.9681,1.309,0.0,0.0,4.7979999999999994E8,233200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205E-4,0.0,191000.0,54160.0,32430.0,17320.0,886700.0,37670.0,12650.0,9039.0,10860.0,11290.0,0.0,3.081E-8,8.25E-10,3.314E-33,9.501000000000001E-34,6.389E-34,4.636E-34,1.817E-32,2.4140000000000002E-34,9.141E-33,5.077000000000001E-34,0.01,0.0,4.819,30.33,69.34,26.47,4.616,1.24,4.05,3.8,4.894,5.851,0.0,0.6142,8.791,4.64,1.808,12.51,1.175,0.7759,0.2198,0.4987,0.2345,
0.0,112.0,354.3,560.4,365.9,0.7232,22.99,41.54,37.92,50.21,58.12,0.0,1.384,1.06,9.68,8.024,3.756,4.526,12.91,8.854,19.65,51.3,0.0,1.384,1.06,9.68,8.024,3.756,4.526,12.91,8.854,19.65,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17,12.73,8.044,320.0,7.718,2.758,4.239,3.387,4.991,0.0,1.146E-6,34.98,103.7,115.6,138.6,1.986,0.7712,1.312,1.02,1.434,0.0,0.0,4.7979999999999994E8,233200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,54460.0,33040.0,17700.0,899500.0,38560.0,12760.0,9905.0,11260.0,12140.0,0.0,3.264E-8,8.248E-10,3.294E-33,9.236E-34,6.3840000000000005E-34,4.627E-34,1.817E-32,2.409E-34,9.141E-33,5.076E-34,0.01,0.0,5.819,30.57,69.1,25.47,4.584,1.242,4.081,3.81,4.904,5.804,0.0,0.729,8.731,4.643,1.764,12.41,1.177,0.7742,0.2266,0.5001,0.2416,
0.0,159.9,355.4,559.7,325.1,0.7231,22.9,41.5,37.92,50.2,58.12,0.0,1.564,1.085,9.444,8.041,3.778,4.52,11.54,8.989,19.82,52.37,0.0,1.564,1.085,9.444,8.041,3.778,4.52,11.54,8.989,19.82,52.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.79,12.25,9.221,318.7,7.711,2.758,4.229,3.383,4.984,0.0,1.636E-6,32.49,95.36,121.3,136.3,1.986,0.7832,1.312,1.026,1.434,0.0,0.0,4.7969999999999994E8,340300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,55300.0,31910.0,19980.0,923400.0,39720.0,13080.0,10290.0,11650.0,12710.0,0.0,2.881E-8,1.624E-9,3.21E-33,9.593E-34,6.3480000000000005E-34,4.618E-34,1.816E-32,2.404E-34,9.14E-33,5.074E-34,0.01,0.0,5.77,31.61,67.61,26.1,4.469,1.233,4.079,3.81,4.904,5.804,0.0,0.813,8.689,4.534,1.883,12.32,1.162,0.7707,0.2259,0.4996,0.2408,
0.0,159.9,354.0,570.9,318.7,0.7192,27.46,41.88,38.02,49.78,58.02,0.0,1.572,1.111,9.36,8.018,3.768,4.581,11.39,8.951,19.97,52.4,0.0,1.572,1.111,9.36,8.018,3.768,4.581,11.39,8.951,19.97,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.29,13.4,7.963,313.6,7.69,2.709,4.161,3.331,4.915,0.0,1.636E-6,28.09,73.77,141.7,132.2,2.007,0.8121,1.312,1.041,1.435,0.0,0.0,4.7969999999999994E8,340300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,57170.0,32660.0,19130.0,956900.0,41370.0,13520.0,10740.0,12120.0,13360.0,0.0,3.257E-8,1.595E-9,3.1569999999999996E-33,9.599E-34,6.3120000000000005E-34,4.788E-34,1.816E-32,2.4E-34,9.14E-33,5.0730000000000005E-34,0.01,0.0,5.771,31.66,66.92,26.25,4.37,1.62,4.12,3.821,4.863,5.794,0.0,0.8421,8.688,4.555,1.796,12.23,1.173,0.7696,0.2245,0.4991,0.2396,
0.0,196.4,343.4,571.6,321.3,13.34,22.7,42.0,38.23,50.01,58.34,0.0,1.784,1.021,9.418,7.883,3.805,4.499,11.38,8.945,19.97,52.39,0.0,1.784,1.021,9.418,7.883,3.805,4.499,11.38,8.945,19.97,52.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.39,16.2,6.795,312.9,7.527,2.018,3.466,2.64,4.071,0.0,0.04874,26.35,69.92,107.5,133.4,1.944,0.8251,1.261,0.9892,1.341,0.0,0.0,4.7969999999999994E8,340300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001E-4,0.0,191000.0,61120.0,37360.0,17170.0,973300.0,42220.0,13070.0,10290.0,11660.0,12830.0,0.0,3.472E-8,1.594E-9,3.1449999999999995E-33,9.186E-34,6.4670000000000006E-34,4.597E-34,1.816E-32,2.397E-34,9.14E-33,5.074E-34,0.01,0.0,7.397,30.69,66.68,25.05,5.449,1.214,4.136,3.839,4.884,5.82,0.0,0.9714,8.527,4.544,1.689,12.41,1.13,0.762,0.2159,0.4897,0.2278,
0.0,203.6,319.2,576.6,322.2,0.5326,22.68,45.12,39.58,46.32,57.18,0.0,1.787,0.8754,9.435,7.874,3.787,4.212,8.796,8.804,18.58,56.91,0.0,1.787,0.8754,9.435,7.874,3.787,4.212,8.796,8.804,18.58,56.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,19.04,8.342,310.0,7.676,2.656,4.101,3.28,4.85,0.0,2.057E-6,23.12,73.36,106.6,156.0,1.939,1.166,1.798,1.542,2.117,0.0,0.0,4.7959999999999994E8,397200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182E-4,0.0,191000.0,46560.0,41420.0,18850.0,993900.0,44020.0,13890.0,11710.0,11250.0,13940.0,0.0,3.216E-8,6.076E-9,3.132E-33,8.725E-34,5.339E-34,4.7990000000000004E-34,1.967E-32,1.325E-33,6.989999999999999E-33,2.747E-34,0.01,0.0,6.988,29.6,67.39,25.03,6.137,1.213,4.461,4.008,4.562,5.761,0.0,1.04,7.933,4.682,1.739,12.65,1.121,0.816,0.258,0.4452,0.2355,
0.0,214.9,328.2,570.0,313.8,0.5389,22.03,45.61,39.61,46.49,57.18,0.0,1.956,1.194,9.075,7.707,3.787,4.171,8.821,8.805,18.59,56.91,0.0,1.956,1.194,9.075,7.707,3.787,4.171,8.821,8.805,18.59,56.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,19.63,8.246,306.5,7.67,2.61,4.056,3.236,4.798,0.0,2.199E-6,23.25,63.74,103.6,156.0,1.888,1.124,1.796,1.527,2.117,1.086E-10,0.0,4.7959999999999994E8,383000.0,16400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09E-12,0.0,0.0,2.118E-9,5.726E-10,1.864E-15,0.0,1.82E-14,0.0,0.0,7.435E-13,1.859E-13,0.0,0.0,1.939E-16,5.245E-17,1.0779999999999998E-22,0.0,6.998999999999999E-23,0.0,0.0,7.429999999999999E-22,1.8579999999999998E-22,1.0E-4,0.0,191000.0,45780.0,41390.0,18530.0,986300.0,41390.0,13090.0,11440.0,10810.0,13570.0,0.0,3.437E-8,1.77E-9,6.282E-11,8.292E-34,5.3680000000000004E-34,1.59E-34,1.989E-32,1.338E-33,7.068E-33,2.768E-34,0.01,0.0,8.25,30.82,65.47,23.77,6.138,1.148,4.505,4.01,4.577,5.762,0.0,1.124,7.873,4.747,1.682,12.55,1.078,0.8232,0.2573,0.447,0.234,
0.0,214.9,328.3,584.4,310.8,0.539,22.03,45.72,39.73,46.44,57.04,0.0,1.956,1.194,9.045,7.736,3.783,4.171,8.915,8.594,18.72,56.9,0.0,1.956,1.194,9.045,7.736,3.783,4.171,8.915,8.594,18.72,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,19.57,8.187,303.9,7.585,2.583,4.02,3.205,4.751,0.0,2.199E-6,23.16,56.71,99.3,154.5,1.876,1.099,1.778,1.514,2.105,4.219E-10,0.0,4.7959999999999994E8,383000.0,16400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712E-11,0.0,0.0,1.334E-7,3.67E-8,9.206E-10,8.929E-12,7.215E-10,1.335E-9,1.386E-9,3.438E-9,3.613E-9,0.0,0.0,5.017E-14,1.508E-14,1.189E-14,6.12E-21,2.019E-18,2.786E-18,3.698E-18,1.302E-17,6.072E-18,1.221E-4,0.0,191000.0,46010.0,42160.0,18490.0,984800.0,38980.0,12420.0,11300.0,10500.0,13360.0,0.0,3.716E-8,1.766E-9,6.282E-11,8.079E-34,5.366E-34,1.582E-34,1.989E-32,1.338E-33,7.068E-33,2.7670000000000003E-34,0.01,0.0,8.25,30.82,65.54,23.7,6.118,1.148,4.513,4.022,4.571,5.748,0.0,1.124,7.869,4.763,1.66,12.48,1.076,0.8229,0.254,0.4475,0.2333,
0.0,218.2,325.6,589.0,315.5,0.5388,22.04,45.71,40.11,45.87,57.24,0.0,1.992,1.122,9.16,7.673,3.813,4.116,8.52,7.511,14.21,62.86,0.0,1.992,1.122,9.16,7.673,3.813,4.116,8.52,7.511,14.21,62.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,15.94,7.881,311.7,5.536,2.459,3.651,2.942,4.234,0.0,2.225E-6,22.64,47.14,98.3,154.9,1.586,1.064,1.721,1.468,2.029,7.162E-10,0.0,4.7959999999999994E8,390500.0,16400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142E-11,0.0,0.0,7.044E-7,1.954E-7,5.299E-9,1.486E-10,4.961E-9,9.291E-9,8.721E-9,2.199E-8,2.759E-8,0.0,0.0,5.228E-13,1.7E-13,1.58E-13,5.605E-16,4.918E-17,6.839E-17,9.101E-17,3.005E-16,1.477E-16,1.0E-4,0.0,191000.0,48340.0,41860.0,19250.0,1008000.0,31090.0,11890.0,10310.0,9718.0,11930.0,0.0,3.764E-8,2.866E-9,6.282E-11,8.280000000000001E-34,5.352E-34,1.5320000000000001E-34,1.989E-32,1.3369999999999999E-33,7.067E-33,2.756E-34,0.01,0.0,8.304,30.32,65.55,24.32,5.887,1.136,4.511,4.057,4.513,5.765,0.0,1.185,7.779,4.534,1.678,12.79,0.9866,0.8189,0.2412,0.4389,0.2131,
0.0,244.7,320.3,597.4,293.8,0.5386,22.04,45.71,40.17,45.95,57.1,0.0,2.246,1.19,9.123,7.41,3.875,3.999,8.523,7.565,14.27,62.77,0.0,2.246,1.19,9.123,7.41,3.875,3.999,8.523,7.565,14.27,62.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,16.21,8.17,314.3,0.7752,2.577,4.017,3.204,4.758,0.0,2.503E-6,22.39,43.57,94.33,155.2,0.827,1.082,1.781,1.51,2.114,9.939E-10,0.0,4.7959999999999994E8,390500.0,16400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03E-10,0.0,2.203E-10,2.024E-6,5.606E-7,1.451E-8,4.719E-10,1.227E-8,2.262E-8,2.128E-8,5.253E-8,7.975E-8,0.0,2.502E-15,2.509E-12,8.324E-13,4.779E-13,3.439E-16,2.039E-16,2.783E-16,3.694E-16,1.217E-15,6.208E-16,1.192E-4,0.0,191000.0,49950.0,43790.0,20160.0,1020000.0,11850.0,12360.0,11650.0,10670.0,13740.0,0.0,3.844E-8,1.766E-9,6.282E-11,7.445E-34,5.398E-34,1.439E-34,1.989E-32,1.338E-33,7.069E-33,2.728E-34,0.01,0.0,9.955,29.78,66.17,22.6,5.901,1.109,4.512,4.065,4.522,5.754,0.0,1.365,7.641,4.588,1.61,12.84,0.8008,0.8232,0.2548,0.4485,0.2328,
0.0,261.6,321.1,598.6,278.6,0.5384,22.03,45.71,40.17,45.95,57.1,0.0,2.362,1.231,9.051,7.328,3.875,3.995,8.523,7.565,14.27,62.77,0.0,2.362,1.231,9.051,7.328,3.875,3.995,8.523,7.565,14.27,62.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,16.2,8.158,313.4,0.768,2.577,4.007,3.201,4.75,0.0,2.676E-6,22.11,41.81,92.58,155.2,0.8255,1.085,1.781,1.511,2.114,1.376E-9,0.0,4.7959999999999994E8,366500.0,40320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728E-10,0.0,6.703E-10,4.386E-6,1.219E-6,3.119E-8,1.419E-9,2.256E-8,4.139E-8,4.007E-8,9.658E-8,3.263E-7,0.0,4.912E-13,8.373E-12,2.723E-12,4.623E-13,2.121E-16,5.375E-16,7.103E-16,9.44E-16,3.088E-15,2.64E-15,1.249E-4,0.0,191000.0,50950.0,44710.0,19960.0,1001000.0,10660.0,12560.0,11400.0,10680.0,13530.0,0.0,4.024E-8,1.652E-9,1.771E-10,7.154E-34,5.398E-34,1.432E-34,1.989E-32,1.338E-33,7.069E-33,2.649E-34,0.01,0.0,10.67,29.5,66.15,22.19,5.901,1.109,4.512,4.065,4.522,5.754,0.0,1.423,7.667,4.544,1.581,12.79,0.785,0.8229,0.2542,0.4481,0.2321,
0.0,264.4,294.8,615.8,280.3,0.5381,22.02,45.81,40.3,46.11,55.72,0.0,2.406,1.235,9.054,6.681,3.875,3.992,8.458,7.484,14.17,63.62,0.0,2.406,1.235,9.054,6.681,3.875,3.992,8.458,7.484,14.17,63.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,16.08,8.22,313.5,0.7672,2.572,3.992,3.19,4.73,0.0,0.05471,23.55,47.56,90.93,155.4,0.7934,1.093,1.782,1.514,2.114,1.888E-9,0.0,4.7959999999999994E8,366500.0,40320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736E-10,0.0,1.135E-9,8.176E-6,2.487E-6,6.222E-8,2.796E-9,3.563E-8,6.607E-8,6.524E-8,1.539E-7,6.715E-7,0.0,5.331E-13,2.262E-11,7.024E-12,2.073E-12,1.343E-16,1.104E-15,1.456E-15,1.937E-15,6.248E-15,7.857E-15,1.001E-4,0.0,191000.0,51960.0,46770.0,20240.0,1012000.0,9518.0,12970.0,11520.0,10940.0,13720.0,0.0,4.186E-8,1.652E-9,1.771E-10,6.951E-34,5.399E-34,1.4240000000000001E-34,1.989E-32,1.3369999999999999E-33,7.069E-33,2.5760000000000002E-34,0.01,0.0,10.99,27.87,67.54,22.19,5.911,1.107,4.522,4.077,4.537,5.624,0.0,1.545,7.456,4.66,1.594,12.75,0.7364,0.8221,0.2529,0.4468,0.2375,
0.0,263.6,289.6,620.8,286.5,0.538,22.02,45.8,40.3,46.11,55.72,0.0,2.427,1.283,8.946,6.666,3.875,3.992,8.458,7.484,14.17,63.62,0.0,2.427,1.283,8.946,6.666,3.875,3.992,8.458,7.484,14.17,63.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,18.15,8.407,313.5,0.7672,2.572,3.992,3.19,4.73,0.0,2.696E-6,23.48,43.46,84.75,155.4,0.7934,1.101,1.782,1.516,2.114,2.319E-9,0.0,4.7959999999999994E8,377600.0,55740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.956E-10,0.0,1.425E-9,1.37E-5,4.557E-6,9.404E-8,4.726E-9,5.595E-8,9.437E-8,9.505E-8,2.217E-7,1.124E-6,0.0,5.314E-13,5.308E-11,1.661E-11,9.81E-12,9.654E-17,1.986E-15,2.584E-15,3.44E-15,1.098E-14,1.664E-14,1.178E-4,0.0,191000.0,51910.0,47940.0,20650.0,1041000.0,9163.0,13420.0,11880.0,11330.0,14200.0,0.0,4.016E-8,1.077E-9,7.73E-10,6.825E-34,5.399E-34,1.417E-34,1.989E-32,1.3369999999999999E-33,7.068E-33,2.519E-34,0.01,0.0,10.46,27.73,67.81,22.08,5.911,1.107,4.522,4.077,4.537,5.624,0.0,1.578,7.398,4.692,1.595,12.7,0.7362,0.8218,0.2523,0.4464,0.2368,
0.0,263.6,289.5,623.9,289.4,0.5377,22.02,45.78,40.3,46.1,55.72,0.0,2.431,1.281,8.943,6.666,3.838,3.992,8.458,7.484,14.17,63.61,0.0,2.431,1.281,8.943,6.666,3.838,3.992,8.458,7.484,14.17,63.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,18.14,8.394,312.5,0.76,2.572,3.982,3.187,4.723,0.0,3.612E-6,23.55,40.28,81.83,155.1,0.7932,1.115,1.78,1.519,2.109,3.307E-9,0.0,4.7959999999999994E8,366600.0,55730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.667E-10,0.0,3.737E-9,1.46E-5,7.549E-6,1.377E-7,8.296E-9,8.055E-8,1.271E-7,1.298E-7,3.002E-7,1.785E-6,0.0,5.314E-13,9.578E-11,3.354E-11,2.663E-11,1.069E-16,3.261E-15,4.135E-15,5.508E-15,1.753E-14,3.149E-14,1.001E-4,0.0,191000.0,51610.0,48050.0,20710.0,1062000.0,8948.0,13770.0,12100.0,11570.0,14490.0,0.0,4.15E-8,1.075E-9,7.73E-10,6.743E-34,5.3720000000000005E-34,1.411E-34,1.989E-32,1.336E-33,7.068E-33,2.456E-34,0.01,0.0,10.46,27.73,67.81,22.08,5.903,1.107,4.521,4.077,4.537,5.624,0.0,1.649,7.324,4.69,1.594,12.63,0.7361,0.8215,0.2514,0.4458,0.2357,
0.0,263.6,284.2,608.6,285.7,26.99,22.04,46.45,39.86,46.49,55.99,0.0,2.431,1.283,8.738,6.729,3.993,3.991,8.476,7.441,14.17,63.61,0.0,2.431,1.283,8.738,6.729,3.993,3.991,8.476,7.441,14.17,63.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93,34.61,8.134,294.3,0.5768,1.491,2.979,2.305,3.672,0.0,2.696E-6,23.21,38.51,80.01,156.3,0.7732,0.6774,1.297,0.9532,1.416,4.176E-9,0.0,4.7959999999999994E8,366600.0,55730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.789E-10,0.0,3.737E-9,1.6E-5,1.725E-5,1.922E-7,1.812E-8,1.119E-7,1.653E-7,1.699E-7,3.895E-7,2.624E-6,0.0,5.314E-13,1.362E-10,6.786E-11,4.863E-11,1.192E-14,4.997E-15,6.284E-15,8.431E-15,2.62E-14,5.266E-14,1.196E-4,0.0,191000.0,64040.0,72920.0,20710.0,1041000.0,8681.0,12080.0,10890.0,10280.0,13260.0,0.0,4.326E-8,1.075E-9,7.73E-10,6.6360000000000005E-34,6.034E-34,1.413E-34,2.0110000000000002E-32,1.0209999999999999E-33,7.148E-33,2.429E-34,0.01,0.0,10.46,27.2,65.49,21.99,8.738,1.109,4.566,4.01,4.545,5.613,0.0,1.649,7.202,4.587,1.55,12.9,0.7348,0.8164,0.2244,0.4325,0.2154,
0.0,266.5,286.1,532.1,289.0,0.5442,21.59,46.28,39.66,46.28,55.73,0.0,2.494,1.358,9.275,6.883,3.18,3.97,8.473,7.437,14.16,63.6,0.0,2.494,1.358,9.275,6.883,3.18,3.97,8.473,7.437,14.16,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,9.841,7.058,330.9,0.6484,2.204,3.752,3.14,4.694,0.0,0.09458,38.86,116.1,97.62,140.8,0.6969,0.6928,1.349,0.9878,1.471,5.062E-9,0.0,4.7949999999999994E8,411800.0,55720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.469E-10,0.0,7.098E-9,1.877E-5,4.164E-5,2.685E-7,2.36E-8,1.54E-7,2.096E-7,2.163E-7,4.907E-7,3.69E-6,0.0,5.784E-13,1.763E-10,1.577E-10,8.682E-11,2.151E-15,7.408E-15,8.971E-15,1.234E-14,3.703E-14,8.434E-14,1.0E-4,0.0,194000.0,42350.0,40330.0,18760.0,1090000.0,5123.0,12550.0,11980.0,11260.0,14790.0,0.0,4.025E-8,5.073E-9,7.729E-10,7.01E-34,4.850000000000001E-34,1.4E-34,2.0110000000000002E-32,1.02E-33,7.146999999999999E-33,2.377E-34,0.01,0.0,9.78,29.1,69.03,22.82,3.291,1.061,4.53,3.973,4.504,5.563,0.0,1.739,6.836,4.021,1.579,13.66,0.6588,0.8314,0.241,0.4501,0.237,
0.0,271.3,289.2,528.4,318.1,0.5442,15.96,45.97,39.59,44.75,55.21,0.0,2.561,1.508,9.467,7.191,3.109,3.497,8.445,7.431,14.02,63.55,0.0,2.561,1.508,9.467,7.191,3.109,3.497,8.445,7.431,14.02,63.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,10.83,8.191,325.3,0.6754,2.723,4.288,3.742,5.425,0.0,2.775E-6,12.1,138.9,73.45,138.1,3.618,0.8968,1.51,1.492,1.781,6.1E-9,0.0,4.7949999999999994E8,389900.0,77420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.147E-10,0.0,1.393E-8,2.114E-5,8.356E-5,4.341E-7,2.982E-8,3.381E-7,4.892E-7,4.78E-7,1.121E-6,5.496E-6,0.0,8.393E-13,2.174E-10,3.793E-10,1.451E-10,1.996E-15,3.158E-13,2.084E-14,2.091E-14,9.167E-14,1.394E-13,1.205E-4,0.0,191000.0,41020.0,37630.0,19340.0,1084000.0,5801.0,13090.0,12780.0,12150.0,16000.0,0.0,4.199E-8,1.109E-9,8.433E-10,6.878000000000001E-34,4.814000000000001E-34,1.423E-34,2.0110000000000002E-32,1.02E-33,7.146999999999999E-33,2.3440000000000003E-34,0.01,0.0,10.33,29.25,68.21,23.37,3.237,0.7599,4.518,3.972,4.431,5.541,0.0,1.762,6.873,3.902,1.599,13.51,0.7405,0.8424,0.2521,0.4639,0.2525,
0.0,301.9,275.3,531.5,282.4,0.5442,9.117,46.01,39.6,44.94,55.28,0.0,2.869,1.334,9.734,6.864,3.106,3.41,8.445,7.431,14.02,63.55,0.0,2.869,1.334,9.734,6.864,3.106,3.41,8.445,7.431,14.02,63.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,11.59,8.212,323.8,0.6738,2.708,4.263,3.72,5.39,0.0,3.089E-6,12.52,119.7,115.2,138.0,1.973,0.8564,1.498,1.294,1.711,8.724E-9,0.0,4.7949999999999994E8,388700.0,78280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188E-9,0.0,3.31E-8,2.54E-5,1.691E-4,7.032E-7,3.785E-8,5.532E-7,8.574E-7,8.208E-7,1.95E-6,7.7E-6,0.0,9.463E-13,2.583E-10,1.117E-9,3.921E-10,1.935E-15,2.295E-12,7.64E-14,4.453E-14,3.617E-13,2.812E-13,1.199E-4,0.0,191000.0,40850.0,35020.0,19690.0,1097000.0,5252.0,13200.0,13030.0,12320.0,16370.0,0.0,4.291E-8,1.08E-9,8.706E-10,6.797E-34,4.814000000000001E-34,7.104E-35,2.0110000000000002E-32,1.019E-33,7.146999999999999E-33,2.314E-34,0.01,0.0,11.45,27.43,69.57,22.81,3.24,0.5327,4.518,3.972,4.431,5.541,0.0,1.855,6.896,3.863,1.561,13.43,0.7165,0.8413,0.2505,0.4625,0.2504,
