entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.178,0.3368,0.106,0.09074,0.06853,0.1248,0.05451,0.0394,0.03063,0.03408,0.03504,0.2067,0.2095,
2.177,0.3314,0.108,0.0904,0.0684,0.1242,0.05376,0.03933,0.03057,0.03402,0.03497,0.2085,0.2079,
2.177,0.3314,0.1077,0.09047,0.06846,0.1239,0.0538,0.03936,0.0306,0.03405,0.035,0.2087,0.208,
2.175,0.3313,0.111,0.09037,0.06627,0.1238,0.05265,0.03932,0.03057,0.03401,0.03496,0.2095,0.2076,
2.169,0.3377,0.111,0.09041,0.06628,0.1234,0.04938,0.03889,0.03057,0.03402,0.03497,0.2096,0.2114,
2.168,0.3411,0.1109,0.09027,0.06634,0.1231,0.04899,0.03882,0.03046,0.03405,0.035,0.2098,0.2123,
2.168,0.3355,0.111,0.09035,0.0664,0.1224,0.04904,0.03886,0.03049,0.03408,0.03503,0.2099,0.2125,
2.18,0.3323,0.1145,0.09011,0.06637,0.122,0.04726,0.03885,0.03048,0.03407,0.04281,0.2032,0.2104,
2.18,0.332,0.1158,0.08991,0.06627,0.1218,0.04718,0.03878,0.03043,0.03401,0.04275,0.2049,0.2082,
2.18,0.3323,0.1156,0.08975,0.06629,0.1218,0.0472,0.0388,0.03045,0.03403,0.04277,0.205,0.2083,
2.18,0.333,0.1152,0.08976,0.0663,0.121,0.04721,0.03881,0.03045,0.03404,0.04277,0.206,0.2084,
2.179,0.3332,0.1152,0.0897,0.06626,0.1205,0.04719,0.03879,0.03043,0.03402,0.04275,0.2069,0.2082,
2.178,0.3334,0.1149,0.08952,0.06612,0.1203,0.04709,0.03871,0.03037,0.03395,0.04266,0.2086,0.2078,
2.178,0.3356,0.115,0.08956,0.06615,0.1199,0.04711,0.03873,0.03038,0.03396,0.04268,0.2087,0.2079,
2.177,0.3403,0.115,0.08959,0.06618,0.1196,0.04646,0.03874,0.0304,0.03397,0.04269,0.2088,0.2086,
2.177,0.3319,0.115,0.08961,0.0662,0.1192,0.04648,0.03876,0.03041,0.03399,0.04271,0.2089,0.2087,
2.18,0.3302,0.1148,0.08946,0.06608,0.1186,0.0464,0.03869,0.03035,0.03393,0.04548,0.2078,0.2084,
2.18,0.3351,0.1148,0.08946,0.06608,0.1186,0.0464,0.03869,0.03035,0.03393,0.04548,0.2078,0.2084,
2.18,0.3326,0.1148,0.08946,0.06608,0.1186,0.0464,0.03869,0.03035,0.03393,0.04548,0.2078,0.2084,
2.179,0.3291,0.1151,0.08887,0.06611,0.1177,0.04583,0.03877,0.03041,0.034,0.04556,0.2082,0.2095,
2.177,0.3328,0.1126,0.08875,0.06608,0.1177,0.04583,0.03877,0.03041,0.034,0.04556,0.2082,0.2121,
2.178,0.3293,0.1146,0.08864,0.06603,0.1175,0.0458,0.03875,0.03039,0.03397,0.04553,0.2091,0.2097,
2.182,0.3361,0.1155,0.08815,0.06599,0.1174,0.04578,0.03872,0.03037,0.03395,0.04813,0.2074,0.2086,
2.182,0.3326,0.1155,0.08819,0.06601,0.117,0.0458,0.03873,0.03038,0.03396,0.04815,0.2075,0.2087,
2.182,0.3276,0.1184,0.08785,0.06582,0.117,0.04577,0.03871,0.03036,0.03394,0.04812,0.2084,0.2056,
2.182,0.3353,0.1184,0.08785,0.06582,0.117,0.04577,0.03871,0.03036,0.03394,0.04812,0.2084,0.2056,
2.182,0.3336,0.1184,0.08785,0.06582,0.117,0.04577,0.03871,0.03036,0.03394,0.04812,0.2084,0.2056,
2.182,0.3391,0.1185,0.08788,0.06584,0.1166,0.04578,0.03872,0.03037,0.03395,0.04813,0.2085,0.2057,
2.18,0.342,0.1186,0.08794,0.06588,0.1159,0.04432,0.03875,0.03039,0.03398,0.04816,0.2087,0.2074,
2.18,0.3384,0.1183,0.08822,0.06588,0.1159,0.04432,0.03875,0.03039,0.03398,0.04816,0.2087,0.2074,
2.182,0.3341,0.118,0.08819,0.06588,0.1158,0.0448,0.03819,0.03036,0.03394,0.04995,0.2077,0.2072,
2.184,0.3491,0.1174,0.0881,0.06602,0.1156,0.04471,0.03811,0.03029,0.03387,0.05199,0.2072,0.2067,
2.168,0.361,0.1168,0.0879,0.0652,0.1151,0.04344,0.05371,0.01441,0.03386,0.05198,0.2082,0.2093,
2.169,0.3668,0.1168,0.08784,0.06551,0.1144,0.04348,0.05442,0.01376,0.039,0.04692,0.2084,0.2095,
