entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.8684,0.4196,0.0113,0.008895,0.009409,0.01005,0.007531,0.004842,0.003547,0.005856,0.008246,0.1865,0.7438,
0.8681,0.41,0.01129,0.008892,0.009406,0.01001,0.007425,0.00484,0.003546,0.005854,0.008243,0.1868,0.7437,
0.87,0.4089,0.01142,0.008892,0.009406,0.01001,0.007425,0.00484,0.003546,0.005854,0.008661,0.1864,0.7435,
0.8697,0.4053,0.01141,0.008888,0.009396,0.009975,0.007347,0.004831,0.003536,0.005847,0.008658,0.1868,0.7434,
0.8698,0.4047,0.01146,0.008888,0.009393,0.009926,0.007297,0.004831,0.003535,0.005847,0.008773,0.1866,0.7434,
0.8705,0.4037,0.01151,0.008886,0.00939,0.009911,0.007295,0.00483,0.003534,0.005846,0.008873,0.1867,0.7432,
0.8712,0.4016,0.01166,0.008886,0.00939,0.009882,0.007295,0.00483,0.003534,0.005846,0.008947,0.1867,0.7431,
0.8709,0.4,0.01165,0.00886,0.00937,0.009882,0.007295,0.00483,0.003534,0.005846,0.008947,0.1867,0.7431,
0.8725,0.401,0.01165,0.008857,0.00937,0.009829,0.007295,0.00483,0.003534,0.005846,0.009559,0.1861,0.7432,
0.8735,0.3979,0.01165,0.008856,0.009371,0.009787,0.007277,0.004826,0.003534,0.005846,0.009997,0.1856,0.7432,
0.8735,0.3992,0.01165,0.008856,0.009371,0.009772,0.007277,0.004826,0.003534,0.005846,0.009997,0.1856,0.7432,
0.8733,0.3984,0.01163,0.008855,0.009371,0.009728,0.007277,0.004826,0.003534,0.005846,0.009998,0.1856,0.7433,
0.8729,0.396,0.01163,0.008855,0.009371,0.009728,0.007207,0.004826,0.003534,0.005846,0.009998,0.1856,0.7434,
0.8729,0.3939,0.01163,0.008852,0.009371,0.009718,0.007207,0.004826,0.003534,0.005846,0.009998,0.1856,0.7434,
0.8737,0.3939,0.01162,0.008841,0.009358,0.009684,0.007199,0.00482,0.00353,0.00584,0.009987,0.1866,0.7426,
0.8743,0.3937,0.01161,0.008839,0.009359,0.009662,0.007199,0.00482,0.00353,0.00584,0.01025,0.1863,0.7426,
0.8739,0.3888,0.01161,0.008828,0.009358,0.009647,0.007141,0.004812,0.003526,0.005839,0.01025,0.1863,0.7427,
0.8738,0.3887,0.0116,0.008815,0.009351,0.009625,0.007124,0.004807,0.00352,0.005838,0.01025,0.1865,0.7425,
0.8736,0.3887,0.0116,0.008815,0.009351,0.00961,0.007101,0.004807,0.00352,0.005838,0.01025,0.1865,0.7426,
