cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,0.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,0.0,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,0.0,6.590000000000001E-34,2.914E-33,1.097E-33,4.685E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,0.01,0.0,0.0,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
0.0,6.323,371.1,685.0,346.3,2.876,30.76,39.57,36.31,50.98,59.21,0.0,0.2384,0.7634,9.693,8.101,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.2384,0.7634,9.693,8.101,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,2.35E-6,24.0,32.91,208.1,132.4,0.4808,0.6443,1.126,0.8547,1.182,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,11.46,47510.0,18280.0,17140.0,919100.0,9572.0,12240.0,7503.0,9918.0,10460.0,0.0,9.51E-37,6.590000000000001E-34,2.894E-33,1.1029999999999999E-33,4.685E-34,1.426E-33,1.8240000000000002E-32,2.215E-34,9.135E-33,5.164E-34,0.01,0.0,0.3947,28.39,74.92,29.32,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668,9.151,4.901,2.022,12.97,1.073,0.7802,0.2134,0.4885,0.2286,
0.0,6.323,370.4,684.1,365.4,1.071,30.77,39.58,36.31,50.98,59.21,0.0,0.2384,0.7633,9.693,8.1,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.2384,0.7633,9.693,8.1,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,10.69,7.085,335.4,3.166,2.861,3.602,3.255,4.881,0.0,2.35E-6,24.74,33.74,189.0,133.6,0.4795,0.6258,1.117,0.8415,1.172,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237E-4,0.0,11.46,47250.0,18210.0,16080.0,901200.0,9519.0,11970.0,7355.0,9745.0,10320.0,0.0,9.51E-37,6.5890000000000005E-34,2.887E-33,1.0929999999999999E-33,4.683E-34,1.41E-33,1.8240000000000002E-32,2.211E-34,9.135E-33,5.162E-34,0.01,0.0,0.3947,28.39,74.92,29.32,3.949,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668,9.15,4.901,2.022,12.97,1.073,0.7803,0.2135,0.4886,0.2286,
0.0,6.323,370.6,686.9,378.4,0.809,30.77,39.58,36.31,50.98,59.21,0.0,0.2384,0.7633,9.693,8.1,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.2384,0.7633,9.693,8.1,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,10.68,7.07,333.5,3.131,2.855,3.586,3.243,4.856,0.0,2.35E-6,24.52,31.01,176.0,133.8,0.4796,0.6304,1.117,0.8439,1.172,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027E-4,0.0,11.46,48360.0,18580.0,15680.0,912800.0,9747.0,12090.0,7446.0,9875.0,10510.0,0.0,9.51E-37,6.588E-34,2.879E-33,1.083E-33,4.683E-34,1.3939999999999999E-33,1.8240000000000002E-32,2.206E-34,9.135E-33,5.159E-34,0.01,0.0,0.3947,28.39,74.92,29.32,3.949,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668,9.15,4.901,2.022,12.97,1.073,0.7803,0.2135,0.4886,0.2286,
0.0,6.323,370.7,688.1,387.2,0.7529,30.76,39.56,36.31,50.97,59.21,0.0,0.2384,0.7634,9.693,8.1,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.2384,0.7634,9.693,8.1,2.647,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,10.68,7.057,332.6,3.123,2.855,3.575,3.24,4.849,0.0,2.35E-6,24.42,29.77,167.3,133.9,0.4799,0.645,1.117,0.8515,1.172,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023E-4,0.0,11.46,50350.0,19300.0,15710.0,943800.0,10140.0,12430.0,7688.0,10200.0,10910.0,0.0,9.51E-37,6.588E-34,2.8699999999999997E-33,1.073E-33,4.683E-34,1.379E-33,1.8240000000000002E-32,2.201E-34,9.135E-33,5.157E-34,0.01,0.0,0.3947,28.39,74.92,29.32,3.949,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668,9.153,4.897,2.022,12.96,1.073,0.7803,0.2135,0.4885,0.2286,
0.0,6.323,370.7,688.7,393.1,0.7353,30.76,39.54,36.31,50.96,59.21,0.0,0.2384,0.7635,9.693,8.1,2.642,7.274,16.77,15.59,34.38,26.1,0.0,0.2384,0.7635,9.693,8.1,2.642,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,10.68,7.011,330.7,3.12,2.831,3.552,3.218,4.822,0.0,2.35E-6,24.45,29.17,161.3,132.5,0.4692,0.6689,1.101,0.8593,1.162,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162E-4,0.0,11.46,53040.0,20270.0,16030.0,988400.0,10640.0,12930.0,8035.0,10640.0,11440.0,0.0,9.51E-37,6.587E-34,2.861E-33,1.0619999999999999E-33,4.681000000000001E-34,1.364E-33,1.823E-32,2.1960000000000002E-34,9.135E-33,5.154E-34,0.01,0.0,0.3947,28.39,74.92,29.32,3.939,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668,9.153,4.897,2.022,12.97,1.073,0.7803,0.2136,0.4885,0.2286,
0.0,6.323,370.6,689.0,397.0,0.7278,30.76,39.5,36.31,50.94,59.21,0.0,0.2384,0.7635,9.693,8.1,2.642,7.274,16.77,15.59,34.38,26.1,0.0,0.2384,0.7635,9.693,8.1,2.642,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03,10.67,6.92,327.1,3.114,2.785,3.506,3.173,4.768,0.0,2.35E-6,24.53,28.87,157.4,132.5,0.4701,0.7051,1.102,0.878,1.163,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127E-4,0.0,25.2,55950.0,21380.0,16480.0,1040000.0,11210.0,13510.0,8427.0,11150.0,12040.0,0.0,9.51E-37,6.587E-34,2.851E-33,1.052E-33,4.681000000000001E-34,1.3499999999999999E-33,1.823E-32,2.1910000000000003E-34,9.135E-33,5.1520000000000005E-34,0.01,0.0,0.3947,28.39,74.92,29.32,3.939,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668,9.153,4.897,2.022,12.96,1.073,0.7802,0.2135,0.4885,0.2285,
0.0,6.51,370.3,689.1,399.4,0.5509,30.38,41.98,37.87,47.79,58.99,0.0,0.2478,0.7561,9.688,8.093,2.621,7.241,17.06,15.78,34.0,26.07,0.0,0.2478,0.7561,9.688,8.093,2.621,7.241,17.06,15.78,34.0,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,10.66,6.892,324.3,3.072,2.779,3.479,3.159,4.736,0.0,2.43E-6,24.73,28.74,154.9,132.5,0.4675,0.6245,1.104,0.826,1.16,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119E-4,0.0,50.82,59110.0,22590.0,17030.0,1098000.0,11750.0,13780.0,9248.0,10470.0,12610.0,0.0,1.17E-36,6.22E-34,2.8179999999999997E-33,1.01E-33,3.636E-34,1.22E-33,1.956E-32,1.204E-33,7.264E-33,3.7900000000000003E-34,0.01,0.0,0.4133,28.39,74.92,29.31,3.922,1.971,4.116,3.797,4.667,5.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02372,9.152,4.897,2.021,12.96,1.063,0.818,0.24,0.4366,0.2248,
0.0,6.51,370.2,666.8,408.8,19.27,30.41,42.25,38.1,48.02,59.26,0.0,0.2478,0.7567,9.213,8.322,2.854,7.241,17.06,15.78,34.0,26.07,0.0,0.2478,0.7567,9.213,8.322,2.854,7.241,17.06,15.78,34.0,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84,31.37,25.91,283.8,2.969,2.295,2.986,2.69,4.156,0.0,2.43E-6,24.92,31.62,150.8,127.1,0.4585,0.5318,1.037,0.7522,1.082,0.0,0.0,4.7999999999999994E8,400.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,50.82,62260.0,56070.0,47180.0,1095000.0,12260.0,12720.0,8883.0,9890.0,12460.0,0.0,1.1690000000000001E-36,6.221E-34,2.7059999999999998E-33,1.012E-33,4.4970000000000006E-34,1.207E-33,1.956E-32,1.205E-33,7.265E-33,3.8E-34,0.01,0.0,0.4127,28.39,72.85,29.59,5.623,1.974,4.138,3.818,4.687,5.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02372,9.15,5.12,2.317,12.46,1.062,0.8117,0.2339,0.4306,0.2176,
0.0,6.51,370.7,664.5,425.7,0.5496,30.38,42.02,37.87,47.8,58.99,0.0,0.2478,0.7549,9.596,8.693,2.14,7.24,17.05,15.78,33.99,26.06,0.0,0.2478,0.7549,9.596,8.693,2.14,7.24,17.05,15.78,33.99,26.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,13.64,8.698,314.0,3.011,2.69,3.361,3.063,4.602,0.0,2.43E-6,24.29,28.3,168.7,118.2,0.4441,0.412,0.9268,0.6423,0.9525,0.0,0.0,4.7999999999999994E8,400.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283E-4,0.0,50.82,60130.0,33610.0,25270.0,1076000.0,11790.0,12630.0,8820.0,9832.0,12360.0,0.0,1.1690000000000001E-36,6.219000000000001E-34,2.735E-33,1.0409999999999999E-33,3.76E-34,1.194E-33,1.956E-32,1.204E-33,7.264E-33,3.7880000000000003E-34,0.01,0.0,0.4127,28.39,73.73,30.44,3.975,1.971,4.117,3.797,4.667,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02372,9.151,4.919,2.122,12.83,1.063,0.8164,0.2385,0.4351,0.223,
